DT_MEDICAO,Contagem,TP_MAX,TP_MIN
2019-09-01,24,18.150,11.500
2019-09-02,24,17.100,9.550
2019-09-03,24,16.850,10.600
2019-09-04,24,15.150,9.500
2019-09-05,24,14.100,6.700
2019-09-06,24,16.450,13.050
2019-09-07,24,16.450,14.950
2019-09-08,24,17.350,16.150
2019-09-09,24,22.000,15.900
2019-09-10,24,22.600,15.850
2019-09-11,24,17.400,15.950
2019-09-12,24,17.550,16.000
2019-09-13,24,18.750,12.550
2019-09-14,24,18.550,15.900
2019-09-15,24,20.550,17.450
2019-09-16,24,24.100,17.550
2019-09-17,24,17.700,15.000
2019-09-18,24,17.250,13.500
2019-09-19,24,19.500,12.550
2019-09-20,24,18.750,14.000
2019-09-21,24,18.350,10.800
2019-09-22,24,20.100,10.400
2019-09-23,24,18.100,9.050
2019-09-24,24,18.900,15.100
2019-09-25,24,19.600,13.350
2019-09-26,24,20.950,16.000
2019-09-27,24,21.200,14.650
2019-09-28,24,19.450,16.450
2019-09-29,24,20.550,16.250
2019-09-30,24,21.600,17.200
2019-10-01,24,22.550,18.200
2019-10-02,24,25.400,19.100
2019-10-03,24,21.600,17.950
2019-10-04,24,19.600,18.200
2019-10-05,24,20.750,16.200
2019-10-06,24,19.400,15.350
2019-10-07,24,21.100,16.300
2019-10-08,24,26.400,16.150
2019-10-09,24,21.850,17.150
2019-10-10,23,22.600,19.050
2019-10-11,24,23.500,19.550
2019-10-12,24,23.500,19.650
2019-10-13,23,23.300,19.250
2019-10-14,24,21.200,15.900
2019-10-15,24,18.800,15.100
2019-10-16,24,18.850,17.250
2019-10-17,24,20.200,18.650
2019-10-18,24,25.400,19.600
2019-10-19,24,20.800,16.150
2019-10-20,24,21.150,14.650
2019-10-21,24,19.600,17.550
2019-10-22,24,18.950,15.750
2019-10-23,24,21.300,13.700
2019-10-24,24,26.300,18.950
2019-10-25,24,23.900,19.300
2019-10-26,24,22.750,18.500
2019-10-27,24,21.450,20.300
2019-10-28,24,23.100,18.950
2019-10-29,24,25.350,20.750
2019-10-30,24,26.000,19.500
2019-10-31,24,22.050,20.100
2019-11-01,24,22.000,19.750
2019-11-02,24,23.100,20.100
2019-11-03,24,22.400,19.600
2019-11-04,24,20.600,19.200
2019-11-05,24,22.350,19.450
2019-11-06,24,21.850,16.800
2019-11-07,24,21.050,18.800
2019-11-08,24,24.200,16.950
2019-11-09,24,23.650,20.850
2019-11-10,24,21.450,19.400
2019-11-11,24,22.100,19.100
2019-11-12,24,22.900,19.700
2019-11-13,24,22.950,19.800
2019-11-14,24,24.050,19.250
2019-11-15,24,23.200,18.100
2019-11-16,24,23.800,16.300
2019-11-17,24,22.950,16.700
2019-11-18,24,23.500,19.800
2019-11-19,24,23.400,19.950
2019-11-20,24,23.800,20.500
2019-11-21,24,23.350,19.800
2019-11-22,24,23.050,19.250
2019-11-23,24,22.950,19.650
2019-11-24,24,22.400,19.100
2019-11-25,24,22.300,19.000
2019-11-26,19,22.000,19.050
2019-11-27,0,,
2019-11-28,2,,
2019-11-29,11,,
2019-11-30,24,23.950,18.800
2019-12-01,24,23.900,19.450
2019-12-02,24,22.950,14.500
2019-12-03,24,22.400,13.700
2019-12-04,24,24.100,19.800
2019-12-05,24,25.000,19.950
2019-12-06,24,28.650,15.700
2019-12-07,24,25.100,17.700
2019-12-08,24,23.700,19.350
2019-12-09,24,27.400,20.600
2019-12-10,24,26.150,18.900
2019-12-11,24,25.600,21.700
2019-12-12,24,31.800,22.350
2019-12-13,24,23.900,19.400
2019-12-14,24,24.250,20.350
2019-12-15,24,25.100,22.000
2019-12-16,24,25.850,21.350
2019-12-17,24,23.800,20.250
2019-12-18,24,24.700,20.950
2019-12-19,24,24.150,21.050
