DT_MEDICAO,Contagem,TP_MAX,TP_MIN
2019-09-01,24,16.750,14.450
2019-09-02,24,18.400,13.200
2019-09-03,24,18.900,11.350
2019-09-04,24,16.150,12.450
2019-09-05,24,19.450,8.600
2019-09-06,24,15.350,11.900
2019-09-07,24,20.650,10.900
2019-09-08,24,28.400,15.650
2019-09-09,24,33.850,15.850
2019-09-10,24,27.650,16.650
2019-09-11,24,20.600,16.000
2019-09-12,24,20.650,16.050
2019-09-13,24,19.450,15.050
2019-09-14,24,23.250,16.550
2019-09-15,24,29.850,14.900
2019-09-16,24,37.500,17.800
2019-09-17,24,19.450,16.200
2019-09-18,24,17.750,16.050
2019-09-19,24,23.900,15.100
2019-09-20,24,19.300,15.200
2019-09-21,24,17.800,13.950
2019-09-22,24,21.450,11.850
2019-09-23,24,19.200,8.750
2019-09-24,24,22.300,10.250
2019-09-25,24,23.000,12.000
2019-09-26,24,24.450,14.600
2019-09-27,24,21.450,15.200
2019-09-28,24,20.750,12.750
2019-09-29,24,24.250,12.300
2019-09-30,24,31.150,14.150
2019-10-01,24,32.400,18.550
2019-10-02,24,31.300,17.450
2019-10-03,24,21.950,18.300
2019-10-04,24,20.550,18.150
2019-10-05,24,23.250,17.300
2019-10-06,24,17.350,15.750
2019-10-07,24,21.750,15.900
2019-10-08,24,26.350,15.600
2019-10-09,24,24.550,17.350
2019-10-10,24,27.950,17.450
2019-10-11,24,33.150,17.700
2019-10-12,24,31.850,19.000
2019-10-13,24,34.600,20.750
2019-10-14,24,23.250,15.950
2019-10-15,24,17.650,15.300
2019-10-16,24,19.900,16.850
2019-10-17,24,23.000,18.400
2019-10-18,24,25.300,20.600
2019-10-19,24,21.650,17.800
2019-10-20,24,20.600,14.500
2019-10-21,24,21.100,16.350
2019-10-22,24,20.250,17.050
2019-10-23,24,22.700,16.050
2019-10-24,24,26.250,17.550
2019-10-25,24,23.450,16.100
2019-10-26,24,25.200,16.050
2019-10-27,24,22.950,19.000
2019-10-28,24,27.250,18.050
2019-10-29,24,27.900,21.300
2019-10-30,24,26.900,19.900
2019-10-31,24,24.800,20.500
2019-11-01,24,21.950,19.800
2019-11-02,24,29.050,20.550
2019-11-03,24,23.900,20.700
2019-11-04,24,20.700,19.200
2019-11-05,24,23.000,20.250
2019-11-06,24,23.150,16.350
2019-11-07,24,21.700,19.300
2019-11-08,24,25.450,17.000
2019-11-09,24,24.550,20.000
2019-11-10,24,24.900,20.450
2019-11-11,24,22.650,18.550
2019-11-12,24,24.550,18.000
2019-11-13,24,27.400,20.800
2019-11-14,24,25.000,20.850
2019-11-15,24,23.800,18.700
2019-11-16,24,23.800,15.850
2019-11-17,24,26.800,15.850
2019-11-18,24,25.800,16.200
2019-11-19,24,27.000,16.900
2019-11-20,24,28.100,20.750
2019-11-21,24,29.750,20.150
2019-11-22,24,31.500,21.200
2019-11-23,24,23.900,18.900
2019-11-24,24,23.000,14.300
2019-11-25,24,24.050,17.600
2019-11-26,24,27.350,18.450
2019-11-27,24,24.600,20.400
2019-11-28,24,24.650,16.200
2019-11-29,24,25.250,15.000
2019-11-30,24,33.800,18.550
2019-12-01,24,24.800,20.250
2019-12-02,24,22.200,13.650
2019-12-03,24,23.500,15.400
2019-12-04,24,29.950,16.850
2019-12-05,24,25.700,20.400
2019-12-06,24,24.650,18.350
2019-12-07,24,26.000,16.850
2019-12-08,24,25.550,15.400
2019-12-09,24,29.350,20.950
2019-12-10,24,28.900,17.700
2019-12-11,24,27.900,20.350
2019-12-12,24,35.000,20.950
2019-12-13,24,26.150,20.950
2019-12-14,24,26.550,18.900
2019-12-15,24,29.200,21.500
2019-12-16,24,26.150,20.600
2019-12-17,24,21.850,19.050
2019-12-18,24,24.450,16.900
2019-12-19,24,25.250,17.700
2019-12-20,24,28.350,19.150
2019-12-21,24,32.500,22.550
2019-12-22,24,27.150,20.950
2019-12-23,24,25.900,16.300
2019-12-24,24,27.950,16.050
2019-12-25,24,31.950,18.800
2019-12-26,24,32.300,21.250
2019-12-27,24,29.650,22.050
2019-12-28,24,30.650,22.200
2019-12-29,24,32.000,21.350
2019-12-30,24,32.400,21.050
2019-12-31,24,33.300,21.350
2020-01-01,24,33.550,23.300
2020-01-02,24,26.100,22.100
2020-01-03,24,25.100,21.100
2020-01-04,24,24.850,21.200
2020-01-05,24,26.550,20.000
2020-01-06,24,31.050,20.400
2020-01-07,24,29.450,22.150
2020-01-08,24,26.150,21.900
2020-01-09,24,30.750,21.000
2020-01-10,24,31.700,24.150
2020-01-11,24,27.700,22.150
2020-01-12,24,28.300,21.500
2020-01-13,24,27.800,18.950
2020-01-14,24,27.300,21.650
2020-01-15,24,32.150,21.550
2020-01-16,24,27.950,21.350
2020-01-17,24,24.650,15.450
2020-01-18,24,25.600,18.500
2020-01-19,24,28.550,18.500
2020-01-20,24,29.150,21.350
2020-01-21,24,28.250,22.850
2020-01-22,24,24.400,20.150
2020-01-23,24,24.950,18.900
2020-01-24,24,25.550,18.950
2020-01-25,24,28.500,17.600
2020-01-26,24,31.300,17.950
2020-01-27,24,32.700,20.550
2020-01-28,24,25.900,21.550
2020-01-29,24,25.800,21.300
2020-01-30,24,31.150,21.850
2020-01-31,24,30.250,21.150
2020-02-01,24,27.050,19.800
2020-02-02,24,27.300,20.300
2020-02-03,24,27.300,22.200
2020-02-04,24,26.950,21.800
2020-02-05,24,27.150,21.600
2020-02-06,24,27.350,22.750
2020-02-07,24,28.950,23.500
2020-02-08,24,31.500,23.150
2020-02-09,24,26.550,22.700
2020-02-10,24,25.300,19.550
2020-02-11,24,25.500,17.400
2020-02-12,24,25.800,17.950
2020-02-13,24,26.450,17.350
2020-02-14,24,27.800,17.500
2020-02-15,24,30.800,22.050
2020-02-16,24,31.500,20.650
2020-02-17,24,31.200,22.750
2020-02-18,24,35.200,22.100
2020-02-19,24,26.700,23.100
2020-02-20,24,29.850,21.850
2020-02-21,24,24.050,20.300
2020-02-22,24,24.450,15.250
2020-02-23,24,24.350,14.750
2020-02-24,24,29.350,15.750
2020-02-25,24,27.600,20.550
2020-02-26,24,24.400,20.150
2020-02-27,24,24.850,14.400
2020-02-28,24,26.450,14.850
2020-02-29,24,26.650,15.750
2020-03-01,24,26.550,16.650
2020-03-02,24,26.150,19.000
2020-03-03,24,24.850,17.700
2020-03-04,24,27.550,18.100
2020-03-05,24,26.450,18.100
2020-03-06,24,25.750,16.400
2020-03-07,24,26.100,19.450
2020-03-08,24,28.450,18.050
2020-03-09,24,32.100,18.350
2020-03-10,24,31.750,17.200
2020-03-11,24,28.300,18.900
2020-03-12,24,31.750,19.800
2020-03-13,24,33.550,18.800
2020-03-14,24,31.150,20.450
2020-03-15,24,29.950,19.550
2020-03-16,24,25.200,22.350
2020-03-17,24,23.900,20.650
2020-03-18,24,26.650,20.750
2020-03-19,24,29.350,21.200
2020-03-20,24,26.200,18.900
2020-03-21,24,26.150,16.200
2020-03-22,24,26.400,17.350
2020-03-23,24,26.800,17.850
2020-03-24,24,25.750,16.750
2020-03-25,24,28.000,16.900
2020-03-26,24,28.350,15.850
2020-03-27,24,28.750,17.550
2020-03-28,24,28.400,17.700
2020-03-29,24,30.200,19.500
2020-03-30,24,30.500,18.550
2020-03-31,24,29.950,17.950
2020-04-01,24,26.250,21.750
2020-04-02,24,30.550,21.400
2020-04-03,24,24.500,17.000
2020-04-04,24,25.300,15.150
2020-04-05,24,25.150,13.450
2020-04-06,24,21.100,15.600
2020-04-07,24,21.350,16.550
2020-04-08,24,23.450,10.900
2020-04-09,24,23.450,12.200
2020-04-10,24,23.000,11.000
2020-04-11,24,22.750,12.050
2020-04-12,24,24.100,11.100
2020-04-13,24,26.650,12.550
2020-04-14,24,29.550,17.850
2020-04-15,24,25.600,13.400
2020-04-16,24,25.950,9.550
2020-04-17,24,24.200,10.800
2020-04-18,24,24.000,14.700
2020-04-19,24,24.900,11.800
2020-04-20,24,25.750,13.250
2020-04-21,24,28.900,12.600
2020-04-22,24,26.700,12.100
2020-04-23,24,26.850,13.300
2020-04-24,24,28.550,13.350
2020-04-25,24,29.950,11.150
2020-04-26,24,27.450,13.700
2020-04-27,24,22.500,19.400
2020-04-28,24,27.050,18.950
2020-04-29,24,32.600,15.700
2020-04-30,24,24.550,16.200
2020-05-01,24,22.900,12.000
2020-05-02,24,22.500,12.000
2020-05-03,24,22.550,13.400
2020-05-04,24,24.850,9.650
2020-05-05,24,24.000,15.650
2020-05-06,24,20.500,14.550
2020-05-07,24,20.900,8.850
2020-05-08,24,21.850,10.800
2020-05-09,24,24.300,8.450
2020-05-10,24,25.950,5.900
2020-05-11,24,31.250,9.100
2020-05-12,24,22.650,16.550
2020-05-13,24,21.200,17.800
2020-05-14,24,20.750,14.600
2020-05-15,24,20.350,5.300
2020-05-16,24,24.750,5.650
2020-05-17,24,27.900,7.600
2020-05-18,24,26.150,8.250
2020-05-19,24,26.550,7.550
2020-05-20,24,29.550,8.200
2020-05-21,24,28.200,14.050
2020-05-22,24,22.050,17.650
2020-05-23,24,23.250,17.050
2020-05-24,24,21.800,12.700
2020-05-25,24,23.400,11.050
2020-05-26,24,22.600,14.000
2020-05-27,24,18.950,8.850
2020-05-28,24,22.800,5.700
2020-05-29,24,24.400,6.100
2020-05-30,24,25.750,7.450
2020-05-31,24,26.450,6.950
2020-06-01,24,18.950,13.900
2020-06-02,24,18.950,9.400
2020-06-03,24,20.400,5.400
2020-06-04,24,19.750,8.150
2020-06-05,24,18.250,16.300
2020-06-06,24,22.400,15.950
2020-06-07,24,19.600,11.800
2020-06-08,24,21.450,11.100
2020-06-09,24,20.950,13.200
2020-06-10,24,18.800,15.800
2020-06-11,24,21.250,16.500
2020-06-12,24,31.750,17.250
2020-06-13,24,22.850,14.250
2020-06-14,24,15.650,9.050
2020-06-15,24,18.950,5.150
2020-06-16,24,25.200,9.500
2020-06-17,24,26.350,12.300
2020-06-18,24,25.350,14.700
2020-06-19,24,22.850,15.300
2020-06-20,24,29.600,16.400
2020-06-21,24,32.200,14.300
2020-06-22,24,23.250,17.500
2020-06-23,24,28.250,15.100
2020-06-24,24,31.700,12.000
2020-06-25,24,26.050,15.050
2020-06-26,24,16.200,9.850
2020-06-27,24,12.250,8.400
2020-06-28,24,16.550,11.350
2020-06-29,24,16.100,12.200
2020-06-30,24,18.300,13.550
2020-07-01,24,18.450,14.150
2020-07-02,24,15.250,10.150
2020-07-03,21,14.850,3.350
2020-07-04,20,19.150,3.800
2020-07-05,24,16.800,7.950
2020-07-06,24,17.100,13.500
2020-07-07,24,14.900,12.350
2020-07-08,24,20.200,14.350
2020-07-09,24,18.300,12.800
2020-07-10,24,19.000,7.500
2020-07-11,24,16.650,11.900
2020-07-12,24,20.150,13.900
2020-07-13,24,15.600,13.250
2020-07-14,24,14.500,7.200
2020-07-15,22,14.850,4.350
2020-07-16,24,14.150,5.500
2020-07-17,24,19.300,11.300
2020-07-18,24,27.800,12.300
2020-07-19,24,28.300,13.800
2020-07-20,24,29.200,14.950
2020-07-21,24,28.900,14.150
2020-07-22,24,30.200,14.150
2020-07-23,24,29.100,14.350
2020-07-24,24,25.900,13.550
2020-07-25,24,18.800,11.500
2020-07-26,24,16.650,7.700
2020-07-27,24,19.050,11.050
2020-07-28,24,16.500,11.800
2020-07-29,24,13.800,8.850
2020-07-30,24,16.600,5.100
2020-07-31,24,20.550,7.750
2020-08-01,24,22.250,11.850
2020-08-02,24,25.250,9.700
2020-08-03,24,26.300,11.300
2020-08-04,24,23.850,11.150
2020-08-05,24,23.900,9.750
2020-08-06,24,26.700,9.900
2020-08-07,24,23.100,9.800
2020-08-08,24,18.850,11.150
2020-08-09,24,24.300,14.200
2020-08-10,24,30.200,10.750
2020-08-11,24,19.650,13.700
2020-08-12,24,14.900,10.750
2020-08-13,24,17.300,13.350
2020-08-14,24,20.000,14.700
2020-08-15,24,21.150,15.600
2020-08-16,24,17.850,13.950
2020-08-17,24,20.650,11.900
2020-08-18,24,20.550,14.150
2020-08-19,24,18.000,16.050
2020-08-20,24,15.300,10.100
2020-08-21,24,14.250,5.600
2020-08-22,24,17.750,3.800
2020-08-23,24,19.300,5.400
2020-08-24,24,23.000,12.650
2020-08-25,24,23.000,8.350
2020-08-26,24,25.650,10.100
2020-08-27,24,30.500,9.300
2020-08-28,24,25.350,14.300
2020-08-29,24,29.100,15.950
2020-08-30,24,20.500,14.300
2020-08-31,24,14.250,12.200
2020-09-01,24,16.500,12.100
2020-09-02,24,25.900,15.250
2020-09-03,24,22.400,15.050
2020-09-04,24,16.550,12.950
2020-09-05,24,16.250,14.000
2020-09-06,24,18.350,15.700
2020-09-07,24,17.200,16.400
2020-09-08,24,19.500,16.450
2020-09-09,24,21.700,17.500
2020-09-10,24,22.100,17.550
2020-09-11,24,24.600,15.950
2020-09-12,24,25.700,17.400
2020-09-13,24,25.750,17.650
2020-09-14,24,19.700,14.300
2020-09-15,24,18.150,9.300
2020-09-16,24,17.850,15.150
2020-09-17,24,21.400,16.850
2020-09-18,24,25.850,17.250
2020-09-19,24,22.250,16.000
2020-09-20,24,15.600,11.600
2020-09-21,24,18.700,8.000
2020-09-22,24,17.650,9.650
2020-09-23,24,23.750,10.600
2020-09-24,24,27.800,14.400
2020-09-25,24,27.050,15.800
2020-09-26,24,25.150,17.750
2020-09-27,24,22.850,19.600
2020-09-28,24,22.700,18.750
2020-09-29,24,21.750,13.700
2020-09-30,24,25.050,18.250
