DT_MEDICAO,Contagem,TP_MAX,TP_MIN
2019-09-01,24,28.650,21.200
2019-09-02,24,22.850,20.500
2019-09-03,24,24.050,20.700
2019-09-04,24,22.400,20.250
2019-09-05,24,20.500,17.400
2019-09-06,24,20.600,17.250
2019-09-07,24,23.300,18.650
2019-09-08,24,25.750,20.350
2019-09-09,24,25.700,21.300
2019-09-10,24,27.200,20.750
2019-09-11,24,24.600,21.000
2019-09-12,24,28.550,20.450
2019-09-13,24,27.750,21.350
2019-09-14,24,23.300,20.850
2019-09-15,24,26.300,21.200
2019-09-16,24,25.250,22.150
2019-09-17,24,30.000,22.850
2019-09-18,24,29.350,21.200
2019-09-19,24,25.050,22.000
2019-09-20,24,25.100,22.200
2019-09-21,24,23.200,21.150
2019-09-22,24,22.250,19.700
2019-09-23,24,23.950,18.700
2019-09-24,24,22.250,18.650
2019-09-25,24,21.250,18.550
2019-09-26,24,21.200,19.000
2019-09-27,24,25.050,19.750
2019-09-28,24,23.300,18.550
2019-09-29,24,21.000,18.650
2019-09-30,24,21.750,19.600
2019-10-01,24,24.750,19.750
2019-10-02,24,24.800,19.500
2019-10-03,24,24.900,20.450
2019-10-04,24,26.100,20.600
2019-10-05,24,25.600,21.350
2019-10-06,24,27.050,22.050
2019-10-07,24,26.250,21.900
2019-10-08,24,24.450,21.700
2019-10-09,24,21.600,20.150
2019-10-10,24,22.650,20.050
2019-10-11,24,26.550,21.600
2019-10-12,24,27.150,22.950
2019-10-13,24,27.600,23.150
2019-10-14,24,26.350,23.000
2019-10-15,24,26.150,22.850
2019-10-16,24,27.200,22.600
2019-10-17,24,28.200,22.800
2019-10-18,24,28.450,22.450
2019-10-19,24,25.950,23.100
2019-10-20,24,23.500,20.950
2019-10-21,24,23.700,20.350
2019-10-22,24,26.050,20.600
2019-10-23,24,24.800,21.300
2019-10-24,24,26.350,21.250
2019-10-25,24,27.300,22.300
2019-10-26,24,27.050,22.700
2019-10-27,24,27.900,22.600
2019-10-28,24,27.450,23.100
2019-10-29,24,28.850,22.450
2019-10-30,24,28.100,24.150
2019-10-31,24,27.550,23.600
2019-11-01,24,27.750,23.900
2019-11-02,24,26.950,22.950
2019-11-03,24,30.550,22.250
2019-11-04,24,27.100,22.150
2019-11-05,24,28.650,22.700
2019-11-06,24,26.350,22.450
