DT_MEDICAO,Contagem,TP_MAX,TP_MIN
2020-08-21,24,18.000,14.350
2020-08-22,24,17.650,12.600
2020-08-23,24,20.800,12.350
2020-08-24,24,22.100,9.050
2020-08-25,24,23.100,9.050
2020-08-26,24,24.700,7.400
2020-08-27,24,27.900,10.900
2020-08-28,24,30.450,15.600
2020-08-29,24,31.900,13.850
2020-08-30,24,33.150,14.650
2020-08-31,24,28.200,16.950
2020-09-01,24,26.150,19.300
2020-09-02,24,27.800,18.350
2020-09-03,24,30.550,16.450
2020-09-04,24,33.800,14.100
2020-09-05,24,31.350,19.300
2020-09-06,24,33.250,17.500
2020-09-07,24,33.050,15.050
2020-09-08,24,33.850,17.650
2020-09-09,24,31.800,20.050
2020-09-10,24,34.850,19.950
2020-09-11,24,35.250,18.750
2020-09-12,24,36.000,20.250
2020-09-13,24,33.800,17.000
2020-09-14,24,33.950,15.950
2020-09-15,24,25.800,19.600
2020-09-16,24,31.900,18.800
2020-09-17,24,35.000,17.000
2020-09-18,24,34.550,19.100
2020-09-19,24,32.200,19.800
2020-09-20,24,25.000,18.950
2020-09-21,24,23.000,18.900
2020-09-22,24,18.600,17.150
2020-09-23,24,20.500,15.950
2020-09-24,24,27.650,17.250
2020-09-25,24,31.350,18.150
2020-09-26,24,33.900,19.300
2020-09-27,24,37.200,18.150
2020-09-28,24,34.500,18.750
2020-09-29,24,30.800,18.600
2020-09-30,24,34.300,21.300
