DT_MEDICAO,Contagem,TP_MAX,TP_MIN
2019-09-01,24,25.100,20.550
2019-09-02,24,23.050,19.750
2019-09-03,24,25.700,19.750
2019-09-04,24,22.000,19.850
2019-09-05,24,21.250,18.100
2019-09-06,24,21.400,16.700
2019-09-07,24,26.850,16.600
2019-09-08,24,30.600,18.300
2019-09-09,24,33.750,20.000
2019-09-10,24,33.950,20.350
2019-09-11,24,23.850,20.850
2019-09-12,24,38.150,18.800
2019-09-13,24,24.850,21.550
2019-09-14,24,23.950,21.350
2019-09-15,24,29.400,20.750
2019-09-16,24,30.650,19.850
2019-09-17,24,36.050,20.650
2019-09-18,24,37.100,20.700
2019-09-19,24,25.250,21.600
2019-09-20,24,26.300,21.150
2019-09-21,24,23.600,21.650
2019-09-22,24,22.000,20.300
2019-09-23,24,22.950,19.100
2019-09-24,24,23.900,18.050
2019-09-25,24,22.400,17.750
2019-09-26,24,20.700,18.550
2019-09-27,24,23.350,18.000
2019-09-28,24,21.550,19.000
2019-09-29,24,21.550,18.250
2019-09-30,24,23.700,18.450
2019-10-01,24,26.150,18.800
2019-10-02,24,28.500,16.750
2019-10-03,24,25.600,17.100
2019-10-04,24,27.050,19.450
2019-10-05,24,32.350,20.050
2019-10-06,24,26.800,22.200
2019-10-07,24,24.350,22.050
2019-10-08,24,23.250,21.450
2019-10-09,24,21.650,20.000
2019-10-10,24,23.800,19.650
2019-10-11,24,28.550,20.150
2019-10-12,24,33.050,20.550
2019-10-13,24,35.550,21.100
2019-10-14,24,31.100,23.450
2019-10-15,24,25.850,22.900
2019-10-16,24,26.250,20.300
2019-10-17,23,27.400,22.000
2019-10-18,24,32.950,20.850
2019-10-19,24,25.800,21.900
2019-10-20,24,23.750,21.300
2019-10-21,24,22.450,18.200
2019-10-22,24,25.000,18.900
2019-10-23,24,24.650,21.450
2019-10-24,23,26.950,19.850
2019-10-25,24,26.200,21.350
2019-10-26,24,27.000,21.850
2019-10-27,24,30.050,22.150
2019-10-28,24,30.150,22.150
2019-10-29,24,35.900,22.300
2019-10-30,24,28.500,24.400
2019-10-31,24,27.250,23.000
2019-11-01,24,27.050,22.600
2019-11-02,24,28.000,23.700
2019-11-03,24,34.300,19.850
2019-11-04,24,26.700,20.300
2019-11-05,24,28.800,22.900
2019-11-06,24,25.350,23.550
2019-11-07,24,25.750,22.250
2019-11-08,24,24.850,21.800
2019-11-09,24,26.400,22.400
2019-11-10,24,26.050,22.250
2019-11-11,24,24.850,20.950
2019-11-12,24,24.600,20.500
2019-11-13,24,25.700,19.950
2019-11-14,24,23.200,19.300
2019-11-15,24,26.250,17.850
2019-11-16,24,22.900,19.350
2019-11-17,24,23.450,18.800
2019-11-18,24,23.600,20.500
2019-11-19,24,23.600,19.900
2019-11-20,24,22.950,20.400
2019-11-21,24,27.750,20.400
2019-11-22,24,33.400,19.800
2019-11-23,24,29.600,21.150
2019-11-24,24,21.700,19.950
2019-11-25,24,22.600,18.100
2019-11-26,24,25.300,19.950
2019-11-27,24,35.300,17.500
2019-11-28,24,22.350,19.100
2019-11-29,24,22.450,18.400
2019-11-30,24,26.300,19.350
2019-12-01,24,26.300,20.950
2019-12-02,24,22.550,20.100
2019-12-03,24,23.200,19.600
2019-12-04,24,27.500,19.350
2019-12-05,24,33.400,20.600
2019-12-06,24,23.650,19.850
2019-12-07,24,24.650,19.650
2019-12-08,24,26.550,16.650
2019-12-09,24,29.600,19.350
2019-12-10,24,24.200,20.850
2019-12-11,24,24.550,21.700
2019-12-12,24,27.500,22.550
2019-12-13,24,29.000,22.650
2019-12-14,24,25.450,23.500
2019-12-15,24,31.650,23.550
2019-12-16,24,37.250,22.850
2019-12-17,24,26.900,23.250
2019-12-18,24,26.350,23.650
2019-12-19,24,26.250,23.050
2019-12-20,24,28.050,22.500
2019-12-21,24,35.200,22.750
2019-12-22,24,33.700,24.000
2019-12-23,24,27.850,22.900
2019-12-24,24,25.700,22.300
2019-12-25,24,27.800,20.600
2019-12-26,24,28.300,21.600
2019-12-27,24,28.350,23.050
2019-12-28,24,29.100,23.100
2019-12-29,24,29.350,21.750
2019-12-30,24,29.450,20.600
2019-12-31,24,30.550,21.900
2020-01-01,24,35.050,22.950
2020-01-02,24,29.500,23.750
2020-01-03,24,26.350,23.000
2020-01-04,24,26.350,22.450
2020-01-05,24,26.800,22.700
2020-01-06,24,32.100,21.900
2020-01-07,24,33.650,24.550
2020-01-08,24,28.800,24.600
2020-01-09,24,30.500,24.300
2020-01-10,24,31.900,24.300
2020-01-11,24,36.550,25.900
2020-01-12,24,29.700,25.500
2020-01-13,24,27.100,24.300
2020-01-14,24,28.550,24.300
2020-01-15,24,30.350,22.250
2020-01-16,24,35.350,24.150
2020-01-17,24,27.750,24.100
2020-01-18,24,26.000,20.900
2020-01-19,24,27.450,21.500
2020-01-20,24,26.600,21.700
2020-01-21,24,26.650,20.650
2020-01-22,24,27.050,20.500
2020-01-23,24,25.050,22.500
2020-01-24,24,24.750,22.150
2020-01-25,24,26.200,22.850
2020-01-26,24,28.850,19.650
2020-01-27,24,33.250,21.400
2020-01-28,24,33.600,24.000
2020-01-29,24,33.100,24.150
2020-01-30,24,36.050,25.500
2020-01-31,24,34.350,24.300
2020-02-01,24,30.650,25.600
2020-02-02,24,28.400,24.700
2020-02-03,24,29.450,22.600
2020-02-04,24,28.450,23.650
2020-02-05,24,28.500,23.400
2020-02-06,24,29.850,22.500
2020-02-07,24,29.100,23.650
2020-02-08,24,30.900,20.850
2020-02-09,24,36.500,22.650
2020-02-10,24,30.750,23.700
2020-02-11,24,23.600,21.050
2020-02-12,24,22.700,20.800
2020-02-13,24,23.800,21.050
2020-02-14,24,25.450,21.050
2020-02-15,24,31.750,21.250
2020-02-16,24,31.350,23.400
2020-02-17,24,31.150,23.350
2020-02-18,24,36.300,24.200
2020-02-19,23,37.150,25.300
2020-02-20,24,35.100,24.500
2020-02-21,24,28.400,23.750
2020-02-22,24,27.050,22.150
2020-02-23,24,23.950,20.700
2020-02-24,24,26.300,20.700
2020-02-25,24,33.600,22.450
2020-02-26,24,33.850,24.000
2020-02-27,24,25.450,21.650
2020-02-28,24,23.050,20.600
2020-02-29,24,26.850,21.500
2020-03-01,24,23.500,22.100
2020-03-02,24,22.150,20.500
2020-03-03,24,25.450,20.850
2020-03-04,24,25.250,22.350
2020-03-05,24,25.600,20.050
2020-03-06,24,25.750,22.550
2020-03-07,24,25.900,20.100
2020-03-08,24,27.750,19.750
2020-03-09,24,26.700,21.550
2020-03-10,24,28.150,20.950
2020-03-11,24,28.050,20.350
2020-03-12,24,27.400,19.500
2020-03-13,24,28.550,21.550
2020-03-14,24,29.300,22.200
2020-03-15,24,30.550,22.550
2020-03-16,24,32.950,25.050
2020-03-17,24,27.450,24.200
2020-03-18,24,27.700,22.350
2020-03-19,24,33.950,22.700
2020-03-20,24,27.750,24.450
2020-03-21,24,24.600,22.400
2020-03-22,24,25.700,21.550
2020-03-23,24,26.450,19.450
2020-03-24,24,25.700,18.350
2020-03-25,24,26.100,18.200
2020-03-26,24,26.050,18.200
2020-03-27,24,27.800,18.650
2020-03-28,24,28.100,20.450
2020-03-29,24,27.050,21.000
2020-03-30,24,24.650,21.150
2020-03-31,24,28.400,21.050
2020-04-01,24,28.550,21.900
2020-04-02,24,33.000,21.350
2020-04-03,24,29.350,21.950
2020-04-04,24,25.400,18.950
2020-04-05,24,25.450,21.800
2020-04-06,24,28.450,20.850
2020-04-07,24,24.450,21.850
2020-04-08,24,22.800,20.450
2020-04-09,24,23.250,20.200
2020-04-10,24,23.200,19.900
2020-04-11,24,22.800,19.550
2020-04-12,24,23.600,19.000
2020-04-13,24,25.850,18.450
2020-04-14,24,31.200,18.850
2020-04-15,24,29.350,21.450
2020-04-16,24,23.500,22.000
2020-04-17,24,23.400,20.700
2020-04-18,24,24.550,19.400
2020-04-19,24,24.350,19.100
2020-04-20,24,24.850,19.000
2020-04-21,24,25.000,17.700
2020-04-22,24,25.050,18.350
2020-04-23,24,25.900,20.100
2020-04-24,24,26.450,19.450
2020-04-25,24,27.500,16.650
2020-04-26,24,28.850,19.450
2020-04-27,24,25.650,20.800
2020-04-28,24,26.600,19.700
2020-04-29,24,27.650,17.700
2020-04-30,24,32.900,19.350
2020-05-01,24,25.750,19.400
2020-05-02,24,26.850,20.250
2020-05-03,24,23.400,20.700
2020-05-04,24,24.500,17.200
2020-05-05,24,30.600,16.450
2020-05-06,24,31.200,19.650
2020-05-07,24,24.300,18.600
2020-05-08,24,22.200,16.850
2020-05-09,24,23.900,14.550
2020-05-10,24,27.000,14.950
2020-05-11,24,28.500,15.750
2020-05-12,24,29.850,16.000
2020-05-13,24,29.000,17.650
2020-05-14,24,24.650,20.850
2020-05-15,24,22.350,19.150
2020-05-16,24,24.250,18.250
2020-05-17,24,24.000,18.250
2020-05-18,24,25.250,19.500
2020-05-19,24,25.300,18.000
2020-05-20,24,25.150,17.400
2020-05-21,24,27.550,17.350
2020-05-22,24,30.900,19.650
2020-05-23,24,30.200,20.050
2020-05-24,24,28.100,19.000
2020-05-25,24,24.500,18.350
2020-05-26,24,22.450,14.750
2020-05-27,24,23.000,14.450
2020-05-28,24,22.250,18.700
2020-05-29,24,23.950,14.250
2020-05-30,24,26.150,15.450
2020-05-31,24,29.100,17.250
2020-06-01,24,30.450,16.250
2020-06-02,24,25.000,17.350
2020-06-03,24,24.600,18.750
2020-06-04,24,24.300,19.700
2020-06-05,24,24.850,21.600
2020-06-06,24,28.700,18.600
2020-06-07,24,26.900,21.500
2020-06-08,24,24.850,21.000
2020-06-09,24,31.450,20.250
2020-06-10,24,28.550,22.050
2020-06-11,24,31.850,21.150
2020-06-12,24,31.450,20.650
2020-06-13,24,34.650,21.200
2020-06-14,24,24.050,20.800
2020-06-15,24,22.650,20.250
2020-06-16,24,24.150,19.400
2020-06-17,24,24.600,19.200
2020-06-18,24,28.100,15.750
2020-06-19,24,29.700,18.300
2020-06-20,24,30.700,18.300
2020-06-21,24,33.250,20.400
2020-06-22,24,32.350,21.800
2020-06-23,24,28.050,17.700
2020-06-24,24,29.650,16.150
2020-06-25,24,30.200,17.150
2020-06-26,24,25.300,22.700
2020-06-27,24,27.500,18.950
2020-06-28,24,21.450,15.950
2020-06-29,24,23.100,17.550
2020-06-30,24,28.250,15.900
2020-07-01,24,28.550,19.900
2020-07-02,24,22.250,18.000
2020-07-03,24,21.500,17.550
2020-07-04,24,23.050,18.200
2020-07-05,24,30.000,15.850
2020-07-06,24,30.300,21.950
2020-07-07,24,27.450,20.350
2020-07-08,24,31.950,20.600
2020-07-09,24,24.050,19.050
2020-07-10,24,22.800,17.200
2020-07-11,24,29.950,16.150
2020-07-12,24,31.450,21.150
2020-07-13,24,32.450,22.800
2020-07-14,24,22.900,19.950
2020-07-15,24,20.200,17.900
2020-07-16,24,20.750,17.250
2020-07-17,24,23.600,15.200
2020-07-18,24,24.550,17.200
2020-07-19,24,28.850,16.100
2020-07-20,24,29.900,16.300
2020-07-21,24,28.300,17.750
2020-07-22,24,28.600,16.700
2020-07-23,24,25.850,16.850
2020-07-24,24,28.900,17.300
2020-07-25,24,31.300,18.350
2020-07-26,24,23.850,20.350
2020-07-27,24,28.050,18.200
2020-07-28,24,32.450,18.700
2020-07-29,24,25.550,21.750
2020-07-30,24,20.700,18.050
2020-07-31,24,22.550,17.200
2020-08-01,24,23.700,17.000
2020-08-02,24,23.400,15.050
2020-08-03,24,22.400,13.050
2020-08-04,24,22.950,13.900
2020-08-05,24,23.450,15.400
2020-08-06,24,23.900,14.600
2020-08-07,24,24.400,14.300
2020-08-08,24,24.950,16.050
2020-08-09,24,25.400,16.450
2020-08-10,24,29.500,17.500
2020-08-11,24,32.000,18.650
2020-08-12,24,24.850,18.500
2020-08-13,24,31.450,19.000
2020-08-14,24,27.450,19.350
2020-08-15,24,31.050,19.500
2020-08-16,24,22.950,18.900
2020-08-17,24,25.650,18.600
2020-08-18,24,27.350,19.900
