DT_MEDICAO,Contagem,TP_MAX,TP_MIN
2019-09-01,23,18.000,11.400
2019-09-02,23,15.050,8.800
2019-09-03,24,14.700,9.800
2019-09-04,24,15.000,5.400
2019-09-05,24,13.950,9.200
2019-09-06,24,17.300,13.050
2019-09-07,24,16.300,14.950
2019-09-08,24,17.150,16.200
2019-09-09,24,22.050,16.350
2019-09-10,24,22.300,14.750
2019-09-11,24,17.400,14.800
2019-09-12,24,17.900,13.700
2019-09-13,24,16.850,13.200
2019-09-14,24,17.500,14.000
2019-09-15,24,19.950,16.500
2019-09-16,24,19.150,15.650
2019-09-17,24,16.350,14.400
2019-09-18,24,19.600,12.300
2019-09-19,24,19.150,11.000
2019-09-20,24,16.500,13.050
2019-09-21,24,17.150,12.150
2019-09-22,24,18.050,10.100
2019-09-23,24,18.000,12.450
2019-09-24,24,18.750,14.950
2019-09-25,24,19.700,13.200
2019-09-26,23,20.400,12.850
2019-09-27,21,19.700,15.400
2019-09-28,20,19.150,15.550
2019-09-29,24,20.350,16.350
2019-09-30,23,21.300,17.150
2019-10-01,22,25.650,17.900
2019-10-02,19,20.350,18.650
2019-10-03,24,19.350,16.950
2019-10-04,24,18.600,16.950
2019-10-05,24,19.650,15.800
2019-10-06,24,19.650,15.950
2019-10-07,22,20.200,14.550
2019-10-08,20,24.600,15.450
2019-10-09,20,21.950,15.250
2019-10-10,21,22.600,17.450
2019-10-11,19,32.500,18.050
2019-10-12,19,22.650,18.750
2019-10-13,22,21.150,19.200
2019-10-14,24,19.200,13.850
2019-10-15,22,17.700,14.450
2019-10-16,24,18.250,17.250
2019-10-17,24,19.300,17.250
2019-10-18,24,24.050,18.350
2019-10-19,24,19.450,15.400
2019-10-20,23,19.650,14.950
2019-10-21,21,19.000,15.850
2019-10-22,21,19.700,15.650
2019-10-23,24,22.950,12.600
2019-10-24,20,25.800,14.400
2019-10-25,20,22.100,14.350
2019-10-26,24,23.150,14.750
2019-10-27,23,22.250,19.400
2019-10-28,24,27.500,17.950
2019-10-29,23,22.200,18.900
2019-10-30,23,21.350,19.050
2019-10-31,21,20.650,18.400
2019-11-01,24,22.450,19.050
2019-11-02,24,23.350,20.150
2019-11-03,24,22.450,18.450
2019-11-04,22,21.450,18.900
2019-11-05,21,22.600,18.650
2019-11-06,21,21.750,18.400
2019-11-07,22,23.650,18.950
2019-11-08,16,,
2019-11-09,20,24.300,20.800
2019-11-10,18,23.050,20.700
2019-11-11,19,22.000,20.100
2019-11-12,18,23.550,18.750
2019-11-13,17,,
2019-11-14,12,,
2019-11-15,21,22.650,18.250
