DT_MEDICAO,Contagem,TP_MAX,TP_MIN
2019-09-01,24,26.250,20.250
2019-09-02,24,24.100,19.650
2019-09-03,24,25.150,20.750
2019-09-04,24,23.150,20.550
2019-09-05,24,21.250,17.900
2019-09-06,24,21.350,18.400
2019-09-07,24,23.100,20.100
2019-09-08,24,24.150,21.250
2019-09-09,24,24.900,21.300
2019-09-10,24,25.500,21.700
2019-09-11,24,25.850,21.450
2019-09-12,24,25.750,21.600
2019-09-13,24,24.600,21.950
2019-09-14,24,23.900,21.350
2019-09-15,24,23.800,21.500
2019-09-16,24,24.550,21.900
2019-09-17,24,26.550,22.150
2019-09-18,24,27.350,22.150
2019-09-19,24,26.550,21.750
2019-09-20,24,28.350,22.750
2019-09-21,24,25.000,22.000
2019-09-22,24,22.800,20.650
2019-09-23,24,23.150,19.250
2019-09-24,24,22.700,19.850
2019-09-25,24,21.350,19.800
2019-09-26,24,21.250,19.450
2019-09-27,24,24.800,18.850
2019-09-28,24,23.350,20.650
2019-09-29,24,22.700,19.700
2019-09-30,24,24.000,19.950
2019-10-01,24,23.750,20.750
2019-10-02,24,24.750,20.900
2019-10-03,24,25.000,21.400
2019-10-04,24,25.250,21.850
2019-10-05,24,25.350,22.150
2019-10-06,24,25.500,22.000
2019-10-07,24,26.500,21.600
2019-10-08,24,25.200,22.100
2019-10-09,24,22.750,20.650
2019-10-10,24,22.900,20.800
2019-10-11,24,24.950,22.250
2019-10-12,24,25.400,22.050
2019-10-13,24,25.550,22.200
2019-10-14,24,26.500,21.750
2019-10-15,24,27.400,21.150
2019-10-16,24,25.200,21.700
2019-10-17,24,26.150,22.050
2019-10-18,24,26.750,22.400
2019-10-19,24,26.150,21.900
2019-10-20,24,23.450,22.250
2019-10-21,24,23.600,20.800
2019-10-22,24,26.150,20.600
2019-10-23,24,26.550,22.050
2019-10-24,24,25.050,21.700
2019-10-25,24,26.700,22.500
2019-10-26,24,26.500,23.350
2019-10-27,24,26.550,23.350
2019-10-28,24,27.600,23.650
2019-10-29,24,27.450,23.300
2019-10-30,24,28.800,23.050
2019-10-31,24,27.350,23.050
2019-11-01,24,26.900,23.100
2019-11-02,24,26.200,22.150
2019-11-03,24,27.700,22.600
2019-11-04,24,27.900,21.950
2019-11-05,24,30.250,23.350
2019-11-06,24,26.850,22.400
2019-11-07,24,25.850,22.650
2019-11-08,24,26.750,23.000
2019-11-09,24,27.400,23.600
2019-11-10,24,27.850,23.800
2019-11-11,24,25.600,21.650
2019-11-12,24,24.200,21.900
2019-11-13,24,26.350,22.450
2019-11-14,24,24.350,22.700
2019-11-15,24,26.650,19.800
2019-11-16,24,24.150,20.850
2019-11-17,24,25.050,20.900
2019-11-18,24,23.850,21.900
2019-11-19,24,22.400,21.000
2019-11-20,24,23.650,21.450
2019-11-21,24,26.300,21.650
2019-11-22,24,26.250,22.350
2019-11-23,24,31.550,21.500
2019-11-24,24,23.850,21.650
2019-11-25,24,24.200,20.100
2019-11-26,24,26.100,20.350
2019-11-27,24,26.000,21.600
2019-11-28,24,25.200,20.250
2019-11-29,24,24.800,21.050
2019-11-30,24,27.150,19.800
2019-12-01,24,27.300,22.150
2019-12-02,24,24.450,22.000
2019-12-03,24,23.900,21.300
2019-12-04,24,24.850,22.350
2019-12-05,24,26.950,22.850
2019-12-06,24,24.600,20.200
2019-12-07,24,25.150,19.750
2019-12-08,24,26.300,18.700
2019-12-09,24,25.350,22.350
2019-12-10,24,24.250,22.300
2019-12-11,24,26.300,22.550
2019-12-12,24,24.700,22.250
2019-12-13,24,29.200,22.350
2019-12-14,24,26.750,23.500
2019-12-15,24,26.750,22.700
2019-12-16,24,27.650,22.700
2019-12-17,24,27.900,22.300
2019-12-18,24,27.200,22.950
2019-12-19,24,26.700,22.950
2019-12-20,24,28.150,22.700
2019-12-21,24,26.950,23.450
2019-12-22,24,28.650,23.550
2019-12-23,24,27.800,22.600
2019-12-24,24,25.350,22.100
2019-12-25,24,27.400,22.250
2019-12-26,24,27.650,23.150
2019-12-27,24,27.600,23.400
2019-12-28,24,28.100,23.900
2019-12-29,24,27.850,23.850
2019-12-30,24,28.350,23.600
2019-12-31,24,27.650,24.050
2020-01-01,24,27.950,23.850
2020-01-02,24,30.150,23.500
2020-01-03,24,29.350,23.400
2020-01-04,24,28.000,23.950
2020-01-05,24,27.300,22.650
2020-01-06,24,28.350,23.850
2020-01-07,24,29.300,24.500
2020-01-08,24,29.950,24.550
2020-01-09,24,29.400,24.800
2020-01-10,24,29.200,25.250
2020-01-11,24,29.700,24.750
2020-01-12,24,31.000,25.500
2020-01-13,24,26.800,24.550
2020-01-14,24,28.900,23.150
2020-01-15,24,27.650,23.450
2020-01-16,24,29.150,24.300
2020-01-17,24,27.250,23.200
2020-01-18,24,26.650,22.500
2020-01-19,24,26.400,22.150
2020-01-20,24,27.250,22.650
2020-01-21,24,27.300,23.150
2020-01-22,24,27.850,23.300
2020-01-23,24,28.150,22.800
2020-01-24,24,24.550,22.200
2020-01-25,24,26.600,22.800
2020-01-26,24,27.800,21.450
2020-01-27,24,27.500,24.050
2020-01-28,24,29.650,24.400
2020-01-29,24,30.250,24.600
2020-01-30,24,31.150,25.400
2020-01-31,24,28.800,23.750
2020-02-01,24,29.150,25.000
2020-02-02,24,28.950,26.050
2020-02-03,24,28.750,25.400
2020-02-04,24,27.600,24.450
2020-02-05,24,26.150,25.050
2020-02-06,24,26.200,24.550
