DT_MEDICAO,Contagem,TP_MAX,TP_MIN
2019-09-01,24,18.250,15.500
2019-09-02,24,18.150,14.800
2019-09-03,24,19.100,15.650
2019-09-04,24,16.750,14.600
2019-09-05,24,15.500,13.400
2019-09-06,24,15.900,13.100
2019-09-07,24,22.350,15.700
2019-09-08,24,21.550,18.000
2019-09-09,24,21.750,17.250
2019-09-10,24,24.950,18.250
2019-09-11,24,24.000,17.100
2019-09-12,24,21.850,18.200
2019-09-13,24,19.450,18.000
2019-09-14,24,20.650,16.750
2019-09-15,24,24.050,18.550
2019-09-16,24,25.100,20.300
2019-09-17,24,22.050,19.250
2019-09-18,24,20.650,18.050
2019-09-19,24,20.300,16.100
2019-09-20,24,20.900,17.600
2019-09-21,24,18.550,16.500
2019-09-22,24,21.300,13.600
2019-09-23,24,20.850,11.800
2019-09-24,24,19.950,15.150
2019-09-25,24,23.550,13.950
2019-09-26,24,25.000,15.050
2019-09-27,24,22.050,17.600
2019-09-28,24,21.950,13.850
2019-09-29,24,23.050,17.650
2019-09-30,24,22.250,18.500
2019-10-01,24,23.750,20.150
2019-10-02,24,24.650,19.650
2019-10-03,24,22.650,20.250
2019-10-04,24,24.200,18.350
2019-10-05,24,24.550,19.550
2019-10-06,24,20.900,16.800
2019-10-07,24,21.850,16.950
2019-10-08,24,26.550,17.400
2019-10-09,24,25.900,17.150
2019-10-10,24,25.550,16.700
2019-10-11,24,26.850,20.100
2019-10-12,24,26.450,19.950
2019-10-13,24,26.200,21.050
2019-10-14,24,24.450,19.900
2019-10-15,24,19.050,17.050
2019-10-16,24,20.600,16.950
2019-10-17,24,24.600,20.050
2019-10-18,24,28.100,21.350
2019-10-19,24,24.200,20.000
2019-10-20,24,22.850,15.350
2019-10-21,24,21.100,17.350
2019-10-22,24,24.200,17.150
2019-10-23,24,24.650,18.650
2019-10-24,24,26.450,18.850
2019-10-25,24,27.800,19.500
2019-10-26,24,23.450,20.200
2019-10-27,24,24.800,22.100
2019-10-28,24,27.500,20.400
2019-10-29,24,31.500,19.900
2019-10-30,24,32.700,20.400
2019-10-31,24,28.650,22.050
2019-11-01,24,23.600,21.550
2019-11-02,24,25.850,21.750
2019-11-03,24,28.000,22.450
2019-11-04,24,25.100,19.900
2019-11-05,24,25.550,22.100
2019-11-06,24,24.550,19.050
2019-11-07,24,23.150,19.650
2019-11-08,24,26.950,19.000
2019-11-09,24,24.650,20.950
2019-11-10,24,27.650,21.900
2019-11-11,24,23.750,20.000
2019-11-12,24,24.300,19.400
2019-11-13,24,25.750,20.000
2019-11-14,24,24.400,21.700
2019-11-15,24,24.750,19.250
2019-11-16,24,25.050,16.150
2019-11-17,24,26.400,15.850
2019-11-18,24,27.450,16.800
2019-11-19,24,27.350,17.800
2019-11-20,24,27.550,21.750
2019-11-21,24,28.250,23.100
2019-11-22,24,29.800,22.800
2019-11-23,24,26.750,20.850
2019-11-24,24,24.350,18.250
2019-11-25,24,25.650,18.350
2019-11-26,24,23.550,19.850
2019-11-27,24,24.800,20.550
2019-11-28,24,24.800,19.400
2019-11-29,24,25.700,15.300
2019-11-30,24,28.000,19.900
2019-12-01,24,26.200,21.100
2019-12-02,24,23.400,15.100
2019-12-03,24,25.650,16.850
2019-12-04,24,24.600,21.150
2019-12-05,24,27.450,20.550
2019-12-06,24,25.850,18.600
2019-12-07,24,27.050,16.700
2019-12-08,24,27.750,17.300
2019-12-09,24,26.300,19.400
2019-12-10,24,28.800,18.550
2019-12-11,24,28.800,21.500
2019-12-12,24,30.500,23.950
2019-12-13,24,24.800,21.650
2019-12-14,24,26.250,20.650
2019-12-15,24,26.150,23.300
2019-12-16,24,28.150,22.050
2019-12-17,24,23.650,20.200
2019-12-18,24,24.600,17.350
2019-12-19,24,25.700,19.400
2019-12-20,24,28.150,20.400
2019-12-21,24,29.600,23.850
2019-12-22,24,27.850,22.800
2019-12-23,24,27.150,19.950
2019-12-24,24,27.950,19.500
2019-12-25,24,29.050,22.750
2019-12-26,24,30.700,23.250
2019-12-27,24,30.500,22.150
2019-12-28,24,29.850,22.650
2019-12-29,24,31.300,23.100
2019-12-30,24,30.750,22.150
2019-12-31,24,30.400,24.200
2020-01-01,24,32.300,24.600
2020-01-02,24,27.650,23.400
2020-01-03,24,26.150,22.250
2020-01-04,24,26.150,23.150
2020-01-05,24,28.700,20.450
2020-01-06,24,30.500,21.550
2020-01-07,24,33.300,23.400
2020-01-08,24,28.250,24.100
2020-01-09,24,32.250,23.750
2020-01-10,24,30.500,25.600
2020-01-11,24,29.550,23.600
2020-01-12,24,29.600,21.750
2020-01-13,24,29.050,19.850
2020-01-14,24,29.950,23.050
2020-01-15,24,30.900,22.450
2020-01-16,24,27.900,23.500
2020-01-17,24,25.600,20.250
2020-01-18,24,26.800,19.050
2020-01-19,24,28.600,21.600
2020-01-20,24,29.750,21.850
2020-01-21,24,28.700,24.350
2020-01-22,24,25.400,20.950
2020-01-23,24,23.050,20.100
2020-01-24,24,26.250,20.000
2020-01-25,24,28.500,17.550
2020-01-26,24,31.000,20.400
2020-01-27,24,30.450,22.700
2020-01-28,24,28.050,21.700
2020-01-29,24,28.500,22.950
2020-01-30,24,31.750,23.300
2020-01-31,24,29.300,22.850
2020-02-01,24,27.950,22.650
2020-02-02,24,27.600,21.900
2020-02-03,24,28.500,22.900
2020-02-04,24,24.950,21.700
2020-02-05,24,27.700,22.700
2020-02-06,24,28.100,23.400
2020-02-07,24,29.250,23.400
2020-02-08,24,29.350,24.250
2020-02-09,24,28.150,23.950
2020-02-10,24,24.650,22.450
2020-02-11,24,26.500,19.600
2020-02-12,24,26.250,19.750
2020-02-13,24,26.800,18.200
2020-02-14,24,28.850,20.400
2020-02-15,24,31.100,21.800
2020-02-16,24,30.650,23.800
2020-02-17,24,30.800,24.000
2020-02-18,24,31.650,24.450
2020-02-19,24,29.550,25.200
2020-02-20,24,30.150,23.550
2020-02-21,24,26.600,21.550
2020-02-22,24,24.750,18.900
2020-02-23,24,25.600,16.250
2020-02-24,24,28.000,18.700
2020-02-25,24,27.800,23.350
2020-02-26,24,25.200,21.000
2020-02-27,24,25.800,17.650
2020-02-28,24,28.450,18.000
2020-02-29,24,28.150,19.450
2020-03-01,24,26.800,18.850
2020-03-02,24,25.450,19.650
2020-03-03,24,25.300,19.600
2020-03-04,24,26.750,19.200
2020-03-05,24,26.050,20.300
2020-03-06,24,26.300,17.700
2020-03-07,24,27.800,20.000
2020-03-08,24,27.900,20.650
2020-03-09,24,30.150,20.150
2020-03-10,24,30.500,20.700
2020-03-11,24,29.800,21.900
2020-03-12,24,29.800,21.750
2020-03-13,24,30.450,21.850
2020-03-14,24,31.000,22.150
2020-03-15,24,31.500,23.100
2020-03-16,24,29.400,22.850
2020-03-17,24,26.400,23.450
2020-03-18,24,26.800,22.150
2020-03-19,24,31.050,22.700
2020-03-20,24,27.000,22.850
2020-03-21,24,27.100,18.350
2020-03-22,24,28.400,20.500
2020-03-23,24,28.600,20.550
2020-03-24,24,27.350,20.100
2020-03-25,24,27.750,20.400
2020-03-26,24,29.800,19.950
2020-03-27,24,27.900,21.050
2020-03-28,24,28.850,19.500
2020-03-29,24,27.400,21.550
2020-03-30,24,31.200,22.100
2020-03-31,24,31.500,21.800
2020-04-01,24,29.100,23.600
2020-04-02,24,27.500,23.950
2020-04-03,24,28.500,18.650
2020-04-04,24,26.700,17.950
2020-04-05,24,27.200,16.850
2020-04-06,24,26.300,20.550
2020-04-07,24,22.550,18.100
2020-04-08,24,24.200,14.550
2020-04-09,24,24.450,12.500
2020-04-10,24,23.900,15.350
2020-04-11,24,24.150,13.550
2020-04-12,24,26.300,14.900
2020-04-13,24,26.200,17.150
2020-04-14,24,27.600,20.100
2020-04-15,24,25.450,12.250
2020-04-16,24,25.400,11.800
2020-04-17,24,25.100,13.100
2020-04-18,24,25.150,16.000
2020-04-19,24,25.650,17.400
2020-04-20,24,27.050,16.150
2020-04-21,24,28.400,16.350
2020-04-22,24,27.850,16.850
2020-04-23,24,27.350,17.000
2020-04-24,24,26.150,17.850
2020-04-25,24,28.000,22.650
2020-04-26,24,28.200,18.900
2020-04-27,24,25.100,22.450
2020-04-28,24,25.200,20.300
2020-04-29,24,29.050,20.700
2020-04-30,24,25.250,21.300
2020-05-01,24,24.250,20.400
2020-05-02,24,23.400,17.650
2020-05-03,24,23.650,14.850
2020-05-04,24,25.000,14.050
2020-05-05,24,24.100,17.100
2020-05-06,24,20.150,15.950
2020-05-07,24,21.900,11.500
2020-05-08,24,23.600,12.200
2020-05-09,24,24.850,14.150
2020-05-10,24,25.750,18.700
2020-05-11,24,27.300,18.200
2020-05-12,24,24.500,16.850
2020-05-13,24,24.350,19.700
2020-05-14,24,21.300,18.050
2020-05-15,24,21.100,11.000
2020-05-16,24,22.950,13.700
2020-05-17,24,26.300,12.300
2020-05-18,24,24.550,12.350
2020-05-19,24,25.500,13.450
2020-05-20,24,24.550,17.600
2020-05-21,24,25.250,21.350
2020-05-22,24,24.100,20.300
2020-05-23,24,25.850,19.450
2020-05-24,24,24.350,14.750
2020-05-25,24,25.000,15.450
2020-05-26,24,21.650,10.600
2020-05-27,24,19.700,8.900
2020-05-28,24,22.300,10.600
2020-05-29,24,23.850,11.450
2020-05-30,24,24.250,12.250
2020-05-31,24,28.650,10.650
2020-06-01,24,21.300,15.450
2020-06-02,24,17.950,14.400
2020-06-03,24,20.850,12.350
2020-06-04,24,20.250,16.000
2020-06-05,24,18.650,17.450
2020-06-06,24,23.750,18.750
2020-06-07,23,24.500,15.500
2020-06-08,24,21.950,12.600
2020-06-09,24,24.200,17.350
2020-06-10,24,19.800,18.000
2020-06-11,24,26.500,18.750
2020-06-12,24,28.150,18.450
2020-06-13,24,27.050,17.600
2020-06-14,24,17.950,14.300
2020-06-15,24,20.500,13.750
2020-06-16,24,20.750,17.350
2020-06-17,24,22.500,19.550
2020-06-18,24,23.300,19.550
2020-06-19,24,25.950,18.550
2020-06-20,24,29.850,17.350
2020-06-21,24,32.600,18.300
2020-06-22,24,23.900,15.900
2020-06-23,24,26.150,17.050
2020-06-24,24,28.950,18.400
2020-06-25,24,26.650,15.700
2020-06-26,24,20.150,14.250
2020-06-27,24,15.200,11.000
2020-06-28,24,18.700,12.600
2020-06-29,24,18.850,12.600
2020-06-30,24,21.750,16.050
2020-07-01,24,22.050,15.350
2020-07-02,24,15.950,10.300
2020-07-03,24,15.900,8.400
2020-07-04,24,21.050,8.150
2020-07-05,24,22.700,15.100
2020-07-06,24,18.000,15.350
2020-07-07,24,17.250,14.300
2020-07-08,24,22.350,16.600
2020-07-09,24,20.100,10.350
2020-07-10,23,20.000,8.750
2020-07-11,24,20.150,14.800
2020-07-12,24,21.750,15.600
2020-07-13,24,18.200,14.700
2020-07-14,24,16.250,13.300
2020-07-15,24,16.350,9.100
2020-07-16,23,18.150,8.650
2020-07-17,24,22.200,13.850
2020-07-18,24,22.650,17.400
2020-07-19,24,23.350,19.100
2020-07-20,24,25.600,16.650
2020-07-21,24,27.750,15.700
2020-07-22,24,26.350,14.450
2020-07-23,24,24.900,14.850
2020-07-24,24,23.200,15.650
2020-07-25,24,19.500,16.050
2020-07-26,24,18.450,12.750
2020-07-27,24,21.250,16.700
2020-07-28,24,19.250,13.950
2020-07-29,24,14.850,12.050
2020-07-30,24,17.250,6.400
2020-07-31,24,19.950,12.000
2020-08-01,24,23.100,12.950
2020-08-02,24,23.500,12.700
2020-08-03,24,22.400,13.200
2020-08-04,24,23.400,13.850
2020-08-05,24,22.950,15.200
2020-08-06,24,24.150,16.400
2020-08-07,24,23.700,15.150
2020-08-08,24,22.750,12.700
2020-08-09,24,23.750,13.950
2020-08-10,24,24.450,15.850
2020-08-11,24,20.000,16.000
2020-08-12,24,15.800,14.050
2020-08-13,23,23.050,15.200
2020-08-14,24,19.900,16.750
2020-08-15,24,20.300,16.450
2020-08-16,24,18.450,16.500
2020-08-17,24,21.150,14.850
2020-08-18,24,20.350,16.550
2020-08-19,24,21.350,15.550
2020-08-20,24,16.000,11.100
2020-08-21,24,15.300,9.400
2020-08-22,24,18.000,6.850
2020-08-23,24,18.200,8.400
2020-08-24,24,21.900,11.500
2020-08-25,24,22.250,11.100
2020-08-26,24,21.600,15.950
2020-08-27,24,23.000,13.750
2020-08-28,24,24.950,16.700
2020-08-29,24,22.650,16.500
2020-08-30,24,22.850,16.750
2020-08-31,24,18.450,15.700
2020-09-01,24,18.100,15.400
2020-09-02,24,21.500,16.750
2020-09-03,24,24.700,18.250
2020-09-04,24,17.900,15.650
2020-09-05,24,18.650,14.550
2020-09-06,24,20.950,17.450
2020-09-07,24,18.650,17.250
2020-09-08,24,18.800,17.100
2020-09-09,24,20.850,18.450
2020-09-10,24,24.850,19.650
2020-09-11,24,24.850,16.250
2020-09-12,24,26.250,19.350
2020-09-13,24,26.700,18.650
2020-09-14,24,23.750,16.700
2020-09-15,24,18.950,14.600
2020-09-16,24,22.250,16.500
2020-09-17,24,21.150,18.400
2020-09-18,24,24.750,16.700
2020-09-19,24,25.150,17.250
2020-09-20,24,19.150,15.000
2020-09-21,24,18.450,13.950
2020-09-22,24,18.350,9.950
2020-09-23,24,21.700,15.250
2020-09-24,24,26.250,18.900
2020-09-25,24,27.300,16.150
2020-09-26,24,25.250,17.600
2020-09-27,24,24.950,19.300
2020-09-28,24,23.100,19.200
2020-09-29,24,22.400,16.150
2020-09-30,24,25.550,19.950
