DT_MEDICAO,Contagem,TP_MAX,TP_MIN
2019-09-01,24,17.950,8.900
2019-09-02,24,17.150,4.800
2019-09-03,24,13.150,7.850
2019-09-04,24,13.850,4.250
2019-09-05,24,13.450,3.950
2019-09-06,24,16.850,10.750
2019-09-07,24,17.550,14.600
2019-09-08,24,18.700,17.000
2019-09-09,24,26.500,16.250
2019-09-10,24,24.750,12.800
2019-09-11,24,14.950,12.900
2019-09-12,24,18.150,13.050
2019-09-13,24,16.450,9.100
2019-09-14,24,17.850,11.800
2019-09-15,24,24.100,16.300
2019-09-16,24,17.650,13.300
2019-09-17,24,18.050,9.750
2019-09-18,24,19.300,10.050
2019-09-19,24,20.300,13.450
2019-09-20,24,15.550,9.500
2019-09-21,24,18.800,6.350
2019-09-22,24,16.400,9.250
2019-09-23,24,17.100,6.550
2019-09-24,24,20.100,13.650
2019-09-25,24,20.750,12.450
2019-09-26,24,25.150,14.850
2019-09-27,24,19.050,9.750
2019-09-28,24,18.500,14.600
2019-09-29,24,22.100,15.300
2019-09-30,24,24.300,17.200
2019-10-01,24,25.800,18.550
2019-10-02,24,20.250,16.400
2019-10-03,24,19.050,15.700
2019-10-04,24,18.300,15.350
2019-10-05,24,18.800,14.550
2019-10-06,24,19.000,12.800
2019-10-07,24,21.950,13.950
2019-10-08,24,24.700,14.750
2019-10-09,24,24.900,14.050
2019-10-10,24,29.600,18.000
2019-10-11,24,29.650,20.350
2019-10-12,24,24.800,19.350
2019-10-13,24,21.750,17.750
2019-10-14,24,17.200,12.400
2019-10-15,24,18.650,13.050
2019-10-16,24,17.200,15.500
2019-10-17,24,18.450,16.400
2019-10-18,24,22.700,16.350
2019-10-19,24,19.500,12.250
2019-10-20,24,18.200,12.350
2019-10-21,24,17.450,15.000
2019-10-22,24,20.600,11.550
2019-10-23,24,24.650,14.550
2019-10-24,24,25.650,16.750
2019-10-25,24,25.300,12.800
2019-10-26,24,26.250,17.200
2019-10-27,24,24.500,19.800
2019-10-28,24,25.500,19.700
2019-10-29,24,23.050,19.350
2019-10-30,24,21.250,18.550
2019-10-31,24,21.400,17.200
2019-11-01,24,22.300,18.350
2019-11-02,24,22.750,20.600
2019-11-03,24,21.800,17.350
2019-11-04,24,21.250,17.000
2019-11-05,24,22.700,16.650
2019-11-06,24,21.800,13.650
2019-11-07,24,24.600,17.850
2019-11-08,24,23.250,16.850
2019-11-09,24,24.650,20.600
2019-11-10,24,23.950,20.150
2019-11-11,24,22.250,19.400
2019-11-12,24,23.050,18.050
2019-11-13,24,24.700,20.750
2019-11-14,24,26.300,19.200
2019-11-15,24,22.450,16.100
2019-11-16,24,25.400,13.650
2019-11-17,24,28.350,18.100
2019-11-18,24,27.800,20.650
2019-11-19,24,25.650,20.150
2019-11-20,24,26.100,20.950
2019-11-21,24,25.350,21.200
2019-11-22,24,24.250,21.550
2019-11-23,24,22.000,18.750
2019-11-24,24,22.150,17.900
2019-11-25,24,23.250,17.550
2019-11-26,24,22.950,19.950
2019-11-27,24,23.350,17.850
2019-11-28,24,25.450,13.750
2019-11-29,24,25.900,19.650
2019-11-30,24,29.750,20.950
2019-12-01,24,23.300,16.950
2019-12-02,24,20.650,12.150
2019-12-03,24,23.350,10.750
2019-12-04,24,27.150,19.400
2019-12-05,24,23.350,17.600
2019-12-06,24,29.450,12.700
2019-12-07,24,22.900,12.050
2019-12-08,24,27.100,13.850
2019-12-09,24,31.400,19.700
2019-12-10,24,34.450,21.200
2019-12-11,24,32.150,23.100
2019-12-12,24,31.550,19.500
2019-12-13,24,21.200,13.500
2019-12-14,24,24.700,17.050
2019-12-15,24,26.950,19.550
2019-12-16,24,23.750,19.550
2019-12-17,24,26.900,15.450
2019-12-18,24,25.700,19.250
2019-12-19,24,27.050,20.300
2019-12-20,24,28.950,21.650
2019-12-21,24,26.650,21.600
2019-12-22,24,22.100,15.350
2019-12-23,24,26.400,13.150
2019-12-24,24,29.500,17.200
2019-12-25,24,29.450,21.650
2019-12-26,24,26.150,20.600
2019-12-27,24,32.050,23.300
2019-12-28,24,32.400,23.800
2019-12-29,24,30.800,24.450
2019-12-30,24,27.850,21.900
2019-12-31,24,27.500,23.500
2020-01-01,24,26.200,22.500
2020-01-02,24,25.600,21.150
2020-01-03,24,24.750,21.450
2020-01-04,24,25.600,21.050
2020-01-05,24,26.650,20.600
2020-01-06,24,34.400,22.450
2020-01-07,24,27.900,19.750
2020-01-08,24,27.850,19.200
2020-01-09,24,30.750,21.700
2020-01-10,24,29.350,24.100
2020-01-11,24,27.400,22.050
2020-01-12,24,31.200,19.500
2020-01-13,24,25.350,15.950
2020-01-14,24,29.050,21.450
2020-01-15,24,31.750,22.500
2020-01-16,24,23.650,17.800
2020-01-17,24,23.650,13.700
2020-01-18,24,26.650,16.900
2020-01-19,24,27.800,21.200
2020-01-20,24,30.300,23.650
2020-01-21,24,27.400,22.850
2020-01-22,24,27.300,23.300
2020-01-23,24,26.400,22.100
2020-01-24,24,26.850,20.600
2020-01-25,24,32.150,20.600
2020-01-26,24,30.150,19.250
2020-01-27,24,26.650,22.150
2020-01-28,24,26.100,16.450
2020-01-29,24,29.700,22.300
2020-01-30,24,28.100,22.800
2020-01-31,24,25.200,21.600
2020-02-01,24,27.700,14.750
2020-02-02,24,28.650,22.050
2020-02-03,24,27.500,22.600
2020-02-04,24,28.150,22.850
2020-02-05,24,29.700,23.000
2020-02-06,24,30.750,24.000
2020-02-07,24,30.250,24.450
2020-02-08,24,30.300,24.200
2020-02-09,24,26.100,21.200
2020-02-10,24,24.350,16.750
2020-02-11,24,25.350,16.200
2020-02-12,24,26.200,21.300
2020-02-13,24,28.900,21.400
2020-02-14,24,25.300,22.250
2020-02-15,24,31.450,21.150
2020-02-16,24,33.250,24.400
2020-02-17,24,31.750,25.400
2020-02-18,24,28.500,21.650
2020-02-19,24,26.950,18.550
2020-02-20,24,25.700,19.200
2020-02-21,24,21.700,12.950
2020-02-22,24,22.050,12.300
2020-02-23,24,24.700,13.400
2020-02-24,24,28.750,19.650
2020-02-25,24,31.300,21.050
2020-02-26,24,24.350,16.850
2020-02-27,24,26.400,12.900
2020-02-28,24,30.150,14.500
2020-02-29,24,29.800,19.100
2020-03-01,24,27.550,18.400
2020-03-02,24,26.550,21.350
2020-03-03,24,27.000,20.800
2020-03-04,24,26.200,17.550
2020-03-05,24,25.950,15.550
2020-03-06,24,25.750,17.600
2020-03-07,24,26.500,20.800
2020-03-08,24,31.400,21.150
2020-03-09,24,34.400,22.650
2020-03-10,24,24.350,21.750
2020-03-11,24,26.000,21.900
2020-03-12,24,32.600,22.700
2020-03-13,24,27.100,21.850
2020-03-14,24,32.550,22.700
2020-03-15,24,26.650,21.300
2020-03-16,24,25.500,20.050
2020-03-17,24,26.150,19.600
2020-03-18,24,23.550,21.350
2020-03-19,24,27.800,20.300
2020-03-20,24,24.900,17.400
2020-03-21,24,27.650,13.600
2020-03-22,24,26.700,15.900
2020-03-23,24,26.750,20.450
2020-03-24,24,27.700,21.400
2020-03-25,24,28.900,20.400
2020-03-26,24,27.100,20.850
2020-03-27,24,26.500,21.950
2020-03-28,24,28.500,22.200
2020-03-29,24,30.700,22.750
2020-03-30,24,28.650,20.150
2020-03-31,24,27.050,20.450
2020-04-01,24,27.050,20.800
2020-04-02,24,23.150,19.000
2020-04-03,24,22.800,15.500
2020-04-04,24,24.250,12.950
2020-04-05,24,25.150,14.800
2020-04-06,24,28.300,18.850
2020-04-07,24,18.950,10.100
2020-04-08,24,20.650,10.100
2020-04-09,24,22.050,14.400
2020-04-10,24,22.000,12.400
2020-04-11,24,23.050,11.050
2020-04-12,24,22.250,10.250
2020-04-13,24,23.750,18.050
2020-04-14,24,20.950,15.100
2020-04-15,24,20.150,14.250
2020-04-16,24,23.300,14.300
2020-04-17,24,22.700,14.100
2020-04-18,24,23.500,10.650
2020-04-19,24,24.600,18.400
2020-04-20,24,28.000,15.950
2020-04-21,24,29.200,16.650
2020-04-22,24,23.600,13.950
2020-04-23,24,24.450,17.850
2020-04-24,24,26.050,20.050
2020-04-25,24,31.600,19.500
2020-04-26,24,23.350,19.050
2020-04-27,24,21.600,18.950
2020-04-28,24,23.300,19.350
2020-04-29,24,23.700,16.300
2020-04-30,24,20.850,12.450
2020-05-01,24,19.350,10.350
2020-05-02,24,19.950,11.250
2020-05-03,24,20.450,9.100
2020-05-04,24,22.500,9.900
2020-05-05,24,21.850,16.050
2020-05-06,24,17.900,11.050
2020-05-07,24,16.750,10.400
2020-05-08,24,19.400,7.200
2020-05-09,24,22.800,10.850
2020-05-10,24,26.200,13.200
2020-05-11,24,24.150,17.450
2020-05-12,24,19.700,14.300
2020-05-13,24,19.150,12.100
2020-05-14,24,17.250,9.150
2020-05-15,24,18.950,6.700
2020-05-16,24,24.400,10.800
2020-05-17,24,27.050,13.600
2020-05-18,24,20.850,10.850
2020-05-19,24,23.450,16.850
2020-05-20,24,25.850,16.650
2020-05-21,24,21.150,17.900
2020-05-22,24,19.150,17.650
2020-05-23,24,18.150,14.700
2020-05-24,24,16.850,11.450
2020-05-25,24,16.900,12.100
2020-05-26,24,15.600,11.650
2020-05-27,24,17.800,6.250
2020-05-28,24,22.250,8.500
2020-05-29,24,24.450,11.400
2020-05-30,24,24.850,10.750
2020-05-31,24,16.050,12.200
2020-06-01,24,15.250,7.650
2020-06-02,24,16.200,10.850
2020-06-03,24,17.350,6.250
2020-06-04,24,18.600,11.550
2020-06-05,24,18.050,15.900
2020-06-06,24,17.250,12.650
2020-06-07,24,16.850,12.950
2020-06-08,24,16.850,13.650
2020-06-09,24,18.350,11.450
2020-06-10,24,17.050,5.300
2020-06-11,24,18.450,16.350
2020-06-12,24,18.050,15.750
2020-06-13,24,18.300,8.500
2020-06-14,24,12.950,4.000
2020-06-15,24,17.050,3.550
2020-06-16,24,19.450,14.500
2020-06-17,24,21.400,15.200
2020-06-18,24,19.200,15.100
2020-06-19,24,17.550,9.300
2020-06-20,24,18.100,15.250
2020-06-21,24,22.500,15.950
2020-06-22,24,17.150,13.600
2020-06-23,24,23.600,16.300
2020-06-24,24,23.800,17.750
2020-06-25,24,19.250,11.750
2020-06-26,24,12.250,6.300
2020-06-27,24,14.250,6.150
2020-06-28,24,15.000,4.750
2020-06-29,24,15.050,5.800
2020-06-30,24,15.500,13.250
2020-07-01,24,13.500,9.900
2020-07-02,24,11.850,5.950
2020-07-03,24,13.150,4.350
2020-07-04,24,14.800,4.150
2020-07-05,24,17.000,10.300
2020-07-06,24,13.300,6.750
2020-07-07,24,13.900,7.450
2020-07-08,24,12.750,10.250
2020-07-09,24,13.550,6.950
2020-07-10,24,14.500,6.050
2020-07-11,24,13.950,9.600
2020-07-12,24,16.350,7.250
2020-07-13,24,13.500,6.600
2020-07-14,24,10.900,2.900
2020-07-15,24,13.250,1.350
2020-07-16,24,12.150,3.450
2020-07-17,24,14.700,9.400
2020-07-18,24,27.950,13.600
2020-07-19,24,26.600,16.850
2020-07-20,24,26.750,17.000
2020-07-21,24,25.550,18.300
2020-07-22,24,23.750,16.550
2020-07-23,24,22.950,16.650
2020-07-24,24,19.100,10.550
2020-07-25,24,15.250,6.800
2020-07-26,24,14.800,6.650
2020-07-27,24,17.000,7.350
2020-07-28,24,12.500,6.700
2020-07-29,24,12.250,3.200
2020-07-30,24,13.100,2.750
2020-07-31,24,17.150,11.300
2020-08-01,24,16.300,8.350
2020-08-02,24,19.900,12.350
2020-08-03,24,24.050,13.650
2020-08-04,24,23.700,13.400
2020-08-05,24,21.700,13.800
2020-08-06,24,25.000,14.350
2020-08-07,24,17.350,14.100
2020-08-08,24,15.950,13.050
2020-08-09,24,19.000,13.050
2020-08-10,24,25.700,15.800
2020-08-11,24,17.950,7.600
2020-08-12,24,13.150,4.550
2020-08-13,24,15.350,10.900
2020-08-14,24,16.800,9.050
2020-08-15,24,19.100,12.200
2020-08-16,24,17.750,5.050
2020-08-17,24,18.800,5.600
2020-08-18,24,18.150,8.350
2020-08-19,24,14.450,8.800
2020-08-20,24,10.350,5.700
2020-08-21,24,14.900,2.150
2020-08-22,24,16.400,3.050
2020-08-23,24,18.600,5.350
2020-08-24,24,19.950,14.350
2020-08-25,24,19.350,15.950
2020-08-26,24,20.300,15.900
2020-08-27,24,17.300,14.450
2020-08-28,24,18.400,14.800
2020-08-29,24,19.600,14.800
2020-08-30,24,14.950,7.300
2020-08-31,24,13.200,4.300
2020-09-01,24,12.750,8.250
2020-09-02,24,17.200,11.900
2020-09-03,24,16.400,12.000
2020-09-04,24,16.550,10.150
2020-09-05,24,15.100,10.750
2020-09-06,24,15.950,12.800
2020-09-07,24,17.300,13.100
2020-09-08,24,17.600,14.200
2020-09-09,24,18.750,15.400
2020-09-10,24,18.800,13.350
2020-09-11,24,17.400,10.750
2020-09-12,24,15.550,13.550
2020-09-13,24,17.800,14.050
2020-09-14,24,18.200,10.450
2020-09-15,24,15.350,6.750
2020-09-16,24,17.500,14.700
2020-09-17,24,19.850,11.350
2020-09-18,24,26.550,13.650
2020-09-19,24,15.000,10.450
2020-09-20,24,16.100,4.950
2020-09-21,24,15.050,5.450
2020-09-22,24,14.650,6.700
2020-09-23,24,20.400,11.900
2020-09-24,24,21.250,12.200
2020-09-25,24,17.550,13.150
2020-09-26,24,20.100,16.300
2020-09-27,24,20.300,17.200
2020-09-28,24,21.500,14.100
2020-09-29,24,18.750,9.450
2020-09-30,24,22.300,13.150
