DT_MEDICAO,Contagem,TP_MAX,TP_MIN
2020-06-17,7,,
2020-06-18,6,,
2020-06-19,5,,
2020-06-20,1,,
2020-06-21,2,,
2020-06-22,4,,
2020-06-23,0,,
2020-06-24,0,,
2020-06-25,0,,
2020-06-26,0,,
2020-06-27,0,,
2020-06-28,0,,
2020-06-29,0,,
2020-06-30,0,,
2020-07-01,0,,
2020-07-02,0,,
2020-07-03,0,,
2020-07-04,0,,
2020-07-05,0,,
2020-07-06,2,,
2020-07-07,0,,
2020-07-08,0,,
2020-07-09,0,,
2020-07-10,0,,
2020-07-11,6,,
2020-07-12,0,,
2020-07-13,0,,
2020-07-14,0,,
2020-07-15,0,,
2020-07-16,0,,
2020-07-17,0,,
2020-07-18,0,,
2020-07-19,1,,
2020-07-20,2,,
2020-07-21,1,,
2020-07-22,0,,
2020-07-23,5,,
2020-07-24,8,,
2020-07-25,7,,
2020-07-26,6,,
2020-07-27,8,,
2020-07-28,9,,
2020-07-29,9,,
2020-07-30,8,,
2020-07-31,0,,
2020-08-01,4,,
2020-08-02,6,,
2020-08-03,5,,
2020-08-04,6,,
2020-08-05,4,,
2020-08-06,5,,
2020-08-07,3,,
2020-08-08,2,,
2020-08-09,3,,
2020-08-10,4,,
2020-08-11,6,,
2020-08-12,0,,
2020-08-13,7,,
2020-08-14,6,,
2020-08-15,7,,
2020-08-16,5,,
2020-08-17,7,,
2020-08-18,7,,
2020-08-19,7,,
2020-08-20,7,,
2020-08-21,8,,
2020-08-22,5,,
2020-08-23,8,,
2020-08-24,9,,
2020-08-25,8,,
2020-08-26,9,,
2020-08-27,8,,
2020-08-28,10,,
2020-08-29,24,27.100,17.950
2020-08-30,24,27.700,19.000
2020-08-31,23,30.850,20.750
2020-09-01,24,27.550,19.900
2020-09-02,24,26.300,19.350
2020-09-03,24,28.200,18.000
2020-09-04,23,31.100,17.150
2020-09-05,22,30.600,17.200
2020-09-06,22,27.950,17.350
2020-09-07,23,30.050,18.950
2020-09-08,24,30.150,20.550
2020-09-09,23,28.900,18.300
2020-09-10,24,30.050,19.350
2020-09-11,17,,
2020-09-12,23,29.900,22.350
2020-09-13,24,29.150,18.250
2020-09-14,23,27.350,21.000
2020-09-15,24,28.900,18.250
2020-09-16,24,27.750,19.100
2020-09-17,24,30.450,17.750
2020-09-18,24,31.150,19.300
2020-09-19,22,31.950,22.050
2020-09-20,24,29.900,22.650
2020-09-21,24,29.850,22.550
2020-09-22,22,30.050,20.700
2020-09-23,22,23.000,19.400
2020-09-24,22,25.150,19.900
2020-09-25,22,27.900,19.050
2020-09-26,12,,
2020-09-27,9,,
2020-09-28,15,,
2020-09-29,10,,
2020-09-30,11,,
