DT_MEDICAO,Contagem,TP_MAX,TP_MIN
2019-09-01,24,25.800,14.500
2019-09-02,24,23.550,15.000
2019-09-03,24,27.200,15.950
2019-09-04,24,25.900,15.700
2019-09-05,24,16.250,12.650
2019-09-06,24,16.050,12.050
2019-09-07,24,19.250,13.650
2019-09-08,24,24.500,13.300
2019-09-09,24,26.000,14.950
2019-09-10,24,28.150,15.900
2019-09-11,24,28.950,14.350
2019-09-12,24,31.550,17.400
2019-09-13,24,19.600,16.000
2019-09-14,24,19.250,15.300
2019-09-15,24,24.200,14.250
2019-09-16,24,25.000,15.400
2019-09-17,24,29.350,17.350
2019-09-18,24,30.700,17.850
2019-09-19,24,29.350,20.450
2019-09-20,24,27.250,18.350
2019-09-21,24,20.550,16.950
2019-09-22,24,17.700,15.600
2019-09-23,24,15.050,11.150
2019-09-24,24,16.300,11.250
2019-09-25,24,14.650,12.550
2019-09-26,24,15.550,13.800
2019-09-27,24,18.800,12.950
2019-09-28,24,15.000,13.150
2019-09-29,24,16.650,13.500
2019-09-30,24,20.800,12.350
2019-10-01,24,22.550,13.650
2019-10-02,24,24.050,10.650
2019-10-03,24,23.550,13.200
2019-10-04,24,24.550,13.800
2019-10-05,24,23.800,17.350
2019-10-06,24,24.600,16.950
2019-10-07,24,23.000,16.300
2019-10-08,24,21.600,17.500
2019-10-09,24,17.500,15.000
2019-10-10,24,18.550,13.900
2019-10-11,24,22.500,18.000
2019-10-12,24,26.050,15.750
2019-10-13,24,29.100,15.400
2019-10-14,24,27.700,14.450
2019-10-15,24,20.900,14.900
2019-10-16,24,21.500,14.800
2019-10-17,24,23.600,15.850
2019-10-18,24,26.750,17.300
2019-10-19,24,20.700,16.250
2019-10-20,24,17.200,13.250
2019-10-21,24,15.600,12.750
2019-10-22,24,19.950,14.250
2019-10-23,24,18.250,15.150
2019-10-24,24,23.400,15.300
2019-10-25,24,24.250,17.700
2019-10-26,24,21.950,17.050
2019-10-27,24,26.600,17.200
2019-10-28,24,27.800,19.600
2019-10-29,24,28.050,17.850
2019-10-30,24,26.150,16.800
2019-10-31,24,23.900,18.500
2019-11-01,24,20.450,17.200
2019-11-02,24,21.550,16.150
2019-11-03,24,26.950,17.850
2019-11-04,24,28.100,15.700
2019-11-05,24,31.400,19.300
2019-11-06,24,20.900,16.600
2019-11-07,24,21.500,15.800
2019-11-08,24,23.950,17.850
2019-11-09,24,23.450,17.550
2019-11-10,24,24.050,18.700
2019-11-11,24,22.750,16.900
2019-11-12,24,17.600,15.700
2019-11-13,24,21.350,15.450
2019-11-14,24,20.400,18.500
2019-11-15,24,21.750,15.500
2019-11-16,24,18.150,13.500
2019-11-17,24,20.100,13.800
2019-11-18,24,19.300,15.000
2019-11-19,24,20.450,16.850
2019-11-20,24,20.100,16.900
2019-11-21,24,22.650,16.550
2019-11-22,24,24.450,18.650
2019-11-23,24,24.900,18.600
2019-11-24,24,18.400,12.300
2019-11-25,24,16.900,11.900
2019-11-26,24,20.600,13.350
2019-11-27,24,27.500,16.000
2019-11-28,24,22.400,18.200
2019-11-29,24,18.150,14.850
2019-11-30,24,23.200,16.100
2019-12-01,24,27.300,19.000
2019-12-02,24,19.100,14.500
2019-12-03,24,17.800,13.600
2019-12-04,24,21.550,16.350
2019-12-05,24,24.900,18.900
2019-12-06,24,21.900,14.900
2019-12-07,24,18.850,14.700
2019-12-08,24,22.250,8.800
2019-12-09,24,22.100,15.250
2019-12-10,24,21.750,18.950
2019-12-11,24,20.750,18.050
2019-12-12,24,22.550,17.850
2019-12-13,24,25.100,19.200
2019-12-14,24,22.800,18.750
2019-12-15,24,26.150,18.100
2019-12-16,24,26.900,20.050
2019-12-17,24,28.500,18.000
2019-12-18,24,27.550,18.250
2019-12-19,24,21.700,17.750
2019-12-20,24,24.100,16.900
2019-12-21,24,25.200,20.950
2019-12-22,24,28.350,19.750
2019-12-23,24,23.300,18.000
2019-12-24,24,20.450,16.900
2019-12-25,24,23.750,15.550
2019-12-26,24,26.050,13.750
2019-12-27,24,24.050,13.700
2019-12-28,24,24.100,16.500
2019-12-29,24,24.350,16.650
