DT_MEDICAO,Contagem,TP_MAX,TP_MIN
2019-09-01,24,24.350,19.700
2019-09-02,24,21.500,18.850
2019-09-03,24,21.200,19.100
2019-09-04,24,20.550,19.000
2019-09-05,24,19.400,17.650
2019-09-06,24,21.100,17.350
2019-09-07,24,25.000,19.700
2019-09-08,24,25.900,20.250
2019-09-09,24,27.500,20.200
2019-09-10,24,29.750,19.850
2019-09-11,24,24.850,20.550
2019-09-12,24,31.900,20.350
2019-09-13,24,21.200,19.950
2019-09-14,24,23.450,19.650
2019-09-15,24,26.850,22.150
2019-09-16,24,27.750,22.350
2019-09-17,24,30.850,20.550
2019-09-18,24,25.300,20.750
2019-09-19,24,24.950,21.250
2019-09-20,24,26.800,22.300
2019-09-21,24,22.500,20.150
2019-09-22,24,21.300,19.000
2019-09-23,24,22.350,17.650
2019-09-24,24,22.950,18.300
2019-09-25,24,23.900,19.900
2019-09-26,24,21.100,19.550
2019-09-27,24,22.100,17.750
2019-09-28,24,20.450,18.700
2019-09-29,24,23.600,17.100
2019-09-30,24,25.700,20.850
2019-10-01,24,25.750,21.450
2019-10-02,24,26.750,21.200
2019-10-03,24,24.150,18.400
2019-10-04,24,26.100,18.400
2019-10-05,24,27.850,20.800
2019-10-06,24,24.250,21.950
2019-10-07,24,23.300,20.900
2019-10-08,24,21.950,20.500
2019-10-09,24,22.700,19.750
2019-10-10,24,26.000,20.600
2019-10-11,24,28.200,22.300
2019-10-12,24,27.250,22.350
2019-10-13,24,29.500,23.000
2019-10-14,24,26.100,22.850
2019-10-15,24,26.150,23.150
2019-10-16,24,28.650,21.900
2019-10-17,24,28.950,23.700
2019-10-18,24,32.800,23.300
2019-10-19,24,26.750,23.600
2019-10-20,24,24.450,20.300
2019-10-21,24,23.250,20.400
2019-10-22,24,23.550,20.050
2019-10-23,24,27.300,21.100
2019-10-24,24,27.500,22.750
2019-10-25,24,26.950,21.800
2019-10-26,24,26.250,23.450
2019-10-27,24,29.000,24.300
2019-10-28,24,34.900,22.850
2019-10-29,24,32.050,23.400
2019-10-30,24,30.400,24.600
2019-10-31,24,27.350,23.000
2019-11-01,24,27.500,23.150
