DT_MEDICAO,Contagem,TP_MAX,TP_MIN
2019-09-01,24,28.650,19.200
2019-09-02,24,25.550,19.400
2019-09-03,24,27.800,20.300
2019-09-04,24,25.600,18.950
2019-09-05,24,20.800,17.000
2019-09-06,24,20.100,16.650
2019-09-07,24,26.700,18.200
2019-09-08,24,29.750,20.000
2019-09-09,24,31.200,19.100
2019-09-10,24,32.600,16.550
2019-09-11,24,29.450,16.850
2019-09-12,24,34.500,18.500
2019-09-13,24,24.150,21.500
2019-09-14,24,22.300,20.700
2019-09-15,24,27.700,20.850
2019-09-16,24,30.500,21.950
2019-09-17,24,34.600,17.450
2019-09-18,24,34.300,20.750
2019-09-19,24,25.350,20.400
2019-09-20,24,30.400,19.650
2019-09-21,24,25.150,19.700
2019-09-22,24,22.650,19.650
2019-09-23,24,23.450,17.600
2019-09-24,24,23.050,17.500
2019-09-25,24,22.200,18.700
2019-09-26,24,21.350,18.950
2019-09-27,23,24.800,18.600
2019-09-28,24,22.350,18.200
2019-09-29,24,21.550,18.200
2019-09-30,24,22.250,18.250
2019-10-01,24,27.000,19.300
2019-10-02,24,29.850,18.700
2019-10-03,24,30.100,19.450
2019-10-04,24,30.150,18.050
2019-10-05,24,32.150,22.350
2019-10-06,24,26.800,20.100
2019-10-07,24,26.350,21.600
2019-10-08,24,25.550,22.150
2019-10-09,24,23.300,20.400
2019-10-10,24,23.450,18.900
2019-10-11,24,29.400,22.050
2019-10-12,24,32.450,22.450
2019-10-13,24,34.000,22.600
2019-10-14,24,32.050,18.650
2019-10-15,24,28.050,21.000
2019-10-16,24,27.000,19.700
2019-10-17,24,30.000,21.150
2019-10-18,24,30.200,22.000
2019-10-19,24,28.300,19.750
2019-10-20,24,23.400,20.200
2019-10-21,24,22.800,17.900
2019-10-22,24,24.950,18.150
2019-10-23,24,23.950,20.500
2019-10-24,24,27.550,17.700
2019-10-25,24,28.250,20.200
2019-10-26,24,27.700,21.900
2019-10-27,24,31.000,22.450
2019-10-28,24,31.700,23.000
2019-10-29,24,34.850,21.600
2019-10-30,24,31.300,21.400
2019-10-31,24,30.550,21.650
2019-11-01,24,28.800,21.850
2019-11-02,24,27.850,22.250
2019-11-03,24,32.300,22.250
2019-11-04,24,29.400,20.650
2019-11-05,24,35.600,20.950
2019-11-06,24,25.850,21.950
2019-11-07,24,25.150,20.900
2019-11-08,24,26.600,21.650
2019-11-09,24,26.350,22.700
2019-11-10,24,28.800,22.150
2019-11-11,24,26.850,20.950
2019-11-12,24,23.200,20.350
2019-11-13,24,25.200,20.150
2019-11-14,24,25.550,22.750
2019-11-15,24,29.450,20.950
2019-11-16,24,25.600,19.400
2019-11-17,24,25.150,17.950
2019-11-18,24,23.450,20.250
2019-11-19,24,22.250,20.250
2019-11-20,24,23.650,20.700
2019-11-21,24,28.000,22.050
2019-11-22,24,31.700,22.450
2019-11-23,24,32.650,22.400
2019-11-24,24,23.850,19.700
2019-11-25,24,24.000,17.650
2019-11-26,24,25.850,15.600
2019-11-27,24,32.650,19.400
2019-11-28,24,26.700,20.550
2019-11-29,24,23.650,19.850
2019-11-30,24,26.950,18.300
2019-12-01,24,30.500,21.150
2019-12-02,24,25.400,19.800
2019-12-03,24,25.050,19.200
2019-12-04,24,27.350,19.500
2019-12-05,24,32.750,23.150
2019-12-06,24,26.450,20.450
2019-12-07,24,26.800,19.050
2019-12-08,24,28.350,15.700
2019-12-09,24,29.300,17.700
2019-12-10,24,27.350,22.450
2019-12-11,24,26.450,22.300
2019-12-12,24,27.400,22.500
2019-12-13,24,31.250,22.650
2019-12-14,24,27.950,23.850
2019-12-15,24,32.500,23.650
2019-12-16,24,35.200,24.700
2019-12-17,24,31.050,21.800
2019-12-18,24,29.600,22.150
2019-12-19,24,27.850,22.000
2019-12-20,6,,
2019-12-21,14,,
2019-12-22,22,33.900,23.750
2019-12-23,24,28.950,22.100
2019-12-24,24,26.250,21.850
2019-12-25,24,27.950,20.200
2019-12-26,24,29.600,19.350
2019-12-27,24,31.000,21.150
2019-12-28,24,30.650,22.850
2019-12-29,24,30.000,23.500
2019-12-30,24,29.150,23.450
2019-12-31,24,32.950,22.200
2020-01-01,24,34.900,21.600
2020-01-02,24,31.250,22.350
2020-01-03,24,29.200,21.950
2020-01-04,24,29.200,22.650
2020-01-05,24,27.500,22.250
2020-01-06,24,32.700,22.500
2020-01-07,24,32.550,22.100
2020-01-08,24,32.550,23.700
2020-01-09,24,32.050,22.050
2020-01-10,24,32.250,22.950
2020-01-11,24,35.050,24.400
2020-01-12,24,31.700,24.400
