DT_MEDICAO,Contagem,TP_MAX,TP_MIN
2019-09-01,24,19.300,11.450
2019-09-02,24,19.650,8.150
2019-09-03,24,16.900,10.550
2019-09-04,24,16.000,7.550
2019-09-05,24,15.350,7.550
2019-09-06,24,18.850,10.950
2019-09-07,24,20.650,13.550
2019-09-08,24,26.450,17.950
2019-09-09,24,35.750,17.250
2019-09-10,24,28.700,16.550
2019-09-11,24,18.500,15.750
2019-09-12,24,18.050,15.250
2019-09-13,24,19.200,13.250
2019-09-14,24,22.900,13.000
2019-09-15,24,31.200,16.600
2019-09-16,24,24.500,16.400
2019-09-17,24,16.200,12.900
2019-09-18,24,17.450,12.950
2019-09-19,24,26.050,10.850
2019-09-20,24,20.400,13.100
2019-09-21,24,20.350,10.550
2019-09-22,24,19.850,9.750
2019-09-23,24,20.400,7.400
2019-09-24,24,23.900,11.700
2019-09-25,24,24.550,12.850
2019-09-26,24,25.900,15.500
2019-09-27,24,22.050,14.100
2019-09-28,24,23.650,13.900
2019-09-29,24,26.600,13.350
2019-09-30,24,33.700,14.650
2019-10-01,24,36.350,19.900
2019-10-02,24,28.550,20.900
2019-10-03,24,20.200,17.050
2019-10-04,24,22.450,17.200
2019-10-05,24,20.650,15.650
2019-10-06,24,18.700,15.450
2019-10-07,24,26.100,15.050
2019-10-08,24,27.150,15.700
2019-10-09,24,27.200,15.450
2019-10-10,24,31.550,15.950
2019-10-11,24,36.150,18.800
2019-10-12,24,37.900,19.550
2019-10-13,24,29.850,20.800
2019-10-14,24,21.150,12.800
2019-10-15,24,18.400,12.650
2019-10-16,24,20.050,16.950
2019-10-17,24,22.900,18.150
2019-10-18,24,27.200,19.950
2019-10-19,24,21.800,16.000
2019-10-20,24,21.100,13.750
2019-10-21,24,19.150,15.350
2019-10-22,24,22.100,14.800
2019-10-23,24,26.150,12.900
2019-10-24,24,27.350,17.300
2019-10-25,24,26.150,16.750
2019-10-26,24,30.250,13.250
2019-10-27,24,21.450,20.000
2019-10-28,24,28.650,18.200
2019-10-29,24,26.150,19.900
2019-10-30,24,20.900,18.800
2019-10-31,24,20.650,19.300
2019-11-01,24,24.700,18.200
2019-11-02,24,31.850,19.500
2019-11-03,24,23.400,19.250
2019-11-04,24,20.550,18.450
2019-11-05,24,24.050,19.350
2019-11-06,24,25.250,14.200
2019-11-07,24,25.100,16.900
2019-11-08,24,27.550,18.300
2019-11-09,24,27.250,19.100
