DT_MEDICAO,Contagem,TP_MAX,TP_MIN
2020-03-14,24,30.700,23.250
2020-03-15,24,30.900,21.850
2020-03-16,24,31.300,21.400
2020-03-17,24,31.200,22.600
2020-03-18,24,30.200,23.350
2020-03-19,24,31.300,21.800
2020-03-20,24,32.750,24.150
2020-03-21,24,27.950,23.950
2020-03-22,24,26.750,23.950
2020-03-23,24,26.550,21.400
2020-03-24,24,26.750,20.000
2020-03-25,24,27.900,19.900
2020-03-26,24,28.500,19.550
2020-03-27,24,28.900,20.150
2020-03-28,24,30.350,21.150
2020-03-29,24,30.200,21.550
2020-03-30,22,29.950,21.600
2020-03-31,22,28.450,23.350
2020-04-01,24,28.400,23.400
2020-04-02,24,31.150,22.750
2020-04-03,24,35.400,23.400
2020-04-04,24,27.400,23.550
2020-04-05,24,27.850,22.550
2020-04-06,24,28.500,21.550
2020-04-07,24,34.000,23.350
2020-04-08,24,26.300,21.400
2020-04-09,24,25.400,20.800
2020-04-10,24,27.050,20.900
2020-04-11,24,27.850,21.300
2020-04-12,24,24.950,21.900
2020-04-13,24,25.150,21.200
2020-04-14,24,28.850,20.700
2020-04-15,24,30.550,22.000
2020-04-16,24,30.700,22.750
2020-04-17,24,27.600,23.150
2020-04-18,24,27.150,22.600
2020-04-19,24,27.650,20.850
2020-04-20,24,26.350,19.750
2020-04-21,24,28.050,20.900
2020-04-22,24,28.950,18.450
2020-04-23,24,28.150,19.300
2020-04-24,24,27.350,19.050
2020-04-25,24,27.050,18.750
2020-04-26,24,29.600,19.900
2020-04-27,24,27.250,20.300
2020-04-28,24,27.550,18.050
2020-04-29,24,28.150,19.200
2020-04-30,24,29.850,20.150
2020-05-01,24,31.400,19.400
2020-05-02,24,30.400,18.500
2020-05-03,24,26.000,20.850
2020-05-04,24,27.250,17.500
2020-05-05,24,30.000,17.300
2020-05-06,24,32.300,20.650
2020-05-07,24,25.350,18.650
2020-05-08,24,23.950,18.100
2020-05-09,24,24.800,17.150
2020-05-10,24,27.400,16.600
2020-05-11,24,27.450,17.050
2020-05-12,24,28.200,16.150
2020-05-13,24,29.600,18.300
2020-05-14,24,31.500,21.300
2020-05-15,24,24.800,20.400
2020-05-16,24,21.850,20.000
2020-05-17,24,25.850,19.200
2020-05-18,24,27.700,18.800
2020-05-19,24,27.250,20.300
2020-05-20,24,26.600,18.550
2020-05-21,24,27.250,19.200
2020-05-22,24,27.950,18.100
2020-05-23,24,30.550,19.650
2020-05-24,24,30.850,21.450
2020-05-25,24,23.250,19.150
2020-05-26,24,26.150,18.700
2020-05-27,24,26.000,14.800
2020-05-28,24,25.300,15.050
2020-05-29,24,25.550,15.000
2020-05-30,24,26.550,15.700
2020-05-31,24,27.550,15.650
2020-06-01,24,28.250,15.750
2020-06-02,24,28.900,15.800
2020-06-03,24,26.800,16.400
2020-06-04,24,27.550,18.750
2020-06-05,24,27.150,18.750
2020-06-06,24,27.900,17.800
2020-06-07,24,25.700,19.600
2020-06-08,24,28.100,18.150
2020-06-09,24,26.950,17.750
2020-06-10,24,30.900,20.050
2020-06-11,24,31.450,19.250
2020-06-12,24,31.400,21.500
2020-06-13,24,30.100,18.700
2020-06-14,24,28.950,17.850
2020-06-15,24,27.950,20.250
2020-06-16,24,25.200,20.250
2020-06-17,24,24.850,18.550
2020-06-18,24,25.850,17.100
2020-06-19,24,25.950,17.400
2020-06-20,24,28.800,19.650
2020-06-21,24,28.600,18.200
2020-06-22,24,27.950,14.750
2020-06-23,24,27.100,14.350
2020-06-24,24,27.350,15.500
2020-06-25,24,28.150,16.650
2020-06-26,24,30.000,15.500
2020-06-27,24,28.750,16.700
2020-06-28,24,23.650,19.800
2020-06-29,24,21.200,18.550
2020-06-30,24,24.450,18.400
2020-07-01,24,29.350,17.850
2020-07-02,24,25.700,19.800
2020-07-03,24,22.950,19.200
2020-07-04,24,24.100,19.500
2020-07-05,24,24.550,19.450
2020-07-06,24,27.700,16.900
2020-07-07,24,27.300,15.950
2020-07-08,24,27.400,16.250
2020-07-09,24,29.450,15.950
2020-07-10,24,23.700,18.400
2020-07-11,24,25.550,16.750
2020-07-12,24,28.950,15.900
2020-07-13,24,31.150,15.450
2020-07-14,24,30.300,16.200
2020-07-15,24,22.300,19.550
2020-07-16,24,22.350,18.050
2020-07-17,24,25.500,17.600
2020-07-18,24,25.900,17.550
2020-07-19,24,25.050,17.500
2020-07-20,24,26.550,18.000
2020-07-21,24,26.550,18.650
2020-07-22,24,28.400,17.500
2020-07-23,24,27.100,16.800
2020-07-24,24,25.500,17.100
2020-07-25,24,27.050,17.250
2020-07-26,24,24.100,18.000
2020-07-27,24,26.700,19.300
2020-07-28,24,28.050,16.100
2020-07-29,24,29.400,16.000
2020-07-30,24,26.400,16.800
2020-07-31,24,22.150,19.600
2020-08-01,24,23.300,17.800
2020-08-02,24,24.000,17.000
2020-08-03,24,25.250,15.600
2020-08-04,24,22.500,16.100
2020-08-05,24,24.950,16.400
2020-08-06,24,25.700,16.950
2020-08-07,24,25.850,18.050
2020-08-08,24,26.500,17.200
2020-08-09,24,26.450,17.100
2020-08-10,24,25.850,16.850
2020-08-11,24,27.200,16.950
2020-08-12,24,27.600,19.600
2020-08-13,24,27.250,20.850
2020-08-14,24,28.300,18.750
2020-08-15,24,28.900,19.500
2020-08-16,24,29.450,21.150
2020-08-17,24,29.050,21.250
2020-08-18,24,27.650,21.050
2020-08-19,24,29.250,20.600
2020-08-20,24,25.000,18.850
2020-08-21,24,23.000,19.950
2020-08-22,24,20.250,17.150
2020-08-23,24,22.100,16.350
2020-08-24,24,23.800,16.050
2020-08-25,24,22.900,16.400
2020-08-26,24,24.100,18.850
2020-08-27,24,25.250,18.800
2020-08-28,24,25.750,19.000
2020-08-29,24,26.950,17.850
2020-08-30,24,28.250,19.850
2020-08-31,24,29.750,21.550
2020-09-01,24,26.900,21.450
2020-09-02,24,27.250,19.250
2020-09-03,24,27.650,17.650
2020-09-04,24,29.950,16.550
2020-09-05,24,29.000,18.250
2020-09-06,24,27.800,16.800
2020-09-07,24,29.300,20.500
2020-09-08,24,28.650,20.200
2020-09-09,24,28.100,18.950
2020-09-10,24,29.050,17.850
2020-09-11,24,29.850,20.350
2020-09-12,24,29.700,21.150
2020-09-13,24,27.950,17.500
2020-09-14,24,26.850,20.600
2020-09-15,24,27.600,18.250
2020-09-16,24,27.550,18.500
2020-09-17,24,29.950,16.150
2020-09-18,24,30.100,20.700
2020-09-19,24,30.900,22.150
2020-09-20,24,27.950,20.250
2020-09-21,24,29.350,20.350
2020-09-22,24,30.600,21.800
2020-09-23,24,22.000,19.000
2020-09-24,24,24.850,19.500
2020-09-25,24,27.800,19.500
2020-09-26,24,29.950,19.900
2020-09-27,24,33.150,20.650
2020-09-28,24,30.500,21.350
2020-09-29,24,30.750,22.300
2020-09-30,24,29.200,22.150
