DT_MEDICAO,Contagem,TP_MAX,TP_MIN
2019-09-01,24,28.850,19.100
2019-09-02,24,26.600,20.300
2019-09-03,24,33.550,20.400
2019-09-04,24,28.000,19.050
2019-09-05,24,21.200,17.550
2019-09-06,24,21.450,16.750
2019-09-07,24,24.600,17.400
2019-09-08,24,28.800,19.350
2019-09-09,24,29.750,19.350
2019-09-10,24,30.450,20.000
2019-09-11,24,30.500,20.300
2019-09-12,24,32.350,19.600
2019-09-13,24,29.600,20.950
2019-09-14,24,24.150,20.750
2019-09-15,24,25.450,21.300
2019-09-16,24,29.400,21.950
2019-09-17,24,32.950,20.700
2019-09-18,24,38.250,20.500
2019-09-19,24,27.250,20.500
2019-09-20,24,34.050,22.000
2019-09-21,24,28.000,20.700
2019-09-22,24,24.550,19.950
2019-09-23,24,23.250,16.800
2019-09-24,24,21.200,16.400
2019-09-25,24,22.000,17.300
2019-09-26,24,20.450,18.850
2019-09-27,24,24.450,18.500
2019-09-28,24,24.600,18.100
2019-09-29,24,21.500,18.150
2019-09-30,24,22.150,18.600
2019-10-01,24,23.800,18.550
2019-10-02,24,28.100,17.800
2019-10-03,24,28.700,19.250
2019-10-04,24,29.300,20.400
2019-10-05,24,29.550,20.850
2019-10-06,24,28.550,20.500
2019-10-07,24,28.400,22.050
2019-10-08,24,29.650,22.250
2019-10-09,24,25.700,20.150
2019-10-10,24,23.400,19.800
2019-10-11,24,27.650,21.050
2019-10-12,24,31.050,21.150
2019-10-13,24,31.700,22.900
2019-10-14,24,32.400,21.050
2019-10-15,24,28.450,20.550
2019-10-16,24,27.350,21.450
2019-10-17,24,27.100,21.700
2019-10-18,24,30.650,21.900
2019-10-19,24,29.300,20.650
2019-10-20,24,24.050,20.050
2019-10-21,24,22.900,19.300
2019-10-22,24,24.000,18.650
2019-10-23,24,24.300,20.250
2019-10-24,24,24.750,18.700
2019-10-25,24,27.650,21.700
2019-10-26,24,26.550,22.850
2019-10-27,24,27.250,23.050
2019-10-28,24,32.250,23.050
2019-10-29,24,32.100,22.100
2019-10-30,24,32.800,22.000
2019-10-31,24,30.300,23.200
2019-11-01,24,28.300,22.550
2019-11-02,24,26.550,22.150
2019-11-03,24,33.000,21.300
2019-11-04,24,29.950,20.650
2019-11-05,24,39.300,22.500
2019-11-06,24,28.450,22.950
2019-11-07,24,26.000,20.900
2019-11-08,24,30.250,21.950
2019-11-09,24,26.850,22.650
2019-11-10,24,29.550,22.750
2019-11-11,24,29.150,21.200
2019-11-12,24,23.250,20.600
2019-11-13,24,24.350,20.000
2019-11-14,24,26.600,21.900
2019-11-15,24,27.300,20.650
2019-11-16,24,26.500,20.350
2019-11-17,24,26.750,20.500
2019-11-18,24,24.600,20.350
2019-11-19,24,22.150,21.000
2019-11-20,24,22.950,21.200
2019-11-21,24,24.900,21.550
2019-11-22,24,29.500,21.650
2019-11-23,24,34.150,23.250
2019-11-24,24,23.350,19.850
2019-11-25,24,24.800,17.200
2019-11-26,24,25.050,17.200
2019-11-27,24,30.300,19.300
2019-11-28,24,29.400,20.400
2019-11-29,24,23.700,20.650
2019-11-30,24,25.050,19.500
2019-12-01,24,33.500,22.500
2019-12-02,24,26.050,20.250
2019-12-03,24,26.400,19.350
2019-12-04,24,23.650,19.800
2019-12-05,24,30.300,22.450
2019-12-06,24,28.000,20.000
2019-12-07,24,25.300,19.150
2019-12-08,24,25.800,17.650
2019-12-09,24,26.750,20.500
2019-12-10,24,26.200,22.550
2019-12-11,24,28.750,21.950
2019-12-12,24,25.350,22.650
2019-12-13,24,33.600,23.500
2019-12-14,24,29.350,23.950
2019-12-15,24,29.950,23.500
2019-12-16,24,33.350,23.000
2019-12-17,24,32.500,23.550
2019-12-18,24,29.500,22.900
2019-12-19,24,27.750,22.500
2019-12-20,24,29.750,22.100
2019-12-21,24,31.800,23.950
2019-12-22,24,33.650,23.650
2019-12-23,24,29.550,22.100
2019-12-24,24,27.600,20.950
2019-12-25,24,27.700,20.550
2019-12-26,24,28.700,22.250
2019-12-27,24,28.000,22.700
2019-12-28,24,27.800,23.350
2019-12-29,24,28.300,22.400
2019-12-30,24,28.500,21.650
2019-12-31,24,29.150,22.800
2020-01-01,24,32.450,22.900
2020-01-02,24,35.300,22.300
2020-01-03,24,29.650,22.650
2020-01-04,24,29.150,22.150
2020-01-05,24,28.500,22.350
2020-01-06,24,31.900,22.800
2020-01-07,24,35.650,22.900
2020-01-08,24,33.850,24.700
2020-01-09,24,31.550,23.650
2020-01-10,24,32.350,24.100
2020-01-11,24,35.100,23.900
2020-01-12,24,32.600,24.650
2020-01-13,24,26.400,23.900
2020-01-14,24,27.900,22.100
2020-01-15,24,27.600,20.150
2020-01-16,24,35.550,23.700
2020-01-17,24,27.500,22.050
2020-01-18,24,26.350,20.800
2020-01-19,24,27.150,19.900
2020-01-20,24,25.650,20.950
2020-01-21,24,27.200,19.800
2020-01-22,24,29.250,19.800
2020-01-23,24,26.500,20.800
2020-01-24,24,23.950,21.100
2020-01-25,24,26.600,21.050
2020-01-26,24,28.550,19.600
2020-01-27,24,28.250,22.750
2020-01-28,24,31.950,23.000
2020-01-29,24,31.550,22.800
2020-01-30,24,36.900,24.800
2020-01-31,24,32.200,24.200
2020-02-01,24,32.100,23.600
