DT_MEDICAO,Contagem,TP_MAX,TP_MIN
2019-09-01,0,,
2019-09-02,0,,
2019-09-03,0,,
2019-09-04,0,,
2019-09-05,0,,
2019-09-06,0,,
2019-09-07,0,,
2019-09-08,0,,
2019-09-09,0,,
2019-09-10,0,,
2019-09-11,0,,
2019-09-12,0,,
2019-09-13,0,,
2019-09-14,0,,
2019-09-15,0,,
2019-09-16,0,,
2019-09-17,0,,
2019-09-18,0,,
2019-09-19,0,,
2019-09-20,0,,
2019-09-21,0,,
2019-09-22,0,,
2019-09-23,0,,
2019-09-24,0,,
2019-09-25,0,,
2019-09-26,0,,
2019-09-27,0,,
2019-09-28,0,,
2019-09-29,0,,
2019-09-30,0,,
2019-10-01,0,,
2019-10-02,0,,
2019-10-03,0,,
2019-10-04,0,,
2019-10-05,0,,
2019-10-06,0,,
2019-10-07,0,,
2019-10-08,0,,
2019-10-09,0,,
2019-10-10,6,,
2019-10-11,24,25.900,16.500
2019-10-12,24,25.650,15.900
2019-10-13,24,26.350,20.950
2019-10-14,24,26.050,21.200
2019-10-15,24,20.200,16.850
2019-10-16,24,22.100,17.350
2019-10-17,24,25.500,21.050
2019-10-18,24,26.950,20.900
2019-10-19,24,24.150,19.550
2019-10-20,24,21.400,16.650
2019-10-21,24,20.250,16.300
2019-10-22,24,25.100,13.550
2019-10-23,24,23.550,17.750
2019-10-24,24,25.650,13.900
2019-10-25,24,26.950,19.200
2019-10-26,24,26.600,20.700
2019-10-27,24,27.150,23.150
2019-10-28,24,27.800,18.400
2019-10-29,24,30.450,18.150
2019-10-30,24,28.750,18.050
2019-10-31,24,31.700,19.450
2019-11-01,24,24.950,20.600
2019-11-02,24,27.050,21.700
2019-11-03,24,28.850,23.000
2019-11-04,24,27.000,21.350
2019-11-05,24,24.750,21.750
2019-11-06,24,24.100,19.200
2019-11-07,24,24.050,19.400
2019-11-08,24,24.300,19.250
2019-11-09,24,25.400,20.100
2019-11-10,24,25.050,21.900
2019-11-11,24,23.300,20.000
2019-11-12,24,25.150,19.900
2019-11-13,24,23.400,20.700
2019-11-14,24,24.850,21.000
2019-11-15,24,27.950,18.700
2019-11-16,24,25.600,17.850
2019-11-17,24,25.000,17.450
2019-11-18,24,26.300,14.700
2019-11-19,24,26.350,19.000
2019-11-20,24,26.400,19.700
2019-11-21,24,26.900,21.800
2019-11-22,24,27.950,18.700
2019-11-23,24,27.000,20.650
2019-11-24,24,22.300,16.500
2019-11-25,24,24.750,16.750
2019-11-26,24,23.200,18.050
2019-11-27,24,22.950,18.750
2019-11-28,24,23.850,18.850
2019-11-29,24,24.950,15.450
2019-11-30,24,26.200,13.550
2019-12-01,24,27.850,18.600
2019-12-02,24,24.750,19.100
2019-12-03,24,23.250,17.950
2019-12-04,24,25.100,17.050
2019-12-05,24,25.900,18.900
2019-12-06,24,24.200,19.000
2019-12-07,24,27.300,15.650
2019-12-08,24,26.550,15.950
2019-12-09,24,24.050,18.800
2019-12-10,24,27.550,17.700
