DT_MEDICAO,Contagem,TP_MAX,TP_MIN
2019-09-01,24,28.000,21.950
2019-09-02,24,25.450,20.100
2019-09-03,24,28.450,20.150
2019-09-04,24,25.350,20.050
2019-09-05,24,21.300,17.600
2019-09-06,24,21.200,17.200
2019-09-07,24,28.300,15.750
2019-09-08,24,31.400,16.900
2019-09-09,24,33.450,17.800
2019-09-10,24,34.950,17.500
2019-09-11,24,31.650,19.300
2019-09-12,24,39.200,18.850
2019-09-13,24,28.000,21.950
2019-09-14,24,24.900,21.150
2019-09-15,24,30.600,22.200
2019-09-16,24,32.800,22.700
2019-09-17,24,37.450,18.850
2019-09-18,24,38.350,19.800
2019-09-19,24,27.900,22.750
2019-09-20,24,31.850,20.800
2019-09-21,24,25.200,21.800
2019-09-22,24,22.800,19.600
2019-09-23,24,24.200,17.850
2019-09-24,24,24.700,18.050
2019-09-25,24,21.400,18.450
2019-09-26,24,21.400,18.750
2019-09-27,24,25.700,18.700
2019-09-28,24,21.950,19.350
2019-09-29,24,22.250,18.300
2019-09-30,24,25.200,19.150
2019-10-01,24,29.650,19.600
2019-10-02,24,31.500,15.250
2019-10-03,24,29.050,16.350
2019-10-04,24,30.900,19.000
2019-10-05,24,33.800,19.200
2019-10-06,24,27.950,22.500
2019-10-07,24,28.750,22.600
2019-10-08,24,26.300,21.250
2019-10-09,24,22.250,20.300
2019-10-10,24,24.100,20.000
2019-10-11,24,31.150,21.550
2019-10-12,24,34.200,19.650
2019-10-13,24,36.350,20.650
2019-10-14,24,32.200,22.100
2019-10-15,24,29.000,22.150
2019-10-16,24,29.150,21.950
2019-10-17,24,30.050,22.300
2019-10-18,24,33.400,20.450
2019-10-19,24,29.700,21.950
2019-10-20,24,24.550,20.600
2019-10-21,24,23.150,19.200
2019-10-22,24,27.250,18.900
2019-10-23,24,26.050,21.400
2019-10-24,24,29.950,21.750
2019-10-25,24,29.700,21.750
2019-10-26,24,29.100,22.600
2019-10-27,24,34.650,21.650
2019-10-28,24,34.650,22.800
2019-10-29,24,36.200,23.600
2019-10-30,24,31.550,25.600
2019-10-31,24,31.650,23.600
2019-11-01,24,29.150,24.150
2019-11-02,24,31.300,23.200
2019-11-03,24,36.950,20.250
2019-11-04,24,32.800,24.400
2019-11-05,24,40.700,22.850
2019-11-06,24,28.350,22.300
2019-11-07,24,27.600,21.550
2019-11-08,24,28.900,23.200
2019-11-09,24,28.450,23.750
2019-11-10,24,30.050,22.800
2019-11-11,24,26.500,21.150
2019-11-12,24,25.350,20.500
2019-11-13,24,27.750,20.900
2019-11-14,24,25.550,22.500
2019-11-15,24,27.300,20.200
2019-11-16,24,27.450,20.300
2019-11-17,24,26.300,18.950
2019-11-18,24,25.100,20.750
2019-11-19,24,25.100,20.500
2019-11-20,24,25.600,20.950
2019-11-21,24,30.700,23.000
2019-11-22,24,33.750,21.200
2019-11-23,24,32.800,22.800
2019-11-24,24,23.350,19.400
2019-11-25,24,24.800,18.900
2019-11-26,24,28.200,21.100
2019-11-27,24,35.050,17.950
2019-11-28,24,27.850,22.100
2019-11-29,24,24.000,19.950
2019-11-30,24,30.300,21.150
2019-12-01,24,31.500,22.550
2019-12-02,24,27.100,21.300
2019-12-03,24,25.200,20.150
2019-12-04,24,30.550,19.850
2019-12-05,24,33.450,21.750
2019-12-06,24,25.150,21.250
2019-12-07,24,28.050,20.250
2019-12-08,24,29.300,17.000
2019-12-09,24,31.500,18.850
2019-12-10,24,28.600,23.000
2019-12-11,24,27.900,22.350
2019-12-12,24,27.750,23.100
2019-12-13,24,33.150,23.250
2019-12-14,24,27.700,24.400
2019-12-15,24,34.700,24.700
2019-12-16,24,35.900,21.400
2019-12-17,23,33.950,23.450
2019-12-18,24,30.450,24.400
2019-12-19,24,27.050,23.250
2019-12-20,24,31.300,22.300
2019-12-21,24,34.100,23.300
2019-12-22,24,35.800,25.650
2019-12-23,24,30.000,23.200
2019-12-24,24,28.150,22.800
2019-12-25,24,30.850,20.450
2019-12-26,24,31.750,21.150
2019-12-27,24,31.500,23.000
2019-12-28,24,32.000,24.450
2019-12-29,24,31.950,23.500
2019-12-30,24,31.950,21.950
2019-12-31,24,34.300,22.000
2020-01-01,24,36.300,23.050
2020-01-02,24,31.600,24.850
2020-01-03,24,28.100,22.850
2020-01-04,24,28.750,22.100
2020-01-05,24,28.750,23.050
