DT_MEDICAO,Contagem,TP_MAX,TP_MIN
2019-09-01,24,22.800,19.400
2019-09-02,24,19.850,18.100
2019-09-03,24,19.600,18.350
2019-09-04,24,19.700,18.100
2019-09-05,24,18.250,16.350
2019-09-06,24,19.950,16.200
2019-09-07,24,24.100,17.150
2019-09-08,24,23.900,18.250
2019-09-09,24,30.150,18.100
2019-09-10,24,31.250,19.600
2019-09-11,24,23.100,20.150
2019-09-12,24,28.300,19.400
2019-09-13,24,21.200,19.600
2019-09-14,24,21.600,19.500
2019-09-15,24,25.500,20.350
2019-09-16,24,27.350,20.050
2019-09-17,24,28.250,19.850
2019-09-18,24,23.350,20.100
2019-09-19,24,24.900,20.150
2019-09-20,24,26.150,21.250
2019-09-21,24,22.600,18.950
2019-09-22,24,19.900,17.250
2019-09-23,24,20.650,16.650
2019-09-24,24,22.750,15.950
2019-09-25,24,22.900,18.650
2019-09-26,24,21.300,18.950
2019-09-27,24,23.850,17.150
2019-09-28,24,19.900,17.600
2019-09-29,24,22.150,16.200
2019-09-30,24,24.700,16.650
2019-10-01,24,25.750,17.250
2019-10-02,24,27.400,18.250
2019-10-03,24,26.650,19.600
2019-10-04,24,25.150,18.450
2019-10-05,24,25.250,18.450
2019-10-06,24,23.250,20.550
2019-10-07,24,22.100,19.250
2019-10-08,24,20.700,19.250
2019-10-09,24,22.200,19.500
2019-10-10,24,24.450,18.900
2019-10-11,24,26.600,19.350
2019-10-12,24,27.100,20.250
2019-10-13,24,29.150,20.550
2019-10-14,24,27.600,21.800
2019-10-15,24,24.650,22.700
2019-10-16,24,26.150,22.450
2019-10-17,24,26.200,22.200
2019-10-18,24,28.950,22.350
2019-10-19,24,26.850,22.900
2019-10-20,24,22.350,18.950
2019-10-21,24,22.250,18.400
2019-10-22,24,24.750,18.700
2019-10-23,24,25.500,20.100
2019-10-24,24,25.900,20.250
2019-10-25,24,26.300,19.750
2019-10-26,24,26.700,21.750
2019-10-27,24,28.200,21.250
2019-10-28,24,30.850,21.550
2019-10-29,24,31.150,22.750
2019-10-30,24,28.100,21.200
2019-10-31,24,26.550,21.750
2019-11-01,24,26.950,22.200
2019-11-02,24,28.200,22.150
2019-11-03,24,28.250,21.650
2019-11-04,24,26.950,23.200
2019-11-05,24,34.000,23.850
2019-11-06,24,25.400,21.100
2019-11-07,24,23.800,20.700
2019-11-08,24,23.850,20.850
