21.15,0,0,0,0,0,0,0
0,0,0,0,0,29.45,0,0
0,0,24.4,0,0,27.6,0,0
0,28.6,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,25.4
0,0,0,0,0,30.15,0,0
0,23.05,0,0,0,0,0,0
0,0,0,0,0,0,24.55,0
0,0,0,0,0,0,0,24.85
0,0,33.1,0,0,0,0,0
22.6,0,0,0,0,0,0,0
24.6,0,0,0,0,32.75,0,0
0,0,0,26.4,0,0,0,0
24.05,0,0,0,0,0,0,0
25.05,0,0,0,0,0,0,0
0,0,0,0,0,0,0,31.95
0,0,24.5,0,0,0,0,0
0,0,0,0,24.35,0,0,0
0,24.95,0,0,0,0,0,29.5
0,0,25.1,0,0,0,0,29.65
0,0,30.6,0,0,0,26.2,0
0,0,0,0,0,30.55,0,0
25.25,0,0,0,0,0,0,0
23.0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,32.05
0,26.5,0,0,0,23.1,0,0
0,0,0,0,0,23.2,0,0
0,0,0,0,0,0,0,25.15
0,0,29.45,25.8,0,0,0,0
26.4,0,0,0,0,0,0,0
0,0,32.4,27.15,0,0,0,0
0,0,0,26.1,0,0,0,0
0,0,0,0,0,0,0,0
24.85,0,0,0,0,34.6,0,0
21.65,0,0,0,0,0,0,0
19.45,0,0,0,0,0,0,0
21.0,0,0,0,0,28.1,0,0
0,0,0,24.2,0,0,0,0
25.15,28.0,0,0,0,0,0,0
0,0,24.65,0,0,31.1,0,0
22.05,0,0,0,0,0,0,0
0,0,0,0,23.95,0,0,0
30.55,0,0,0,0,0,0,0
0,28.15,0,0,23.1,0,0,0
0,0,0,0,0,24.25,0,0
0,0,0,0,0,0,0,0
0,0,23.25,0,0,0,0,27.85
0,0,28.45,0,0,0,0,24.65
0,0,0,0,0,27.35,0,0
0,0,0,0,0,27.8,0,0
0,0,0,0,0,0,0,0
29.6,0,0,0,0,0,0,0
25.2,0,0,0,0,0,0,0
25.35,0,0,0,0,0,0,0
24.35,0,0,0,0,0,0,0
0,0,0,27.1,0,0,0,0
27.05,0,30.9,0,0,0,0,0
25.75,0,0,0,0,0,0,0
22.25,0,0,0,0,0,0,0
23.8,0,0,24.6,0,0,0,0
0,0,0,24.65,0,0,0,30.85
22.75,0,0,0,0,0,0,0
24.7,0,0,0,0,0,0,0
0,0,0,0,0,0,0,34.9
0,0,0,0,0,24.05,0,0
0,0,0,0,0,0,0,0
0,0,0,25.65,0,0,0,0
0,0,0,25.45,0,0,0,0
0,0,0,0,0,0,0,0
0,29.8,0,0,0,0,0,0
0,0,0,25.5,0,0,0,0
0,0,0,25.0,0,0,0,0
0,0,0,25.95,0,0,0,0
25.55,0,0,0,0,0,0,0
23.65,0,0,0,0,0,0,0
23.6,0,0,0,0,0,0,0
21.7,0,0,0,34.0,0,0,0
22.2,0,0,22.45,0,0,0,35.05
23.95,0,0,0,0,0,0,0
0,0,0,23.65,0,0,0,0
0,0,0,22.85,0,0,0,0
18.25,0,0,0,0,0,0,32.8
19.35,0,0,0,0,0,0,0
19.95,0,0,0,0,0,0,0
20.45,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
22.85,0,0,22.7,0,0,0,0
22.0,0,0,0,0,0,0,0
19.6,0,0,0,0,0,0,0
19.9,0,0,0,0,0,0,32.75
21.2,0,0,0,0,0,0,0
0,0,0,20.5,0,0,0,0
0,0,0,0,0,26.35,0,0
0,0,0,22.9,0,26.35,0,0
28.4,0,0,23.5,0,0,0,0
21.9,0,0,0,0,0,0,0
19.7,0,0,0,0,0,0,0
21.25,0,0,0,0,0,0,0
0,0,0,23.65,0,0,0,0
29.75,0,0,24.75,0,0,0,0
21.75,0,0,0,0,0,0,0
20.5,0,0,0,0,0,0,0
20.35,0,0,0,0,0,0,0
22.55,0,0,0,0,0,0,0
19.95,0,0,0,0,0,0,0
19.35,0,0,0,0,0,0,0
19.1,0,0,0,0,0,0,0
20.25,0,0,0,0,0,0,0
22.6,0,0,0,0,0,0,0
20.1,0,0,20.65,0,0,0,0
0,0,0,0,0,0,0.0,0
16.7,0,0,0,0,0,0,0
18.85,0,0,0,0,0,0,0
21.1,0,0,21.5,0,0,0,0
0,0,0,22.1,0,0,0,0
0,0,0,0,0,0,0.0,0
0,0,0,0,0,0,0.0,0
17.15,0,0,0,0,0,0,0
0,0,0,0,0,0,0,30.95
18.1,0,0,0,0,0,0,0
0,0,27.0,0,0,0,0,0
0,0,27.6,0,0,0,0,0
20.3,0,0,0,0,0,0,0
0,0,0,21.2,0,0,0,0
0,0,0,22.7,0,0,0,0
0,0,0,21.65,0,0,0,0
17.45,0,0,0,0,0,0,0
16.65,0,0,0,0,0,0,0
15.8,0,0,16.75,0,0,0,0
15.55,0,0,0,0,0,0,0
15.7,0,0,0,0,0,0,0
17.25,0,0,0,0,0,0,0
17.7,0,0,0,0,0,0,0
0,0,0,20.85,0,0,0,0
0,0,0,20.3,0,0,0,0
16.6,0,0,0,0,0,0,0
14.25,0,0,0,0,0,0,0
0,0,0,0,0,0,0,27.4
15.25,0,0,0,0,0,0,0
15.35,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
15.85,0,0,0,0,0,0,0
15.95,0,0,0,0,0,0,0
16.1,0,0,0,0,0,0,0
16.25,0,0,0,0,0,0,0
14.9,0,0,0,0,0,0,0
16.1,0,0,0,0,0,0,0
19.65,0,0,0,0,0,0,0
16.85,0,0,0,0,0,0,0
12.25,0,0,0,0,0,0,0
14.85,0,0,0,0,0,0,0
0,0,0,19.15,0,0,0,0
0,0,0,20.1,0,0,0,0
21.1,0,0,0,0,0,0,0
17.2,0,0,0,0,0,0,0
15.75,0,0,0,0,0,0,0
17.45,0,0,0,0,0,0,0
16.05,0,0,0,0,0,0,0
0,0,0,20.85,0,0,0,0
20.5,0,0,0,0,0,0,0
16.0,0,0,0,0,0,0,0
12.65,0,0,13.55,0,0,0,0
0,0,0,0,0,0,0,26.85
14.1,0,0,0,0,0,23.35,0
14.35,0,0,0,0,0,0,0
14.8,0,0,0,0,0,0,0
13.55,0,0,0,0,0,0,0
11.3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
13.5,0,0,0,0,0,0,0
13.3,0,0,0,0,0,0,0
12.85,0,0,0,0,0,0,0
12.0,0,0,0,0,0,0,0
12.3,0,0,0,0,0,0,0
12.9,0,0,0,0,0,0,30.0
14.55,0,0,0,0,0,0,0
12.15,0,0,0,0,0,0,0
13.45,0,0,0,0,0,0,0
11.2,0,0,0,0,0,0,0
11.1,0,0,0,0,0,0,0
12.25,0,0,0,0,0,0,0
12.8,0,0,0,0,0,0,0
14.5,0,0,0,0,0,0,0
16.5,0,0,0,0,0,0,0
0,0,0,19.65,0,0,0,0
0,0,0,29.5,0,0,0,0
23.1,0,0,0,0,0,0,0
16.1,0,0,0,0,0,0,0
0,0,0,18.95,0,0,0,0
0,0,0,19.3,0,28.75,0,0
12.5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,16.9,0,0,0,0
11.25,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
16.15,0,0,0,0,0,0,0
10.3,0,0,0,0,0,0,0
0,0,0,18.1,0,0,0,0
16.7,0,0,0,0,0,0,0
15.1,0,0,0,0,0,0,0
0,0,0,18.5,0,0,0,0
20.15,0,0,20.0,0,0,0,0
12.85,0,0,0,0,0,0,0
14.65,0,0,14.55,0,0,0,0
0,0,0,18.1,0,0,0,0
20.85,0,0,0,0,0,0,0
12.5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
13.6,0,0,0,0,0,0,0
14.35,0,0,0,0,0,0,0
17.5,0,0,0,0,28.3,0,0
0,0,0,0,0,0,0,26.3
14.05,0,0,0,0,0,0,28.0
0,0,0,0,0,0,0,0
11.75,0,0,0,0,0,0,0
9.55,0,0,0,0,0,0,0
0,0,0,0,0,0,0,21.75
0,0,0,0,14.85,0,20.35,0
15.6,0,0,0,0,0,0,0
16.5,0,0,0,0,0,0,0
15.5,0,0,0,0,0,0,0
16.0,0,0,0,0,0,0,0
15.0,0,0,0,0,0,0,0
15.25,0,0,0,0,0,0,0
14.35,0,0,0,0,0,0,0
12.35,0,0,0,0,0,0,0
12.5,0,0,0,0,0,0,0
11.35,0,0,0,0,0,0,0
13.15,0,0,0,0,0,0,0
15.75,0,0,0,0,0,0,0
0,0,0,0,0,33.1,0,0
0,0,0,0,0,0,0,0
13.7,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
16.25,0,0,0,0,0,0,0
15.65,0,0,0,0,0,0,0
18.05,0,0,0,0,0,0,0
14.3,0,0,0,0,0,0,0
15.4,0,0,0,0,0,0,0
14.05,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
15.9,0,0,0,0,0,0,0
19.1,0,0,0,0,0,0,0
18.8,0,0,0,0,0,0,0
13.65,0,0,0,0,0,0,0
0,0,0,15.5,0,0,0,0
12.8,0,0,0,0,0,0,0
14.2,0,0,0,0,0,0,0
16.4,0,0,0,0,0,0,0
14.9,0,0,0,0,0,0,0
16.2,0,0,0,0,0,0,0
16.7,0,0,0,0,0,0,0
0,0,0,0,0,34.2,0,0
19.55,0,0,0,0,32.3,0,0
0,0,0,19.15,0,0,0,0
21.65,0,0,21.55,0,0,0,0
21.65,0,0,21.55,0,0,0,0
