26.25,0,0,0
0,29.6,0,0
0,0,0,0
0,29.9,0,0
0,23.9,0,0
0,0,19.2,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
25.75,0,0,0
0,0,0,0
0,0,0,0
23.8,0,0,0
24.55,0,0,0
26.55,0,0,0
27.35,0,0,0
0,0,0,0
28.35,0,0,0
0,29.2,0,0
0,25.3,0,0
0,0,19.3,0
0,0,0,0
0,0,0,0
0,0,18.3,0
0,0,26.65,0
0,0,0,0
0,0,0,0
0,0,27.8,0
0,0,0,0
24.75,0,0,0
25.0,0,0,0
25.25,0,0,0
0,0,0,0
0,0,0,0
26.5,0,0,0
0,31.35,0,0
0,29.8,0,0
0,0,0,0
0,0,0,0
25.4,0,0,0
0,0,0,0
0,0,0,0
27.4,0,0,0
25.2,0,0,0
0,0,0,0
26.75,0,0,0
26.15,0,0,0
0,0,21.45,0
0,0,21.9,0
0,0,0,0
26.55,0,0,0
0,0,0,0
0,0,0,0
26.5,0,0,0
26.55,0,0,0
27.6,0,0,0
27.45,0,0,0
28.8,0,0,0
27.35,0,0,0
26.9,0,0,0
26.2,0,0,0
27.7,0,0,0
27.9,0,0,0
0,0,0,0
0,30.75,0,0
0,29.95,0,0
0,33.2,0,0
0,31.0,0,0
0,32.3,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,32.8
0,0,21.5,0
0,0,22.6,0
0,0,0,0
0,0,0,0
0,33.35,0,0
0,25.8,0,0
0,0,0,0
27.3,0,0,0
24.45,0,0,0
0,0,0,0
0,0,0,30.55
0,0,0,0
0,30.6,0,0
0,0,0,28.05
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,30.45,0,0
0,0,0,0
0,0,0,0
27.9,0,0,0
27.2,0,0,0
0,29.85,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,24.25,0
0,0,0,0
27.4,0,0,0
27.65,0,0,0
27.6,0,0,0
0,0,0,0
27.85,0,0,0
28.35,0,0,0
0,0,0,0
0,0,0,0
0,35.15,0,0
0,0,0,0
0,0,0,0
0,0,0,0
28.35,0,0,0
29.3,0,0,0
0,0,0,0
29.4,0,0,0
29.2,0,0,0
29.7,0,0,0
0,34.75,0,0
0,30.6,0,0
0,0,0,30.45
0,0,0,0
29.15,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
27.85,0,0,0
0,0,0,0
0,0,27.9,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
30.25,0,0,0
0,0,0,0
28.8,0,0,0
29.15,0,0,0
0,0,0,0
0,0,0,0
0,32.55,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,34.25,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,31.8,0,0
28.1,0,0,0
28.1,0,0,0
0,0,0,0
0,0,0,0
27.9,0,0,0
0,0,0,0
0,0,0,0
25.5,0,0,0
0,0,23.55,0
0,0,22.8,0
0,0,0,0
0,0,0,0
0,0,23.8,0
0,0,21.85,0
0,0,0,0
0,29.7,0,0
0,0,0,0
24.05,0,0,0
0,0,27.75,0
26.2,0,0,0
26.35,0,0,0
26.45,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,34.1
0,0,0,0
0,33.1,0,0
27.45,0,0,0
0,0,0,0
0,0,0,0
0,29.05,0,0
0,0,0,0
0,0,0,0
0,0,27.0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,26.65,0,0
27.2,0,0,0
0,33.8,0,0
26.3,0,0,0
0,0,25.35,0
0,0,0,0
0,33.0,0,0
0,0,23.45,0
0,0,21.4,0
0,26.05,0,0
0,0,0,0
0,0,22.15,0
0,0,24.75,0
0,0,0,0
0,0,0,0
0,0,22.75,0
0,0,0,0
0,26.5,0,0
0,0,0,0
0,0,0,0
26.0,0,0,0
0,0,0,0
0,0,26.0,0
0,0,0,0
0,0,0,29.7
0,0,0,0
0,0,27.15,0
0,0,0,0
0,0,0,30.4
0,0,0,0
27.0,0,0,0
0,31.35,0,0
0,25.0,0,0
0,0,0,0
0,0,0,30.35
0.0,0,0,0
0,0,21.75,0
0,25.15,0,0
0,0,0,0
0,0,0,0
0.0,0,0,0
0.0,0,0,0
0,0,0,0
0,31.35,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,28.65,0,0
0,0,0,27.0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,24.85,0
0,0,21.95,0
0,0,0,0
0,26.1,0,0
0,25.75,0,0
0,0,0,0
0,0,24.15,0
0,0,0,28.45
0,0,0,0
0,0,0,30.05
24.25,0,0,0
0,0,0,0
0,0,0,0
0,0,0,26.2
0,0,0,0
0,0,0,0
24.85,0,0,0
25.45,0,0,0
0,0,0,0
25.8,0,0,0
0,0,0,0
0,0,0,0
0,27.95,0,0
0,0,0,0
0,0,22.15,0
0,0,0,0
0,0,0,0
0,0,0,29.85
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,29.75
0,0,0,0
0,0,0,30.2
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,24.55,0,0
0,0,23.65,0
0,0,25.6,0
0,0,0,0
25.15,0,0,0
25.75,0,0,0
25.95,0,0,0
0,31.25,0,0
0,0,20.65,0
0,0,0,30.1
0,0,0,0
28.4,0,0,0
0,0,0,0
0,0,0,20.1
0,0,19.2,0
23.4,0,0,0
0,0,0,27.05
0,0,0,28.65
0,0,0,0
25.3,0,0,0
24.4,0,0,0
0,0,0,0
0,0,0,0
25.8,0,0,0
25.55,0,0,0
0,0,0,0
0,0,0,0
0,28.55,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,25.85
0,0,0,0
0,0,0,25.65
0,0,0,26.1
0,0,0,0
0,0,0,0
24.6,0,0,0
24.9,0,0,0
0,0,0,0
0,0,0,0
25.95,0,0,0
25.45,0,0,0
25.5,0,0,0
25.95,0,0,0
0,30.15,0,0
0,0,0,0
25.95,0,0,0
27.4,0,0,0
0,26.0,0,0
0,0,18.0,0
20.35,0,0,0
0,0,20.8,0
0,23.75,0,0
22.35,0,0,0
20.95,0,0,0
0,0,0,0
0,0,0,0
24.8,0,0,0
26.6,0,0,0
0,0,0,0
0,0,0,0
26.7,0,0,0
24.95,0,0,0
26.8,0,0,0
25.6,0,0,0
26.2,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,28.5,0,0
0,0,0,0
26.3,0,0,0
27.15,0,0,0
26.2,0,0,0
0,27.5,0,0
0,0,23.0,0
0,0,18.6,0
0,0,0,0
0,0,0,0
0,0,0,0
26.05,0,0,0
27.45,0,0,0
27.25,0,0,0
0,0,0,0
26.35,0,0,0
26.35,0,0,0
