0.0,0.5,0.5,0.0,0.5,0.5
0.0,0.75,0.75,0.045454545454545456,0.75,0.75
0.019230769230769232,0.8571428571428571,0.8571428571428571,0.08823529411764708,0.8571428571428571,0.8571428571428571
0.024096385542168676,0.9090909090909091,0.9090909090909091,0.12765957446808512,0.9090909090909091,0.9090909090909091
0.024193548387096777,0.9374999999999998,0.9374999999999998,0.1639344262295082,0.9374999999999998,0.9374999999999998
0.030120481927710847,0.9545454545454545,0.9545454545454545,0.16470588235294117,0.9545454545454545,0.9545454545454545
0.038277511961722493,0.9655172413793102,0.9655172413793102,0.15126050420168066,0.9655172413793102,0.9655172413793102
0.047430830039525695,0.9729729729729727,0.9729729729729727,0.1349693251533742,0.9729729729729727,0.9729729729729727
0.05704697986577181,0.9782608695652172,0.9782608695652172,0.11981566820276496,0.9782608695652172,0.9782608695652172
0.062322946175637405,0.982142857142857,0.982142857142857,0.10676156583629891,0.982142857142857,0.982142857142857
0.0684596577017115,0.9850746268656714,0.9850746268656714,0.10115606936416183,0.9850746268656714,0.8552631578947368
0.07157894736842106,0.9873417721518986,0.9873417721518986,0.09951456310679607,0.9873417721518986,0.7835051546391754
0.07564575645756459,0.9891304347826088,0.9891304347826088,0.10020876826722334,0.9891304347826088,0.6796875
0.08032786885245903,0.9905660377358491,0.9905660377358491,0.09892086330935249,0.9905660377358491,0.61875
0.085419734904271,0.9917355371900828,0.9917355371900828,0.09642301710730947,0.9917355371900828,0.5803108808290156
0.08839050131926124,0.9927007299270074,0.9927007299270074,0.09575923392612859,0.9927007299270074,0.5550660792951542
0.09188544152744633,0.9935064935064936,0.9935064935064936,0.09634146341463415,0.9935064935064936,0.5381679389312978
0.09575625680087055,0.9941860465116279,0.9941860465116279,0.09780219780219782,0.9941860465116279,0.5268456375838926
0.09990009990009995,0.9947643979057592,0.9947643979057592,0.09801980198019804,0.9947643979057592,0.5194029850746268
0.1042435424354244,0.9952606635071091,0.9952606635071091,0.09732142857142859,0.9952606635071091,0.5147453083109919
0.10705182667799494,0.9956896551724137,0.9956896551724137,0.09748172217709179,0.9956896551724137,0.512135922330097
0.11014948859166017,0.9960629921259841,0.9960629921259841,0.09828741623231571,0.9960629921259841,0.5110619469026548
0.11346998535871161,0.9963898916967506,0.9963898916967506,0.09829351535836177,0.9963898916967506,0.511156186612576
0.11696306429548567,0.996677740863787,0.996677740863787,0.09768315591734501,0.996677740863787,0.5121495327102803
0.12059012187299553,0.996932515337423,0.996932515337423,0.09660724554341575,0.996932515337423,0.5138408304498269
0.12432106216053111,0.9971590909090905,0.9971590909090905,0.09617428267800211,0.9971590909090905,0.5160771704180063
0.12691218130311616,0.997361477572559,0.997361477572559,0.09624876604146101,0.997361477572559,0.5187406296851572
0.1296691568836713,0.9975429975429974,0.9975429975429974,0.09587155963302753,0.9975429975429974,0.5217391304347824
0.13256048387096778,0.9977064220183485,0.9977064220183485,0.09513651877133106,0.9977064220183485,0.5249999999999998
0.13556085918854419,0.9978540772532187,0.9978540772532187,0.09412231930103257,0.9978540772532187,0.5284653465346532
0.1386497507929316,0.997987927565392,0.997987927565392,0.0928941524796447,0.997987927565392,0.5320886814469075
0.14181034482758623,0.9981096408317577,0.9981096408317577,0.09150552486187846,0.9981096408317577,0.5358324145534726
0.1440851412198117,0.9982206405693947,0.9982206405693947,0.09058557101261729,0.9982206405693947,0.5396659707724423
0.1455745341614907,0.9983221476510065,0.9983221476510065,0.08950242718446602,0.9983221476510065,0.5435643564356433
0.14723247232472325,0.9984152139461171,0.9984152139461171,0.08880639634494575,0.9984152139461171,0.5419776119402983
0.1490333919156415,0.9985007496251871,0.9985007496251871,0.08843354003774602,0.9985007496251871,0.5358391608391606
0.15095605501509562,0.9985795454545452,0.9985795454545452,0.08833290783763084,0.9985795454545452,0.526101141924959
0.15298268120590125,0.998652291105121,0.998652291105121,0.08802902055622734,0.998652291105121,0.5179526355996943
0.15509828009828014,0.9987195902688857,0.9987195902688857,0.08755443502177403,0.9987195902688857,0.5111270638908829
