17.15,0,0,19.3,0,0
13.35,0,0,0,0,0
0,0,0,0,0,0
11.05,0,0,0,0,0
11.0,0,0,0,0,0
0,0,0,18.85,0,0
0,0,0,20.65,0,0
0,0,0,26.45,0,0
0,0,0,35.75,0,0
15.7,0,0,28.7,0,0
0,0,0,0,0,20.5
14.35,0,0,0,0,0
0,0,0,0,0,20.25
0,0,0,22.9,0,0
0,0,0,31.2,0,0
13.8,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,26.05,0,0
0,0,0,20.4,0,0
21.15,0,0,0,0,0
0,0,0,0,0,0
0,0,0,20.4,0,0
0,0,0,23.9,0,0
0,0,0,24.55,0,0
0,0,0,0,0,0
18.0,0,0,0,0,0
0,0,0,23.65,0,0
0,0,0,26.6,0,0
0,0,0,33.7,0,0
0,0,0,36.35,0,0
0,0,0,28.55,0,0
16.15,0,0,0,0,0
15.9,0,0,22.45,0,0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,27.15,0,0
0,0,0,27.2,0,0
0,0,0,31.55,0,0
0,0,0,36.15,0,0
0,0,0,37.9,0,0
0,0,0,29.85,0,0
12.95,0,0,0,0,0
16.95,0,0,0,0,0
0,0,0,20.05,0,0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
15.45,0,0,0,0,0
16.6,0,0,0,0,0
16.4,0,0,0,0,0
0,0,0,0,18.95,0
0,0,0,26.15,0,0
20.6,0,0,0,0,0
0,0,22.1,0,0,0
0,0,0,30.25,0,0
0,24.5,0,0,0,0
0,0,0,0,23.1,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,23.3
0,0,0,24.7,0,0
0,0,0,31.85,0,0
17.7,0,0,0,0,0
19.1,0,0,0,0,0
19.45,0,0,0,0,0
0,0,0,25.25,0,0
0,0,0,0,21.05,0
0,0,0.0,0,0,0
20.7,0,0,27.25,0,0
0,23.95,0,0,0,0
0,0,0,0,0,0
0,0,0,28.8,0,0
0,0,0.0,0,0,0
0,0,0.0,0,0,0
19.45,0,0,0,0,0
0,0,22.9,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,31.6,0,0
0,0,0.0,0,0,0
0,0,0,33.15,0,0
0,0,0,32.15,0,0
0,0,0,24.1,0,0
0,0,0,23.95,0,0
0,0,0,27.15,0,0
0,0,0,27.55,0,0
0,0,0,0,0.0,0
0,0,0,0,0,0
0,0,0,0,0.0,0
0,0,0,0,0,0
20.15,0,0,27.05,0,0
18.55,0,0,0,0,0
0,0,0,27.75,0,0
0,0,0.0,0,0,0
20.7,0,0,0,0,0
0,0,0,0,0,24.5
20.15,0,0,28.75,0,0
0,0,0,0,0,0
0,0,0,33.55,0,0
0,0,0,0,26.15,0
0,0,0,0,0,0
0,0,0,0,0,28.7
0,0,0,27.45,0,0
0,0,0,31.1,0,0
0,0,0,34.45,0,0
0,0,0,0,0,0
0,0,0,0,0,22.55
0,0,0,28.0,0,0
0,0,0,31.6,0,0
0,0,0,35.0,0,0
0,0,0,0,0,33.1
0,0,0,0,0,29.1
23.65,0,0,0,0,0
0,0,0,33.5,0,0
0,0,0,36.25,0,0
0,0,0,34.4,0,0
0,0,0,38.05,0,0
0,0,0,38.15,0,0
0,0,0,37.5,0,0
0,0,0,35.1,0,0
0,0,0,39.25,0,0
23.1,0,0,0,0,0
23.45,0,0,0,0,0
0,24.75,0,0,0,0
0,0,0.0,0,0,0
0,0,0,32.3,0,0
0,0,0,0,0,0
25.05,0,0,0,0,0
0,0,0,30.75,0,0
0,0,0,37.45,0,0
0,0,0,35.85,0,0
0,0,0,31.0,0,0
26.65,0,0,32.25,0,0
0,0,0,30.55,0,0
0,0,0,34.35,0,0
0,0,0,0,0,0
21.15,0,0,0,0,0
22.0,0,0,0,0,0
0,0,0,30.05,0,0
0,0,0,33.3,0,0
0,0,0,34.65,0,0
0,0,0,30.3,0,0
0,0,0,0,0,25.05
27.65,0,0,0,0,0
0,0,0,29.25,0,0
0,0,0,0,0,27.4
0,0,0,33.7,0,0
22.6,0,0,0,0,0
0,0,0,29.7,0,0
0,29.7,0,0,0,0
24.05,0,0,0,0,0
0,0,0,0,0,0
0,0,0,29.45,0,0
0,0,0,31.5,0,0
0,0,0,30.95,0,0
0,0,0,32.1,0,0
0,0,0,33.95,0,0
0,0,0,34.7,0,0
0,0,0,33.75,0,0
0,0,0,35.25,0,0
23.0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,26.85,24.3,0
0,0,0,28.55,0,0
0,0,0,32.3,0,0
0,0,0,0,0,0
0,0,0,34.0,0,0
0,0,0,36.2,0,0
0,0,0,37.15,0,0
0,0,0,32.6,0,0
0,0,0,30.75,0,0
21.65,0,0,0,0,0
19.45,0,0,0,0,0
0,0,0,0,0,25.55
0,0,0,27.05,0,0
0,0,0,33.6,0,0
0,0,0,0,0,0
22.05,0,0,0,0,0
0,0,24.55,0,0,0
0,0,0,0,25.1,0
0,0,0,0,0,0
0,0,0,29.75,0,0
0,0,0,28.75,0,0
0,0,0,28.9,0,0
0,0,0,28.55,0,0
0,0,0,0,0,0
0,0,0,28.55,0,0
0,0,0,30.65,0,0
0,0,0,34.0,0,0
0,0,0,35.55,0,0
0,0,0,0,0,0
0,0,0,31.85,0,0
0,0,0,36.35,0,0
0,0,0,33.8,0,0
0,0,0,37.55,0,0
22.25,0,0,0,0,0
0,25.5,0,0,0,0
0,0,0,0,0,0.0
0,0,0,28.3,0,0
24.7,0,0,0,0,0
23.5,0,0,0,0,27.45
0,0,0,0,0,0
0,0,0,29.1,0,0
0,0,0,30.15,0,0
0,0,0,30.35,0,0
0,0,0,31.35,0,0
0,0,0,30.55,0,0
0,0,0,30.65,0,0
0,0,0,0,0,0.0
0,0,0,0,0,0
0,0,0,32.85,0,0
23.65,0,0,30.6,0,0
23.6,0,0,0,0,0
0,0,0,0,0,0.0
0,0,0,0,0,24.75
0,0,0,0,0,26.15
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
0,0,0,0,0,0.0
