,CD_ESTACAO,CHUVA,DC_NOME,DT_MEDICAO,HR_MEDICAO,PRE_INS,PRE_MAX,PRE_MIN,PTO_INS,PTO_MAX,PTO_MIN,RAD_GLO,TEM_INS,TEM_MAX,TEM_MIN,UF,UMD_INS,UMD_MAX,UMD_MIN,VEN_DIR,VEN_RAJ,VEN_VEL,VL_LATITUDE,VL_LONGITUDE
0,A609,0,RESENDE,2020-05-01,0000,967.6,967.6,966.8,15.4,15.7,14.6,-3.49,19.1,21,18.7,RJ,79,81,69,248,1.6,1.1,-22.45138888,-44.44499999
1,A609,0,RESENDE,2020-05-01,0100,967.7,967.8,967.6,14.7,15.4,14.6,-3.54,18.3,19.2,18.3,RJ,80,80,75,307,1.8,0.7,-22.45138888,-44.44499999
2,A609,0,RESENDE,2020-05-01,0200,967.9,967.9,967.7,14.5,14.8,14.3,-3.531,17.8,18.3,17.8,RJ,81,82,79,333,1.1,0.3,-22.45138888,-44.44499999
3,A609,0,RESENDE,2020-05-01,0300,967.7,967.9,967.7,14.5,14.8,14.3,-3.54,16.8,17.8,16.4,RJ,86,89,81,340,1.7,1,-22.45138888,-44.44499999
4,A609,0,RESENDE,2020-05-01,0400,967.4,967.7,967.4,14.1,14.6,14.1,-3.54,16.3,17.1,16.3,RJ,87,87,84,291,1.4,0.6,-22.45138888,-44.44499999
5,A609,0,RESENDE,2020-05-01,0500,966.8,967.4,966.8,14,14.5,13.9,-3.54,15.9,16.3,15.8,RJ,89,90,87,334,1.9,1.2,-22.45138888,-44.44499999
6,A609,0,RESENDE,2020-05-01,0600,966.7,966.9,966.7,13.7,14.5,13.6,-3.54,15.3,16.2,15.2,RJ,91,91,89,309,1.8,0.6,-22.45138888,-44.44499999
7,A609,0,RESENDE,2020-05-01,0700,966.9,966.9,966.7,14.1,14.3,13.7,-3.54,15.5,15.6,15.1,RJ,92,92,91,189,1.1,0.2,-22.45138888,-44.44499999
8,A609,0,RESENDE,2020-05-01,0800,966.8,966.9,966.6,13.2,14,13.2,-3.54,14.4,15.5,14.4,RJ,93,93,91,183,0.8,0.6,-22.45138888,-44.44499999
9,A609,0,RESENDE,2020-05-01,0900,967.6,967.6,966.8,12.4,13.7,12.4,-3.51,13.5,14.8,13.5,RJ,93,93,93,335,1.7,1.3,-22.45138888,-44.44499999
