,CD_ESTACAO,CHUVA,DC_NOME,DT_MEDICAO,HR_MEDICAO,PRE_INS,PRE_MAX,PRE_MIN,PTO_INS,PTO_MAX,PTO_MIN,RAD_GLO,TEM_INS,TEM_MAX,TEM_MIN,UF,UMD_INS,UMD_MAX,UMD_MIN,VEN_DIR,VEN_RAJ,VEN_VEL,VL_LATITUDE,VL_LONGITUDE
0,A609,0.4,RESENDE,2020-04-01,0000,965.3,965.3,964.3,19.9,20.3,19.8,-2.828,22,22.9,22,RJ,88,88,85,52,7.2,2.9,-22.45138888,-44.44499999
1,A609,3.6,RESENDE,2020-04-01,0100,965.7,965.7,965.2,19.9,19.9,19.5,-1.12,21.5,22,21.3,RJ,90,91,87,87,7,1.2,-22.45138888,-44.44499999
2,A609,0.4,RESENDE,2020-04-01,0200,965.5,965.8,965.5,20.1,20.1,19.9,-0.866,21.6,21.6,21.4,RJ,91,92,90,46,3,1.8,-22.45138888,-44.44499999
3,A609,5.6,RESENDE,2020-04-01,0300,965.6,965.8,965.5,19.7,20.1,19.6,-1.561,20.8,21.6,20.8,RJ,94,94,91,331,3.3,1.1,-22.45138888,-44.44499999
4,A609,3,RESENDE,2020-04-01,0400,964.9,965.6,964.9,19.8,19.8,19.6,0.2,20.7,20.8,20.6,RJ,94,94,94,1,2.3,1.3,-22.45138888,-44.44499999
5,A609,0,RESENDE,2020-04-01,0500,964.5,964.9,964.5,19.7,19.9,19.7,-1.214,20.8,20.9,20.7,RJ,93,94,93,4,2.6,0.9,-22.45138888,-44.44499999
6,A609,0,RESENDE,2020-04-01,0600,964.2,964.5,964.2,19.5,19.8,19.5,-0.097,20.9,21.1,20.8,RJ,92,93,92,38,2.2,0.4,-22.45138888,-44.44499999
7,A609,0,RESENDE,2020-04-01,0700,964,964.2,964,19.8,19.9,19.6,-1.151,21.1,21.2,20.9,RJ,92,92,92,148,2,0.9,-22.45138888,-44.44499999
8,A609,0,RESENDE,2020-04-01,0800,964.4,964.4,963.9,19.6,20,19.6,-2.199,20.8,21.2,20.8,RJ,93,93,92,26,2.8,1.6,-22.45138888,-44.44499999
9,A609,0,RESENDE,2020-04-01,0900,965,965,964.4,19.5,19.7,19.4,-1.516,20.6,20.8,20.6,RJ,93,93,93,92,2.8,1.8,-22.45138888,-44.44499999
10,A609,0,RESENDE,2020-04-01,1000,965.5,965.5,965,20.1,20.1,19.4,95.192,21.2,21.2,20.5,RJ,94,94,93,103,3.8,2.1,-22.45138888,-44.44499999
11,A609,0,RESENDE,2020-04-01,1100,966,966,965.5,19.7,20.9,19.6,472.153,22.8,23.5,21.2,RJ,83,94,82,84,3.2,1,-22.45138888,-44.44499999
12,A609,0,RESENDE,2020-04-01,1200,966.4,966.4,966,20,21,19.2,1447.105,24.7,25.1,22.2,RJ,75,85,72,46,2.1,1.1,-22.45138888,-44.44499999
13,A609,0,RESENDE,2020-04-01,1300,966.2,966.4,966.2,19.6,20.1,18.8,1816.724,25.3,25.6,23.9,RJ,71,75,68,113,4.2,2.1,-22.45138888,-44.44499999
14,A609,0,RESENDE,2020-04-01,1400,965.7,966.2,965.7,19.3,20.3,18.2,2721.512,26.9,27.4,25.3,RJ,63,71,60,122,5.2,2.7,-22.45138888,-44.44499999
15,A609,0,RESENDE,2020-04-01,1500,965.1,965.7,965.1,18.7,19.9,18.4,1547.511,26.8,27.1,26.3,RJ,61,66,60,78,5.2,1.5,-22.45138888,-44.44499999
16,A609,0,RESENDE,2020-04-01,1600,964.2,965.1,964.2,19.7,20,18.2,1862.167,28.7,28.7,26.8,RJ,58,62,56,37,4.8,2.6,-22.45138888,-44.44499999
17,A609,0,RESENDE,2020-04-01,1700,963.8,964.3,963.8,18.1,19.5,18,1208.797,27.7,28.7,27.2,RJ,56,62,56,60,4.8,1.7,-22.45138888,-44.44499999
18,A609,0,RESENDE,2020-04-01,1800,963.4,963.8,963.3,18.9,19.3,18.2,1798.159,27.9,28.7,27.6,RJ,58,59,54,56,4.4,2.3,-22.45138888,-44.44499999
19,A609,0,RESENDE,2020-04-01,1900,963.3,963.4,963.2,19,19.8,18.7,1314.9,27.3,28.6,27.3,RJ,61,62,57,31,4.9,2,-22.45138888,-44.44499999
20,A609,0,RESENDE,2020-04-01,2000,963.4,963.4,963.2,19.6,19.9,18.7,534.441,27,27.9,27,RJ,64,65,57,84,3.5,1.9,-22.45138888,-44.44499999
21,A609,0,RESENDE,2020-04-01,2100,964.1,964.1,963.4,20,20,19.4,109.997,25.6,27,25.6,RJ,71,71,63,96,4.9,2.8,-22.45138888,-44.44499999
22,A609,0,RESENDE,2020-04-01,2200,964.7,964.7,964.1,19.3,20,19.3,-0.824,24,25.6,24,RJ,75,75,71,86,6.7,3.9,-22.45138888,-44.44499999
23,A609,0,RESENDE,2020-04-01,2300,965.6,965.6,964.7,19.5,19.5,19.1,-2.691,23.2,24,23.1,RJ,80,80,75,66,6,2.9,-22.45138888,-44.44499999
24,A609,0,RESENDE,2020-04-02,0000,966.3,966.3,965.6,19.5,19.5,19.4,-3.037,22.9,23.2,22.9,RJ,81,82,80,77,7,3.1,-22.45138888,-44.44499999
25,A609,0,RESENDE,2020-04-02,0100,966.6,966.6,966.3,19.4,19.5,19.1,-1.981,22.4,22.9,22.4,RJ,83,83,79,59,5.7,1.8,-22.45138888,-44.44499999
