,CD_ESTACAO,CHUVA,DC_NOME,DT_MEDICAO,HR_MEDICAO,PRE_INS,PRE_MAX,PRE_MIN,PTO_INS,PTO_MAX,PTO_MIN,RAD_GLO,TEM_INS,TEM_MAX,TEM_MIN,UF,UMD_INS,UMD_MAX,UMD_MIN,VEN_DIR,VEN_RAJ,VEN_VEL,VL_LATITUDE,VL_LONGITUDE
0,A621,0,RIO DE JANEIRO - VILA MILITAR,2019-12-01,0000,1008.3,1008.4,1007.9,19.8,19.9,19.5,-3.538,24.2,24.9,24.2,RJ,77,77,73,6,3.4,2,-22.86138888,-43.41138888
1,A621,0,RIO DE JANEIRO - VILA MILITAR,2019-12-01,0100,1008.4,1008.4,1008.1,20.3,20.3,19.7,-3.54,24.2,24.2,23.5,RJ,79,80,77,324,3.4,0.8,-22.86138888,-43.41138888
2,A621,0,RIO DE JANEIRO - VILA MILITAR,2019-12-01,0200,1008.2,1008.4,1008.1,19.9,20.3,19.8,-3.088,23.5,24.5,23.4,RJ,80,81,77,347,6.2,2.7,-22.86138888,-43.41138888
3,A621,0,RIO DE JANEIRO - VILA MILITAR,2019-12-01,0300,1007.8,1008.2,1007.8,19.9,19.9,19.8,-2.665,23.4,23.6,23.3,RJ,81,81,80,350,6.2,2.5,-22.86138888,-43.41138888
4,A621,0,RIO DE JANEIRO - VILA MILITAR,2019-12-01,0400,1007,1007.8,1006.9,20.1,20.1,19.9,-3.172,22.9,23.4,22.8,RJ,84,84,81,354,4.4,1.9,-22.86138888,-43.41138888
5,A621,0,RIO DE JANEIRO - VILA MILITAR,2019-12-01,0500,1006.6,1007,1006.6,20.1,20.2,20,-3.268,23.2,23.2,22.8,RJ,83,84,83,346,4.8,1.5,-22.86138888,-43.41138888
6,A621,0,RIO DE JANEIRO - VILA MILITAR,2019-12-01,0600,1006,1006.6,1006,19.9,20,19.8,-3.54,22.6,23.2,22.6,RJ,85,85,82,62,4.2,0.2,-22.86138888,-43.41138888
7,A621,0,RIO DE JANEIRO - VILA MILITAR,2019-12-01,0700,1005.7,1006,1005.6,20.1,20.2,19.9,-3.278,22.5,22.9,22.5,RJ,86,86,85,57,1.2,0,-22.86138888,-43.41138888
8,A621,0,RIO DE JANEIRO - VILA MILITAR,2019-12-01,0800,1006.2,1006.2,1005.6,20.4,20.4,20.1,-1.401,22.8,22.8,22.3,RJ,86,87,86,127,1.9,0.7,-22.86138888,-43.41138888
9,A621,0,RIO DE JANEIRO - VILA MILITAR,2019-12-01,0900,1006.4,1006.4,1006,20.5,20.6,20.2,159.552,24,24,22.8,RJ,81,86,81,117,2.6,1.4,-22.86138888,-43.41138888
10,A621,0,RIO DE JANEIRO - VILA MILITAR,2019-12-01,1000,1006.2,1006.4,1006.2,20.5,20.6,20.1,579.698,24.8,24.9,24,RJ,77,81,76,122,3.1,1.2,-22.86138888,-43.41138888
11,A621,0,RIO DE JANEIRO - VILA MILITAR,2019-12-01,1100,1006,1006.3,1006,20.9,21.6,20.2,1801.209,28.1,28.1,24.8,RJ,65,77,65,136,2.7,0.5,-22.86138888,-43.41138888
