,VEN_DIR,DT_MEDICAO,DC_NOME,CHUVA,PRE_INS,VL_LATITUDE,PRE_MIN,UMD_MAX,PRE_MAX,VEN_VEL,UF,PTO_MIN,TEM_MAX,RAD_GLO,PTO_INS,VEN_RAJ,TEM_INS,UMD_INS,CD_ESTACAO,TEM_MIN,VL_LONGITUDE,HR_MEDICAO,UMD_MIN,PTO_MAX
136,81,2020-09-06,ARRAIAL DO CABO,0,1014.6,-22.97527777,1014.6,84,1015.3,4.7,RJ,21.4,26.8,3062.843,22.2,9.8,26.5,77,A606,25.6,-42.02138888,1600,74,22.7
137,85,2020-09-06,ARRAIAL DO CABO,0,1014,-22.97527777,1014,78,1014.6,5.7,RJ,21.3,26.5,2812.457,21.3,7.7,25.6,77,A606,25.6,-42.02138888,1700,74,22.2
138,82,2020-09-06,ARRAIAL DO CABO,0,1013.7,-22.97527777,1013.7,79,1014,5.5,RJ,20.9,25.9,2225.399,21.4,8.6,25.5,78,A606,25.3,-42.02138888,1800,75,21.6
139,76,2020-09-06,ARRAIAL DO CABO,0,1013.4,-22.97527777,1013.4,82,1013.7,6.8,RJ,21.1,25.5,1452.524,21.4,10.6,24.6,82,A606,24.6,-42.02138888,1900,78,21.6
140,74,2020-09-06,ARRAIAL DO CABO,0,1013.4,-22.97527777,1013.3,94,1013.5,5.9,RJ,21.3,24.6,674.087,22.2,9,23.3,94,A606,23.3,-42.02138888,2000,82,22.2
141,77,2020-09-06,ARRAIAL DO CABO,0,1014,-22.97527777,1013.4,100,1014,5.9,RJ,22.2,23.3,54.291,22.7,9.7,22.7,100,A606,22.7,-42.02138888,2100,93,22.7
142,64,2020-09-06,ARRAIAL DO CABO,0,1014,-22.97527777,1014,,1014.1,6.2,RJ,,22.7,-3.54,,9.6,22.5,,A606,22.5,-42.02138888,2200,,
143,52,2020-09-06,ARRAIAL DO CABO,0,1014.3,-22.97527777,1014,,1014.3,8.1,RJ,,22.6,-3.54,,12.8,22.6,,A606,22.5,-42.02138888,2300,,
144,59,2020-09-07,ARRAIAL DO CABO,0,1014.5,-22.97527777,1014.3,,1014.6,7.8,RJ,,22.6,-3.54,,12.3,22.5,,A606,22.5,-42.02138888,0000,,
145,58,2020-09-07,ARRAIAL DO CABO,0,1014.2,-22.97527777,1014.1,,1014.5,8.3,RJ,,22.5,-3.54,,13.6,22.4,,A606,22.4,-42.02138888,0100,,
146,59,2020-09-07,ARRAIAL DO CABO,0,1014.2,-22.97527777,1014.1,,1014.3,8.4,RJ,,22.4,-3.54,,13,22.3,,A606,22.2,-42.02138888,0200,,
147,74,2020-09-07,ARRAIAL DO CABO,0,1014.7,-22.97527777,1014.2,,1014.7,6,RJ,,22.3,-3.54,,12.1,22.1,,A606,22.1,-42.02138888,0300,,
148,75,2020-09-07,ARRAIAL DO CABO,0,1014.3,-22.97527777,1014.3,,1014.7,6.5,RJ,,22.2,-3.298,,9.5,22.1,,A606,22,-42.02138888,0400,,
149,59,2020-09-07,ARRAIAL DO CABO,0,1013.6,-22.97527777,1013.6,,1014.3,7.7,RJ,,22.2,-1.721,,10.5,22,,A606,22,-42.02138888,0500,,
150,47,2020-09-07,ARRAIAL DO CABO,0,1013.9,-22.97527777,1013.4,,1014.1,5.2,RJ,,22.1,-0.745,,11.1,22,,A606,21.9,-42.02138888,0600,,
151,337,2020-09-07,ARRAIAL DO CABO,0,1014.1,-22.97527777,1013.9,,1014.2,1.5,RJ,,22.3,-0.361,,7.9,22.3,,A606,22,-42.02138888,0700,,
152,169,2020-09-07,ARRAIAL DO CABO,0,1014.4,-22.97527777,1014.1,,1014.4,0.4,RJ,,22.4,-2.199,,2.9,22.3,,A606,22.1,-42.02138888,0800,,
153,60,2020-09-07,ARRAIAL DO CABO,0,1014.8,-22.97527777,1014.4,,1014.8,0.9,RJ,,22.3,-1.495,,1.6,22.2,,A606,22,-42.02138888,0900,,
154,240,2020-09-07,ARRAIAL DO CABO,0,1015.5,-22.97527777,1014.8,,1015.5,1.8,RJ,,22.9,98.412,,4.4,22.9,,A606,22.1,-42.02138888,1000,,
155,256,2020-09-07,ARRAIAL DO CABO,0,1015.8,-22.97527777,1015.4,,1015.8,1.8,RJ,,23.7,654.477,23.6,4.1,23.7,100,A606,22.9,-42.02138888,1100,,
156,257,2020-09-07,ARRAIAL DO CABO,0,1016.3,-22.97527777,1015.8,100,1016.3,2.3,RJ,23.2,24.7,729.775,23.4,4.9,24.7,92,A606,23.2,-42.02138888,1200,92,23.8
157,263,2020-09-07,ARRAIAL DO CABO,0,1016.2,-22.97527777,1016,92,1016.3,2.1,RJ,21,25.7,2111.73,21.2,5.1,25.1,79,A606,24.2,-42.02138888,1300,78,23.1
158,251,2020-09-07,ARRAIAL DO CABO,0,1016,-22.97527777,1016,82,1016.3,3.4,RJ,20.9,25.7,2569.524,21.9,5.9,25.1,82,A606,24.8,-42.02138888,1400,77,22
159,196,2020-09-07,ARRAIAL DO CABO,0,1015.2,-22.97527777,1015.1,82,1016,2.3,RJ,20.9,26,3022.675,21.8,6.1,25.3,81,A606,25,-42.02138888,1500,76,22.2
160,202,2020-09-07,ARRAIAL DO CABO,0,1014.5,-22.97527777,1014.5,89,1015.2,3.1,RJ,21,25.6,2960.766,21.1,6.1,24.9,80,A606,24.2,-42.02138888,1600,79,22.6
161,200,2020-09-07,ARRAIAL DO CABO,0,1013.9,-22.97527777,1013.9,83,1014.6,3,RJ,20,25.3,2612.403,20,6.5,25,74,A606,24.4,-42.02138888,1700,74,22
162,157,2020-09-07,ARRAIAL DO CABO,0,1013.5,-22.97527777,1013.5,80,1013.9,2.1,RJ,19.4,25.7,2043.499,20.6,6.3,24.8,77,A606,24.8,-42.02138888,1800,71,21.6
163,78,2020-09-07,ARRAIAL DO CABO,0,1013.6,-22.97527777,1013.5,91,1013.7,4.9,RJ,20.1,25.8,1244.615,22.8,6,24.4,91,A606,24.4,-42.02138888,1900,75,23.1
164,83,2020-09-07,ARRAIAL DO CABO,0,1013.6,-22.97527777,1013.5,100,1013.6,4.8,RJ,22.8,24.4,586.084,23.3,6.2,23.3,100,A606,23.3,-42.02138888,2000,91,23.5
165,73,2020-09-07,ARRAIAL DO CABO,0,1014,-22.97527777,1013.6,,1014,4.9,RJ,,23.3,71.261,,6.7,22.7,,A606,22.6,-42.02138888,2100,,
166,81,2020-09-07,ARRAIAL DO CABO,0,1014.5,-22.97527777,1014,,1014.5,4.2,RJ,,22.9,-3.528,,6.7,22.8,,A606,22.7,-42.02138888,2200,,
167,55,2020-09-07,ARRAIAL DO CABO,0,1015.2,-22.97527777,1014.5,,1015.2,6.2,RJ,,23.1,-1.523,,8.9,23.1,,A606,22.8,-42.02138888,2300,,
168,61,2020-09-08,ARRAIAL DO CABO,0,1015.5,-22.97527777,1015.2,,1015.6,4.6,RJ,,23.1,-0.446,,8.9,23.1,,A606,23.1,-42.02138888,0000,,
169,59,2020-09-08,ARRAIAL DO CABO,0,1015.3,-22.97527777,1015.3,,1015.7,5.5,RJ,,23.1,-1.143,,10.1,23,,A606,23,-42.02138888,0100,,
170,56,2020-09-08,ARRAIAL DO CABO,0,1014.9,-22.97527777,1014.9,,1015.3,8.3,RJ,,23,-3.014,,13.5,22.8,,A606,22.8,-42.02138888,0200,,
171,52,2020-09-08,ARRAIAL DO CABO,0,1014.5,-22.97527777,1014.5,,1015,8.9,RJ,,22.8,-3.539,,15.3,22.8,,A606,22.7,-42.02138888,0300,,
172,53,2020-09-08,ARRAIAL DO CABO,0,1013.8,-22.97527777,1013.8,,1014.5,10.2,RJ,,22.8,-3.539,,15.7,22.6,,A606,22.6,-42.02138888,0400,,
173,57,2020-09-08,ARRAIAL DO CABO,0,1013.2,-22.97527777,1013.2,,1013.8,10.1,RJ,,22.7,-3.539,,15.7,22.5,,A606,22.5,-42.02138888,0500,,
174,55,2020-09-08,ARRAIAL DO CABO,0,1013.1,-22.97527777,1013.1,,1013.4,8.3,RJ,,22.6,-3.539,,15.8,22.4,,A606,22.4,-42.02138888,0600,,
175,52,2020-09-08,ARRAIAL DO CABO,0,1013.5,-22.97527777,1013.1,,1013.5,6.2,RJ,,22.5,-3.54,,14.5,22.4,,A606,22.3,-42.02138888,0700,,
176,57,2020-09-08,ARRAIAL DO CABO,0,1013.8,-22.97527777,1013.5,,1013.9,8.2,RJ,,22.4,-3.54,,12,22.3,,A606,22.3,-42.02138888,0800,,
177,56,2020-09-08,ARRAIAL DO CABO,0,1014.6,-22.97527777,1013.8,,1014.6,7.4,RJ,,22.4,-2.444,22.4,13.5,22.4,100,A606,22.1,-42.02138888,0900,,
178,57,2020-09-08,ARRAIAL DO CABO,0,1015,-22.97527777,1014.6,100,1015,6.1,RJ,22.4,22.9,267.986,22.7,13.5,22.9,99,A606,22.4,-42.02138888,1000,99,22.9
179,45,2020-09-08,ARRAIAL DO CABO,0,1015.6,-22.97527777,1015,100,1015.6,6,RJ,22.5,23.4,718.198,22.6,10.8,23.4,95,A606,22.9,-42.02138888,1100,95,22.9
180,55,2020-09-08,ARRAIAL DO CABO,0,1015.7,-22.97527777,1015.5,95,1015.9,7.4,RJ,21.8,24.5,1422.528,22.3,11.4,24.5,87,A606,23.3,-42.02138888,1200,86,22.5
181,61,2020-09-08,ARRAIAL DO CABO,0,1015.6,-22.97527777,1015.6,88,1015.8,6.8,RJ,22.2,25.2,2535.718,22.2,11.4,25.1,84,A606,24.5,-42.02138888,1300,84,22.7
182,59,2020-09-08,ARRAIAL DO CABO,0,1015.1,-22.97527777,1015.1,86,1015.6,6.1,RJ,22.3,25.9,2942.483,22.6,9.9,25.9,82,A606,25.1,-42.02138888,1400,82,22.8
183,57,2020-09-08,ARRAIAL DO CABO,0,1014.8,-22.97527777,1014.8,82,1015.1,5.3,RJ,22,27,3073.863,22,7.5,27,74,A606,25.9,-42.02138888,1500,74,22.7
184,93,2020-09-08,ARRAIAL DO CABO,0,1013.8,-22.97527777,1013.8,86,1014.8,4.9,RJ,21.9,27.3,2903.883,23.7,7.4,26.3,86,A606,26.3,-42.02138888,1600,74,23.7
185,98,2020-09-08,ARRAIAL DO CABO,0,1013.7,-22.97527777,1013.7,88,1013.9,3.3,RJ,23.5,26.6,2642.019,24,6.3,26.6,86,A606,26,-42.02138888,1700,85,24.3
186,168,2020-09-08,ARRAIAL DO CABO,0,1014.2,-22.97527777,1013.6,87,1014.2,2.2,RJ,22.6,27.1,2058.465,22.8,5.7,25.4,85,A606,25.4,-42.02138888,1800,80,23.9
187,195,2020-09-08,ARRAIAL DO CABO,0,1014.5,-22.97527777,1014.2,97,1014.6,3,RJ,22.8,25.4,1327.882,23.8,6.7,24.4,97,A606,24.3,-42.02138888,1900,85,24.1
188,208,2020-09-08,ARRAIAL DO CABO,0,1014.6,-22.97527777,1014.5,100,1014.7,2.8,RJ,23.5,24.5,579.445,23.8,5.2,23.8,100,A606,23.8,-42.02138888,2000,96,24.2
189,207,2020-09-08,ARRAIAL DO CABO,0,1015.3,-22.97527777,1014.6,,1015.3,2.9,RJ,,23.8,66.505,,4.6,23.2,,A606,23.2,-42.02138888,2100,,
190,197,2020-09-08,ARRAIAL DO CABO,0,1016.1,-22.97527777,1015.3,,1016.1,0.7,RJ,,23.2,-3.54,,4.2,22.8,,A606,22.8,-42.02138888,2200,,
191,192,2020-09-08,ARRAIAL DO CABO,0,1016.8,-22.97527777,1016.1,,1016.8,1.1,RJ,,23,-3.54,,2.3,23,,A606,22.6,-42.02138888,2300,,
192,23,2020-09-09,ARRAIAL DO CABO,0,1017.4,-22.97527777,1016.8,,1017.4,0.3,RJ,,23,-3.539,,2.4,22.1,,A606,22.1,-42.02138888,0000,,
193,118,2020-09-09,ARRAIAL DO CABO,0,1017.9,-22.97527777,1017.4,,1017.9,0.8,RJ,,22.6,-2.948,,1.1,22.6,,A606,21.9,-42.02138888,0100,,
194,87,2020-09-09,ARRAIAL DO CABO,0,1017.9,-22.97527777,1017.8,,1018,0.9,RJ,,22.6,-3.366,,1.8,22.2,,A606,22.1,-42.02138888,0200,,
195,107,2020-09-09,ARRAIAL DO CABO,0,1017.8,-22.97527777,1017.8,,1018,0.9,RJ,,22.3,-3.476,,1.7,21.9,,A606,21.8,-42.02138888,0300,,
196,171,2020-09-09,ARRAIAL DO CABO,0,1017.6,-22.97527777,1017.6,,1017.8,0.3,RJ,,22,-3.065,,1.5,21.7,,A606,21.3,-42.02138888,0400,,
197,79,2020-09-09,ARRAIAL DO CABO,0,1017.4,-22.97527777,1017.4,,1017.6,1.4,RJ,,21.9,-3.395,,2.6,21.9,,A606,21.6,-42.02138888,0500,,
198,100,2020-09-09,ARRAIAL DO CABO,0,1017.2,-22.97527777,1017.1,,1017.4,1.2,RJ,,22,-3.23,,2.4,21.8,,A606,21.8,-42.02138888,0600,,
199,91,2020-09-09,ARRAIAL DO CABO,0,1017.2,-22.97527777,1017.1,,1017.2,1.4,RJ,,21.9,-2.372,,2.4,21.9,,A606,21.6,-42.02138888,0700,,
200,49,2020-09-09,ARRAIAL DO CABO,0,1017.5,-22.97527777,1017.2,,1017.5,4.6,RJ,,22.1,-2.352,,7.2,22.1,,A606,21.9,-42.02138888,0800,,
201,57,2020-09-09,ARRAIAL DO CABO,0,1018.1,-22.97527777,1017.5,,1018.1,3.9,RJ,,22.2,1.5,,7.8,22.2,,A606,22,-42.02138888,0900,,
202,41,2020-09-09,ARRAIAL DO CABO,0,1018.8,-22.97527777,1018.1,,1018.8,4.8,RJ,,22.7,73.631,22.7,9.6,22.7,100,A606,22.2,-42.02138888,1000,,
203,54,2020-09-09,ARRAIAL DO CABO,0,1019.5,-22.97527777,1018.8,100,1019.5,6.9,RJ,22.3,23.5,498.903,22.3,9.9,23.5,93,A606,22.7,-42.02138888,1100,93,23
204,55,2020-09-09,ARRAIAL DO CABO,0,1020,-22.97527777,1019.5,93,1020,5.8,RJ,21.7,24.9,1569.878,21.9,9.9,24.9,84,A606,23.5,-42.02138888,1200,84,22.4
205,55,2020-09-09,ARRAIAL DO CABO,0,1020.3,-22.97527777,1019.9,84,1020.3,6.9,RJ,21.3,25.4,2281.592,21.6,9.8,25.3,80,A606,24.8,-42.02138888,1300,79,21.8
206,61,2020-09-09,ARRAIAL DO CABO,0,1020,-22.97527777,1020,82,1020.3,5.5,RJ,21.5,26,2740.696,22.1,9.8,25.9,80,A606,25.2,-42.02138888,1400,79,22.6
207,69,2020-09-09,ARRAIAL DO CABO,0,1019.5,-22.97527777,1019.5,81,1020,6.1,RJ,21.4,26.1,2910.256,22.3,10.3,26,80,A606,25.5,-42.02138888,1500,78,22.5
208,77,2020-09-09,ARRAIAL DO CABO,0,1019,-22.97527777,1019,82,1019.5,7.5,RJ,21.9,26.3,2821.323,22.3,9.7,25.9,81,A606,25.7,-42.02138888,1600,77,22.8
209,81,2020-09-09,ARRAIAL DO CABO,0,1018.5,-22.97527777,1018.5,88,1019,7,RJ,22.1,26.2,2387.31,23.4,9.7,25.6,87,A606,25.3,-42.02138888,1700,80,23.5
210,83,2020-09-09,ARRAIAL DO CABO,0,1018.1,-22.97527777,1018.1,89,1018.5,7.6,RJ,22.4,25.8,1958.239,23.3,9.9,25.2,89,A606,25.2,-42.02138888,1800,83,23.4
211,77,2020-09-09,ARRAIAL DO CABO,0,1018,-22.97527777,1017.9,94,1018.1,7.8,RJ,23,25.2,1228.095,23.2,10.4,24.3,93,A606,24.3,-42.02138888,1900,88,23.4
212,80,2020-09-09,ARRAIAL DO CABO,0,1018.5,-22.97527777,1017.9,98,1018.5,8.2,RJ,22.9,24.3,555.867,23.1,11.1,23.5,97,A606,23.5,-42.02138888,2000,93,23.4
213,79,2020-09-09,ARRAIAL DO CABO,0,1019,-22.97527777,1018.5,100,1019,8.1,RJ,22.9,23.6,75.086,23.1,10.7,23.1,100,A606,23,-42.02138888,2100,97,23.4
214,78,2020-09-09,ARRAIAL DO CABO,0,1019.7,-22.97527777,1019,100,1019.7,8.1,RJ,23,23.2,-3.505,23.1,11.8,23.1,100,A606,23,-42.02138888,2200,100,23.2
215,73,2020-09-09,ARRAIAL DO CABO,0,1020.1,-22.97527777,1019.7,,1020.1,8.3,RJ,,23.1,-3.54,,12.9,23,,A606,22.9,-42.02138888,2300,,
216,65,2020-09-10,ARRAIAL DO CABO,0,1020.5,-22.97527777,1020.1,,1020.5,9.2,RJ,,23,-3.54,,13.3,22.8,,A606,22.7,-42.02138888,0000,,
217,68,2020-09-10,ARRAIAL DO CABO,0,1020.7,-22.97527777,1020.5,,1020.8,9.9,RJ,,22.9,-3.535,,14.5,22.9,,A606,22.8,-42.02138888,0100,,
218,67,2020-09-10,ARRAIAL DO CABO,0,1021,-22.97527777,1020.7,,1021,9.5,RJ,,22.9,-3.523,,13.9,22.7,,A606,22.7,-42.02138888,0200,,
219,68,2020-09-10,ARRAIAL DO CABO,0,1020.6,-22.97527777,1020.6,,1021,10.7,RJ,,22.8,-3.514,,14.3,22.7,,A606,22.7,-42.02138888,0300,,
220,68,2020-09-10,ARRAIAL DO CABO,0,1020,-22.97527777,1020,,1020.7,11.1,RJ,,22.7,-3.531,,15.1,22.6,,A606,22.5,-42.02138888,0400,,
221,65,2020-09-10,ARRAIAL DO CABO,0,1019.4,-22.97527777,1019.4,,1020,9.8,RJ,,22.7,-3.539,,15.4,22.6,,A606,22.5,-42.02138888,0500,,
222,65,2020-09-10,ARRAIAL DO CABO,0,1018.9,-22.97527777,1018.9,,1019.4,9.6,RJ,,22.6,-3.54,,14.7,22.5,,A606,22.4,-42.02138888,0600,,
223,56,2020-09-10,ARRAIAL DO CABO,0,1018.4,-22.97527777,1018.4,,1019,9.7,RJ,,22.5,-3.539,,14.6,22.4,,A606,22.3,-42.02138888,0700,,
224,56,2020-09-10,ARRAIAL DO CABO,0,1018.3,-22.97527777,1018.1,100,1018.5,10.1,RJ,22.3,22.4,-3.518,22.4,15.2,22.4,100,A606,22.3,-42.02138888,0800,100,22.4
225,54,2020-09-10,ARRAIAL DO CABO,0,1018.5,-22.97527777,1018.1,100,1018.5,10.9,RJ,22.2,22.4,-1.871,22.4,15.1,22.4,100,A606,22.3,-42.02138888,0900,100,22.4
226,54,2020-09-10,ARRAIAL DO CABO,0,1018.6,-22.97527777,1018.5,100,1018.8,10.4,RJ,22.3,22.7,233.262,22.6,16.1,22.6,100,A606,22.3,-42.02138888,1000,100,22.6
227,54,2020-09-10,ARRAIAL DO CABO,0,1018.9,-22.97527777,1018.5,100,1018.9,10.6,RJ,22,23,914.962,22,16.1,22.9,95,A606,22.6,-42.02138888,1100,95,22.9
228,57,2020-09-10,ARRAIAL DO CABO,0,1019,-22.97527777,1018.9,96,1019.2,10.8,RJ,21.2,23.7,1598.675,21.3,17.5,23.7,86,A606,22.9,-42.02138888,1200,86,22.3
229,56,2020-09-10,ARRAIAL DO CABO,0,1018.9,-22.97527777,1018.8,88,1019.2,10.7,RJ,21.1,24.2,2209.964,21.5,15.9,24.1,86,A606,23.6,-42.02138888,1300,85,21.9
230,58,2020-09-10,ARRAIAL DO CABO,0,1018,-22.97527777,1018,86,1019,9.5,RJ,21,25.1,2743.311,21.2,15.2,24.9,80,A606,24.1,-42.02138888,1400,80,21.9
231,59,2020-09-10,ARRAIAL DO CABO,0,1016.7,-22.97527777,1016.7,80,1018,9.3,RJ,20.4,25.8,2742.485,20.6,14.5,25.8,73,A606,24.9,-42.02138888,1500,73,21.3
232,60,2020-09-10,ARRAIAL DO CABO,0,1015.5,-22.97527777,1015.5,77,1016.7,8.5,RJ,20.1,26.1,2476.516,20.2,13.3,25.6,72,A606,25.3,-42.02138888,1600,72,21.2
233,61,2020-09-10,ARRAIAL DO CABO,0,1014.4,-22.97527777,1014.4,74,1015.6,10.2,RJ,19.1,25.8,2408.27,19.2,16.8,25.6,68,A606,25.4,-42.02138888,1700,67,20.6
234,68,2020-09-10,ARRAIAL DO CABO,0,1013.9,-22.97527777,1013.8,70,1014.4,11.6,RJ,18.3,25.6,1959.655,18.7,19.4,24.9,69,A606,24.9,-42.02138888,1800,66,19.3
235,68,2020-09-10,ARRAIAL DO CABO,0,1013.6,-22.97527777,1013.6,76,1013.9,11.9,RJ,18.5,24.9,1266.633,19.8,17.4,24.3,76,A606,24.3,-42.02138888,1900,68,19.8
236,60,2020-09-10,ARRAIAL DO CABO,0,1013.7,-22.97527777,1013.4,82,1013.7,8.5,RJ,19.9,24.3,564.766,20.6,16.9,23.8,82,A606,23.8,-42.02138888,2000,76,20.6
237,59,2020-09-10,ARRAIAL DO CABO,0,1013.7,-22.97527777,1013.4,82,1013.8,9.4,RJ,18.2,23.8,73.632,18.6,17.6,23.4,74,A606,23.3,-42.02138888,2100,72,20.6
238,58,2020-09-10,ARRAIAL DO CABO,0,1014,-22.97527777,1013.7,77,1014.1,9.5,RJ,18.4,23.5,-3.528,19,17.6,23.3,77,A606,23.2,-42.02138888,2200,73,19
239,55,2020-09-10,ARRAIAL DO CABO,0,1014.1,-22.97527777,1013.9,78,1014.1,9.8,RJ,18.9,23.3,-3.539,19,15.8,23.1,78,A606,23.1,-42.02138888,2300,77,19.1
240,59,2020-09-11,ARRAIAL DO CABO,0,1014.6,-22.97527777,1014,80,1014.6,9.8,RJ,19,23.2,-3.469,19.3,17.4,23,79,A606,23,-42.02138888,0000,78,19.3
241,62,2020-09-11,ARRAIAL DO CABO,0,1014.6,-22.97527777,1014.5,81,1014.6,9.1,RJ,19.3,23.1,-3.535,19.5,15.1,22.9,81,A606,22.9,-42.02138888,0100,79,19.5
242,63,2020-09-11,ARRAIAL DO CABO,0,1014.6,-22.97527777,1014.5,83,1014.6,7.9,RJ,19.3,22.9,-3.54,19.7,14,22.7,83,A606,22.7,-42.02138888,0200,81,19.8
243,69,2020-09-11,ARRAIAL DO CABO,0,1014.3,-22.97527777,1014.3,93,1014.6,7.3,RJ,19.6,22.7,-3.54,21.5,12.8,22.6,93,A606,22.5,-42.02138888,0300,83,21.5
244,77,2020-09-11,ARRAIAL DO CABO,0,1013.9,-22.97527777,1013.8,,1014.4,6,RJ,,22.6,-3.54,,10.8,22.3,,A606,22.3,-42.02138888,0400,,
245,78,2020-09-11,ARRAIAL DO CABO,0,1013.3,-22.97527777,1013.2,,1013.9,5.4,RJ,,22.4,-3.54,,8.6,22.2,,A606,22.1,-42.02138888,0500,,
246,70,2020-09-11,ARRAIAL DO CABO,0,1013.4,-22.97527777,1013.2,,1013.4,3.5,RJ,,22.2,-3.54,,7.6,21.8,,A606,21.7,-42.02138888,0600,,
247,84,2020-09-11,ARRAIAL DO CABO,0,1013.6,-22.97527777,1013.3,,1013.7,2.4,RJ,,21.8,-3.54,,5.8,21.6,,A606,21.4,-42.02138888,0700,,
248,58,2020-09-11,ARRAIAL DO CABO,0,1014.1,-22.97527777,1013.6,,1014.1,0.9,RJ,,21.8,-3.473,,3.5,21.6,,A606,21.5,-42.02138888,0800,,
249,263,2020-09-11,ARRAIAL DO CABO,0,1014.6,-22.97527777,1014.1,,1014.6,3.5,RJ,,22.9,-1.056,,6.4,22.9,,A606,21.4,-42.02138888,0900,,
250,265,2020-09-11,ARRAIAL DO CABO,0,1015.3,-22.97527777,1014.6,,1015.3,5.3,RJ,,22.9,108.491,,9.8,22.6,,A606,22.5,-42.02138888,1000,,
251,259,2020-09-11,ARRAIAL DO CABO,0,1016.1,-22.97527777,1015.3,,1016.1,4.7,RJ,,23.1,431.501,,9.8,23.1,,A606,22.6,-42.02138888,1100,,
252,249,2020-09-11,ARRAIAL DO CABO,0,1016.8,-22.97527777,1016.1,,1016.8,5.2,RJ,,23.7,746.597,23.5,9.6,23.7,99,A606,23.1,-42.02138888,1200,,
253,247,2020-09-11,ARRAIAL DO CABO,0,1016.8,-22.97527777,1016.7,99,1016.9,3.8,RJ,22.9,24.9,1809.222,23.4,9.6,24.7,92,A606,23.7,-42.02138888,1300,90,23.7
254,247,2020-09-11,ARRAIAL DO CABO,0,1016.5,-22.97527777,1016.5,93,1016.8,4.2,RJ,22.7,25.6,2764.249,22.8,7.7,25.4,86,A606,24.7,-42.02138888,1400,86,23.6
255,251,2020-09-11,ARRAIAL DO CABO,0,1016.4,-22.97527777,1016.4,87,1016.5,3.6,RJ,22.3,25.7,2832.417,22.5,7.6,24.9,87,A606,24.9,-42.02138888,1500,84,23.2
256,221,2020-09-11,ARRAIAL DO CABO,0,1015.6,-22.97527777,1015.6,88,1016.4,2.3,RJ,22.2,25.9,2580.814,22.6,6.7,25.6,84,A606,24.9,-42.02138888,1600,82,23.3
257,187,2020-09-11,ARRAIAL DO CABO,0,1015.2,-22.97527777,1015.2,90,1015.6,2.6,RJ,22.1,26,2566.33,23.1,6,25.2,88,A606,24.7,-42.02138888,1700,82,23.4
258,189,2020-09-11,ARRAIAL DO CABO,0,1015,-22.97527777,1015,92,1015.2,3.2,RJ,22.5,25.2,1989.305,22.9,5.5,24.9,89,A606,24.5,-42.02138888,1800,87,23.5
259,200,2020-09-11,ARRAIAL DO CABO,0,1015.5,-22.97527777,1015,94,1015.5,3.3,RJ,22.6,24.9,873.887,23.2,6.8,24.3,94,A606,24.2,-42.02138888,1900,88,23.2
260,64,2020-09-11,ARRAIAL DO CABO,0,1015.8,-22.97527777,1015.5,96,1015.8,3.3,RJ,22.9,24.5,398.99,23.5,7.6,24.2,96,A606,24,-42.02138888,2000,93,23.7
261,58,2020-09-11,ARRAIAL DO CABO,0,1016.3,-22.97527777,1015.8,100,1016.3,2.4,RJ,23.2,24.2,71.716,23.2,4.3,23.2,100,A606,23.2,-42.02138888,2100,96,23.6
262,63,2020-09-11,ARRAIAL DO CABO,0,1016.7,-22.97527777,1016.3,,1016.7,2.5,RJ,,23.2,-3.54,,3.5,22.8,,A606,22.8,-42.02138888,2200,,
263,67,2020-09-11,ARRAIAL DO CABO,0,1017.2,-22.97527777,1016.7,,1017.2,3.3,RJ,,22.8,-3.54,,4.6,22.5,,A606,22.5,-42.02138888,2300,,
264,48,2020-09-12,ARRAIAL DO CABO,0,1017.5,-22.97527777,1017.2,,1017.5,2.5,RJ,,22.5,-3.54,,4.7,22.2,,A606,22.2,-42.02138888,0000,,
265,45,2020-09-12,ARRAIAL DO CABO,0,1017.5,-22.97527777,1017.4,,1017.6,3.6,RJ,,22.5,-3.54,22.5,6.5,22.5,100,A606,22.1,-42.02138888,0100,,
266,47,2020-09-12,ARRAIAL DO CABO,0,1017.3,-22.97527777,1017.3,100,1017.6,4.3,RJ,22.1,23,-3.54,22.2,6.4,22.8,96,A606,22.5,-42.02138888,0200,96,22.8
267,62,2020-09-12,ARRAIAL DO CABO,0,1016.7,-22.97527777,1016.7,100,1017.3,4.3,RJ,22.1,22.9,-3.54,,6.8,22.5,,A606,22.5,-42.02138888,0300,96,22.8
268,57,2020-09-12,ARRAIAL DO CABO,0,1016.1,-22.97527777,1016.1,,1016.7,6.9,RJ,,22.5,-3.48,,9.1,22.3,,A606,22.3,-42.02138888,0400,,
269,56,2020-09-12,ARRAIAL DO CABO,0,1015.5,-22.97527777,1015.5,,1016.1,9.3,RJ,,22.3,-3.463,,13,22.2,,A606,22.1,-42.02138888,0500,,
270,56,2020-09-12,ARRAIAL DO CABO,0,1015.1,-22.97527777,1015.1,,1015.5,10,RJ,,22.4,-3.54,,14.3,22.4,,A606,22.2,-42.02138888,0600,,
271,56,2020-09-12,ARRAIAL DO CABO,0,1014.9,-22.97527777,1014.8,,1015.2,11,RJ,,22.4,-3.535,,15.3,22.2,,A606,22.2,-42.02138888,0700,,
272,56,2020-09-12,ARRAIAL DO CABO,0,1015.3,-22.97527777,1014.9,,1015.3,10.5,RJ,,22.3,-3.527,,16.5,22.3,,A606,22.2,-42.02138888,0800,,
