,CD_ESTACAO,CHUVA,DC_NOME,DT_MEDICAO,HR_MEDICAO,PRE_INS,PRE_MAX,PRE_MIN,PTO_INS,PTO_MAX,PTO_MIN,RAD_GLO,TEM_INS,TEM_MAX,TEM_MIN,UF,UMD_INS,UMD_MAX,UMD_MIN,VEN_DIR,VEN_RAJ,VEN_VEL,VL_LATITUDE,VL_LONGITUDE
0,A607,0,CAMPOS DOS GOYTACAZES,2020-05-01,0000,1014.7,1014.7,1014.5,19.6,19.9,19.5,-3.54,21.9,22.5,21.9,RJ,87,87,85,25,3.8,2.1,-21.71472222,-41.34388888
1,A607,0,CAMPOS DOS GOYTACAZES,2020-05-01,0100,1014.9,1014.9,1014.7,19.3,19.8,19.2,-3.54,21.2,21.9,21.2,RJ,89,89,87,15,3.6,1.1,-21.71472222,-41.34388888
2,A607,0,CAMPOS DOS GOYTACAZES,2020-05-01,0200,1014.9,1015,1014.9,19.1,19.5,18.9,-3.54,20.7,21.4,20.6,RJ,90,91,89,333,2.5,1.7,-21.71472222,-41.34388888
3,A607,0,CAMPOS DOS GOYTACAZES,2020-05-01,0300,1014.6,1014.9,1014.6,18.8,19.1,18.2,-3.386,20.2,20.7,19.9,RJ,92,92,90,324,2.8,1.7,-21.71472222,-41.34388888
4,A607,0,CAMPOS DOS GOYTACAZES,2020-05-01,0400,1013.9,1014.6,1013.9,18.8,18.9,18.2,-3.491,20.1,20.2,19.6,RJ,92,92,92,34,3.2,1.8,-21.71472222,-41.34388888
5,A607,0,CAMPOS DOS GOYTACAZES,2020-05-01,0500,1013.5,1013.9,1013.5,17.9,19.1,17.8,-3.456,19.3,20.5,19.3,RJ,92,92,91,346,2.8,1.4,-21.71472222,-41.34388888
6,A607,0,CAMPOS DOS GOYTACAZES,2020-05-01,0600,1013.3,1013.5,1013.3,17.6,18.1,17.4,-3.433,18.9,19.4,18.7,RJ,92,92,92,318,2.8,1,-21.71472222,-41.34388888
7,A607,0,CAMPOS DOS GOYTACAZES,2020-05-01,0700,1013.1,1013.3,1013.1,16.8,17.7,16.7,-3.534,18,19,17.9,RJ,93,93,92,319,2.9,2.3,-21.71472222,-41.34388888
8,A607,0,CAMPOS DOS GOYTACAZES,2020-05-01,0800,1013.4,1013.4,1013.1,17.1,17.2,16.7,-3.491,18.5,18.5,17.9,RJ,92,93,92,325,3.7,2.4,-21.71472222,-41.34388888
9,A607,0,CAMPOS DOS GOYTACAZES,2020-05-01,0900,1014.2,1014.2,1013.3,16.8,17,16.6,1.02,18.3,18.5,18.1,RJ,91,91,91,337,3.2,2,-21.71472222,-41.34388888
10,A607,0,CAMPOS DOS GOYTACAZES,2020-05-01,1000,1014.9,1014.9,1014.2,18,18,16.8,302.709,20.1,20.1,18.3,RJ,88,91,88,310,3.9,2.2,-21.71472222,-41.34388888
11,A607,0,CAMPOS DOS GOYTACAZES,2020-05-01,1100,1015.7,1015.7,1014.9,18.5,18.9,18,1015.39,22.9,23,20.1,RJ,76,88,76,312,4.2,2.5,-21.71472222,-41.34388888
12,A607,0,CAMPOS DOS GOYTACAZES,2020-05-01,1200,1016.1,1016.1,1015.7,19,19.5,18.4,1728.689,25.9,25.9,22.8,RJ,66,77,66,287,4,2,-21.71472222,-41.34388888
13,A607,0,CAMPOS DOS GOYTACAZES,2020-05-01,1300,1015.9,1016.2,1015.9,18.3,19.7,17.2,2315.485,29.3,29.3,25.8,RJ,52,66,50,251,3.9,2,-21.71472222,-41.34388888
14,A607,0,CAMPOS DOS GOYTACAZES,2020-05-01,1400,1015.1,1015.9,1015.1,16.4,18,15.4,2684.945,29.9,30.4,29.3,RJ,44,52,41,189,3.5,1.3,-21.71472222,-41.34388888
15,A607,0,CAMPOS DOS GOYTACAZES,2020-05-01,1500,1014.4,1015.1,1014.4,15.6,17.9,14.3,2785.322,30.8,31.3,29.9,RJ,40,46,37,191,4.5,2.3,-21.71472222,-41.34388888
16,A607,0,CAMPOS DOS GOYTACAZES,2020-05-01,1600,1014,1014.4,1014,14.9,16.5,14.5,2666.666,30.5,31.4,30.4,RJ,39,42,37,171,7.8,3,-21.71472222,-41.34388888
17,A607,0,CAMPOS DOS GOYTACAZES,2020-05-01,1700,1013.7,1014,1013.7,16.5,17.7,14.4,2318.733,29.7,30.7,29.3,RJ,45,49,38,176,8,2.7,-21.71472222,-41.34388888
18,A607,0,CAMPOS DOS GOYTACAZES,2020-05-01,1800,1013.5,1013.7,1013.4,17.7,18,15.5,1735.353,29,29.7,29,RJ,51,51,43,169,7.3,2.8,-21.71472222,-41.34388888
19,A607,0,CAMPOS DOS GOYTACAZES,2020-05-01,1900,1013.7,1013.7,1013.5,18.1,18.6,17.3,1008.329,27.8,29.1,27.8,RJ,56,56,51,164,6.3,2.1,-21.71472222,-41.34388888
20,A607,0,CAMPOS DOS GOYTACAZES,2020-05-01,2000,1014.4,1014.5,1013.7,19.3,19.4,18,291.448,25.9,27.8,25.9,RJ,67,67,56,174,6.3,2.2,-21.71472222,-41.34388888
21,A607,0,CAMPOS DOS GOYTACAZES,2020-05-01,2100,1015,1015,1014.5,20.5,20.5,19.2,1.979,24.7,25.9,24.7,RJ,77,78,67,176,6.3,2.4,-21.71472222,-41.34388888
22,A607,0,CAMPOS DOS GOYTACAZES,2020-05-01,2200,1015.6,1015.6,1014.9,21.2,21.2,20.5,-3.54,24,24.7,23.9,RJ,85,85,77,191,6.7,2.6,-21.71472222,-41.34388888
23,A607,0,CAMPOS DOS GOYTACAZES,2020-05-01,2300,1016,1016,1015.6,21.3,21.4,21.1,-3.503,23.3,24,23.3,RJ,89,89,84,206,5.4,2.2,-21.71472222,-41.34388888
24,A607,0,CAMPOS DOS GOYTACAZES,2020-05-02,0000,1015.8,1016.1,1015.8,21.3,21.5,21,-3.538,22.9,23.3,22.8,RJ,90,91,89,188,3.8,1.2,-21.71472222,-41.34388888
25,A607,0,CAMPOS DOS GOYTACAZES,2020-05-02,0100,1015.6,1015.8,1015.6,20.2,21.3,20.1,-3.53,21.6,22.9,21.6,RJ,92,92,90,265,2.5,1.3,-21.71472222,-41.34388888
26,A607,0,CAMPOS DOS GOYTACAZES,2020-05-02,0200,1015.4,1015.6,1015.4,19.8,20.4,19.8,-3.499,21.1,21.7,21.1,RJ,92,92,91,323,1.8,1.1,-21.71472222,-41.34388888
27,A607,0,CAMPOS DOS GOYTACAZES,2020-05-02,0300,1015.1,1015.5,1015.1,20.1,20.4,19.9,-3.037,21.3,21.6,21.1,RJ,93,93,92,336,2.3,1.7,-21.71472222,-41.34388888
28,A607,0,CAMPOS DOS GOYTACAZES,2020-05-02,0400,1014.8,1015.1,1014.8,20.6,20.8,20.1,-1.373,21.8,22,21.3,RJ,93,93,93,319,2.5,0.8,-21.71472222,-41.34388888
29,A607,0,CAMPOS DOS GOYTACAZES,2020-05-02,0500,1014.4,1014.8,1014.4,20.6,20.8,20.4,-2.691,21.8,22,21.6,RJ,93,93,93,334,1.8,1.1,-21.71472222,-41.34388888
30,A607,0,CAMPOS DOS GOYTACAZES,2020-05-02,0600,1013.7,1014.4,1013.7,19.4,20.8,19.4,-3.145,20.6,22,20.5,RJ,93,93,93,315,2.1,1.4,-21.71472222,-41.34388888
31,A607,0,CAMPOS DOS GOYTACAZES,2020-05-02,0700,1013.4,1013.7,1013.4,19.6,20,19.4,-3.532,20.7,21.1,20.6,RJ,93,93,93,328,2.6,1.5,-21.71472222,-41.34388888
32,A607,0,CAMPOS DOS GOYTACAZES,2020-05-02,0800,1013.5,1013.5,1013.3,19.2,19.6,19.2,-3.536,20.3,20.7,20.2,RJ,93,93,93,328,2.5,1.5,-21.71472222,-41.34388888
33,A607,0,CAMPOS DOS GOYTACAZES,2020-05-02,0900,1013.8,1013.8,1013.5,18.8,19.4,18.8,0.346,19.9,20.5,19.8,RJ,94,94,93,359,2.2,1.3,-21.71472222,-41.34388888
34,A607,0,CAMPOS DOS GOYTACAZES,2020-05-02,1000,1014.3,1014.3,1013.7,20.2,20.2,18.9,268.278,21.3,21.3,19.9,RJ,94,94,94,277,2.4,0.6,-21.71472222,-41.34388888
35,A607,0,CAMPOS DOS GOYTACAZES,2020-05-02,1100,1014.1,1014.4,1014.1,23.3,23.3,20.2,970.637,24.9,24.9,21.3,RJ,91,94,91,334,3.4,2.2,-21.71472222,-41.34388888
36,A607,0,CAMPOS DOS GOYTACAZES,2020-05-02,1200,1014,1014.2,1014,20.1,23.2,20.1,1678.832,26.5,26.9,24.9,RJ,68,91,67,340,7.1,4.3,-21.71472222,-41.34388888
37,A607,0,CAMPOS DOS GOYTACAZES,2020-05-02,1300,1013.6,1014.1,1013.6,20.6,21,19.8,2263.193,28.4,28.4,26.5,RJ,63,69,63,336,7.9,4.6,-21.71472222,-41.34388888
38,A607,0,CAMPOS DOS GOYTACAZES,2020-05-02,1400,1012.5,1013.6,1012.5,19.5,20.6,18,2650.84,29.4,29.4,27.8,RJ,55,64,54,333,9,4.8,-21.71472222,-41.34388888
39,A607,0,CAMPOS DOS GOYTACAZES,2020-05-02,1500,1011.4,1012.5,1011.4,18.5,19.9,18.5,2753.08,30.6,30.7,28.9,RJ,49,57,48,320,7.9,4,-21.71472222,-41.34388888
40,A607,0,CAMPOS DOS GOYTACAZES,2020-05-02,1600,1010.3,1011.4,1010.3,17.5,18.8,17.3,2633.021,30.9,31.4,30.1,RJ,45,50,44,320,7.8,4.5,-21.71472222,-41.34388888
41,A607,0,CAMPOS DOS GOYTACAZES,2020-05-02,1700,1009.4,1010.3,1009.4,17.6,18,16.5,2302.998,31.2,31.6,30.6,RJ,44,47,41,298,9,4.3,-21.71472222,-41.34388888
42,A607,0,CAMPOS DOS GOYTACAZES,2020-05-02,1800,1009.1,1009.4,1009,17.3,17.6,16.6,1710.438,31.2,31.8,30.9,RJ,44,44,41,304,7.4,4.1,-21.71472222,-41.34388888
