,CD_ESTACAO,CHUVA,DC_NOME,DT_MEDICAO,HR_MEDICAO,PRE_INS,PRE_MAX,PRE_MIN,PTO_INS,PTO_MAX,PTO_MIN,RAD_GLO,TEM_INS,TEM_MAX,TEM_MIN,UF,UMD_INS,UMD_MAX,UMD_MIN,VEN_DIR,VEN_RAJ,VEN_VEL,VL_LATITUDE,VL_LONGITUDE
0,A618,0.2,TERESÓPOLIS-PARQUE NACIONAL,2020-08-01,0000,916.1,916.1,915.9,12.8,12.8,12.5,-1.441,13.5,13.5,13.3,RJ,96,96,95,143,1.3,0.1,-22.4486111,-42.98694444
1,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-01,0100,916.1,916.2,916,12.4,12.9,12.4,-1.372,13.1,13.6,13,RJ,96,96,96,258,2,0.4,-22.4486111,-42.98694444
2,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-01,0200,916.1,916.2,916.1,12,12.9,12,-2.454,13.4,13.6,13,RJ,91,96,91,253,2.6,0.8,-22.4486111,-42.98694444
3,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-01,0300,915.8,916.2,915.8,11.8,12,11.6,-2.551,13.4,13.6,13,RJ,90,92,88,251,3.5,0.4,-22.4486111,-42.98694444
4,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-01,0400,915.4,915.9,915.4,11.1,11.8,11.1,-3.221,13.3,13.7,13.1,RJ,87,91,85,273,3.4,0.4,-22.4486111,-42.98694444
5,A618,0.2,TERESÓPOLIS-PARQUE NACIONAL,2020-08-01,0500,915.2,915.5,915.2,11.1,11.3,11,-3.329,13.2,13.6,13.1,RJ,87,88,85,273,2.9,0.7,-22.4486111,-42.98694444
6,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-01,0600,914.8,915.2,914.8,10.4,11.1,10.4,-3.533,12.9,13.2,12.4,RJ,85,89,85,267,3.2,1,-22.4486111,-42.98694444
7,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-01,0700,914.8,914.8,914.7,10.2,10.6,10.2,-3.54,11.7,12.9,11.7,RJ,91,91,85,199,2.4,0.1,-22.4486111,-42.98694444
8,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-01,0800,914.9,915,914.7,10.4,10.6,10.1,-3.538,11.7,11.8,11.4,RJ,92,93,91,239,1.3,0.2,-22.4486111,-42.98694444
9,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-01,0900,914.9,914.9,914.8,10.1,10.4,9.5,-3.54,11,11.7,10.6,RJ,94,94,92,185,1.4,0.3,-22.4486111,-42.98694444
10,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-01,1000,915.3,915.3,915,10.2,10.4,9.9,64.471,11.4,11.5,11,RJ,92,94,92,289,1.8,0.4,-22.4486111,-42.98694444
11,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-01,1100,915.5,915.5,915.3,10.9,11.2,10.2,680.603,13.8,13.8,11.3,RJ,82,93,82,122,3,0.9,-22.4486111,-42.98694444
12,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-01,1200,915.9,915.9,915.5,11.1,11.7,10.4,1370.732,15,15.1,13.7,RJ,77,84,76,104,4.9,2.2,-22.4486111,-42.98694444
13,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-01,1300,916.1,916.3,915.9,11,12.6,10.6,1897.819,15.6,16.2,14.5,RJ,74,80,73,107,4.9,1.6,-22.4486111,-42.98694444
14,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-01,1400,915.8,916.1,915.8,10.9,12.2,10.7,1513.69,15.9,16.3,15.2,RJ,72,79,72,251,5.4,1.1,-22.4486111,-42.98694444
15,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-01,1500,914.9,915.8,914.9,11.1,11.8,10.3,1150.438,15.7,16.6,15,RJ,74,79,69,143,5,1.3,-22.4486111,-42.98694444
16,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-01,1600,913.7,914.9,913.7,11.2,12.3,10.6,1505.507,16.7,17.8,15.7,RJ,70,76,66,226,4.7,1.2,-22.4486111,-42.98694444
17,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-01,1700,913.2,913.8,913.1,10.8,11.9,10.6,2146.341,17.1,18,16.6,RJ,67,73,64,105,5.6,2.1,-22.4486111,-42.98694444
18,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-01,1800,913.2,913.2,913,11.4,12.4,10.5,1248.273,17.3,18.1,16.9,RJ,68,73,64,86,4.6,0.8,-22.4486111,-42.98694444
19,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-01,1900,913.5,913.5,913.1,13.3,13.5,10.9,348.693,15.3,17.4,15.3,RJ,88,89,66,82,3.6,0.8,-22.4486111,-42.98694444
20,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-01,2000,913.6,913.6,913.4,13.1,13.5,13,107.112,15.1,15.4,15.1,RJ,88,89,86,295,2.3,0.4,-22.4486111,-42.98694444
21,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-01,2100,913.8,913.8,913.6,13,13.2,12.8,5.316,14.4,15.2,14.3,RJ,91,91,88,224,1.3,0.3,-22.4486111,-42.98694444
22,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-01,2200,914.3,914.3,913.8,13.2,13.2,12.8,-2.459,14.2,14.6,14.1,RJ,93,93,91,345,1.9,0.4,-22.4486111,-42.98694444
23,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-01,2300,914.6,914.6,914.3,12.7,13.3,12.7,-1.268,13.6,14.3,13.6,RJ,94,95,93,255,2,0.4,-22.4486111,-42.98694444
24,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-02,0000,914.8,914.8,914.6,11.6,12.7,11.6,-3.499,12.5,13.6,12.5,RJ,94,95,94,230,2.2,0.1,-22.4486111,-42.98694444
25,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-02,0100,914.9,914.9,914.8,12,12,11.6,-2.362,12.9,12.9,12.5,RJ,94,94,94,250,0.9,0,-22.4486111,-42.98694444
26,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-02,0200,914.9,915,914.9,11.7,12.2,11.7,-3.262,12.6,13,12.6,RJ,94,94,94,244,0,0,-22.4486111,-42.98694444
27,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-02,0300,914.7,915,914.7,10.5,11.7,10.5,-3.538,11.3,12.6,11.3,RJ,95,95,94,253,0.8,0.1,-22.4486111,-42.98694444
28,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-02,0400,914.5,914.7,914.5,10.4,10.5,10.3,-3.514,11.2,11.3,11.1,RJ,95,95,95,253,1.1,0,-22.4486111,-42.98694444
29,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-02,0500,914.1,914.5,914.1,10.8,10.8,10.4,-3.393,11.5,11.6,11.2,RJ,95,95,95,243,0,0,-22.4486111,-42.98694444
30,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-02,0600,913.9,914.1,913.9,10.2,10.8,10.2,-3.489,11,11.5,11,RJ,95,95,95,242,0,0,-22.4486111,-42.98694444
31,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-02,0700,913.8,913.9,913.7,9.6,10.2,9.5,-3.54,10.3,11,10.2,RJ,96,96,95,245,0,0,-22.4486111,-42.98694444
32,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-02,0800,914.1,914.1,913.8,9.3,9.7,9.1,-3.379,9.9,10.4,9.8,RJ,96,96,95,244,1.3,0,-22.4486111,-42.98694444
33,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-02,0900,914.6,914.6,914.1,9.5,10,9.3,-2.25,10.3,10.7,9.9,RJ,95,96,95,265,1.1,0.3,-22.4486111,-42.98694444
34,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-02,1000,915.3,915.3,914.6,9.9,9.9,9.1,56.996,10.7,10.7,9.9,RJ,95,95,95,249,1.2,0,-22.4486111,-42.98694444
35,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-02,1100,915.7,915.7,915.3,11.6,11.6,10,251.283,12.6,12.6,10.7,RJ,93,95,93,193,0,0,-22.4486111,-42.98694444
36,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-02,1200,916.3,916.3,915.7,12.2,12.6,11.1,1452.941,16.5,16.5,12.7,RJ,76,93,76,59,2.3,1,-22.4486111,-42.98694444
37,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-02,1300,916.7,916.8,916.3,12.3,12.6,11.5,2352.428,16.1,16.9,15.4,RJ,78,81,73,66,4.1,2,-22.4486111,-42.98694444
38,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-02,1400,916.7,916.8,916.6,11.9,13.2,11.6,2637.351,16.2,17,15.8,RJ,75,80,74,76,4.8,1.9,-22.4486111,-42.98694444
39,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-02,1500,916.6,916.7,916.5,12.4,13.2,11.4,2542.908,16.6,17.4,15.8,RJ,76,79,72,77,4.8,2.1,-22.4486111,-42.98694444
40,A618,0,TERESÓPOLIS-PARQUE NACIONAL,2020-08-02,1600,916,916.6,916,11.4,13.1,10.9,2708.298,16.6,17.6,15.9,RJ,71,79,68,76,4.9,1.9,-22.4486111,-42.98694444
