,CD_ESTACAO,CHUVA,DC_NOME,DT_MEDICAO,HR_MEDICAO,PRE_INS,PRE_MAX,PRE_MIN,PTO_INS,PTO_MAX,PTO_MIN,RAD_GLO,TEM_INS,TEM_MAX,TEM_MIN,UF,UMD_INS,UMD_MAX,UMD_MIN,VEN_DIR,VEN_RAJ,VEN_VEL,VL_LATITUDE,VL_LONGITUDE
0,A609,0,RESENDE,2019-10-01,0000,966.5,966.5,965.8,15.4,16.1,15.4,-1.937,19.6,20.1,19.6,RJ,77,79,76,87,7.4,4.1,-22.45138888,-44.44499999
1,A609,0,RESENDE,2019-10-01,0100,967,967,966.5,15.3,15.5,15.3,-1.229,19.4,19.6,19.4,RJ,77,78,77,95,7.4,3.7,-22.45138888,-44.44499999
2,A609,0,RESENDE,2019-10-01,0200,967.5,967.5,967,15.3,15.4,15.3,-1.836,19.3,19.4,19.3,RJ,78,78,77,87,7.3,3.3,-22.45138888,-44.44499999
3,A609,0,RESENDE,2019-10-01,0300,967.7,967.7,967.5,15.1,15.4,15.1,-1.867,18.9,19.3,18.9,RJ,79,79,78,81,6.5,2.3,-22.45138888,-44.44499999
4,A609,0,RESENDE,2019-10-01,0400,967.4,967.7,967.4,14.9,15.2,14.8,-1.227,18.6,18.9,18.5,RJ,79,79,79,79,4.8,2.4,-22.45138888,-44.44499999
5,A609,0,RESENDE,2019-10-01,0500,966.9,967.4,966.9,15.3,15.3,14.8,-1.65,17.5,18.6,17.5,RJ,87,87,79,84,5.5,2,-22.45138888,-44.44499999
6,A609,0,RESENDE,2019-10-01,0600,966.2,966.9,966.2,15.6,15.6,15.3,-2.381,17.7,17.8,17.5,RJ,87,88,87,88,3.1,1.6,-22.45138888,-44.44499999
7,A609,0,RESENDE,2019-10-01,0700,966.1,966.2,966,15.6,15.6,15.5,-3.246,17.4,17.8,17.4,RJ,89,89,87,102,5.2,2.2,-22.45138888,-44.44499999
8,A609,0,RESENDE,2019-10-01,0800,966.1,966.1,966,15.6,15.7,15.5,-3.419,17.2,17.4,17.1,RJ,91,91,89,73,3.2,1.2,-22.45138888,-44.44499999
9,A609,0,RESENDE,2019-10-01,0900,966.3,966.3,966.1,15.6,15.7,15.6,6.184,17.3,17.4,17.2,RJ,90,91,89,62,2.5,0.6,-22.45138888,-44.44499999
