,CD_ESTACAO,CHUVA,DC_NOME,DT_MEDICAO,HR_MEDICAO,PRE_INS,PRE_MAX,PRE_MIN,PTO_INS,PTO_MAX,PTO_MIN,RAD_GLO,TEM_INS,TEM_MAX,TEM_MIN,UF,UMD_INS,UMD_MAX,UMD_MIN,VEN_DIR,VEN_RAJ,VEN_VEL,VL_LATITUDE,VL_LONGITUDE
0,A609,0,RESENDE,2020-06-01,0000,966.7,966.7,966.4,12.1,12.7,12.1,-3.54,14.7,17.4,14.7,RJ,84,84,74,310,2.2,1.4,-22.45138888,-44.44499999
1,A609,0,RESENDE,2020-06-01,0100,967,967,966.7,11.9,12.5,11.7,-3.54,14.1,14.7,13.9,RJ,86,88,84,300,2.6,1.6,-22.45138888,-44.44499999
2,A609,0,RESENDE,2020-06-01,0200,967,967,966.9,12.1,12.2,11.4,-3.54,13.7,14.2,13.2,RJ,90,90,86,275,1.9,0.5,-22.45138888,-44.44499999
3,A609,0,RESENDE,2020-06-01,0300,966.7,967,966.7,11.1,12.3,10.6,-3.511,12.6,14.3,12.4,RJ,91,91,85,193,1.4,1.1,-22.45138888,-44.44499999
4,A609,0,RESENDE,2020-06-01,0400,966.3,966.7,966.2,10.9,11.5,10.8,-3.536,12.1,12.8,12.1,RJ,92,93,91,198,1.4,0.6,-22.45138888,-44.44499999
5,A609,0,RESENDE,2020-06-01,0500,966,966.3,966,10.5,11.6,10.1,-3.212,11.4,12.7,11.2,RJ,94,94,92,284,2,0.8,-22.45138888,-44.44499999
6,A609,0,RESENDE,2020-06-01,0600,965.6,966,965.6,10.2,10.8,10.1,-2.709,11,11.6,11,RJ,95,95,94,276,1.2,0.6,-22.45138888,-44.44499999
7,A609,0,RESENDE,2020-06-01,0700,965.6,965.6,965.4,9.6,10.6,9.6,-3.54,10.4,11.4,10.4,RJ,95,95,95,208,1.1,0.7,-22.45138888,-44.44499999
8,A609,0,RESENDE,2020-06-01,0800,965.9,965.9,965.6,9.1,9.6,8.4,-3.54,9.9,10.4,9.3,RJ,95,95,94,321,1.7,1.2,-22.45138888,-44.44499999
9,A609,0,RESENDE,2020-06-01,0900,966.3,966.3,965.9,8.9,9.9,8.9,-3.529,9.7,10.7,9.7,RJ,95,95,95,142,1.6,0.8,-22.45138888,-44.44499999
10,A609,0,RESENDE,2020-06-01,1000,967.1,967.1,966.3,7.7,8.9,7.7,13.258,8.4,9.7,8.4,RJ,95,95,95,195,1.4,0.5,-22.45138888,-44.44499999
11,A609,0,RESENDE,2020-06-01,1100,967.8,967.8,967.1,9.3,9.4,7.7,368.914,9.9,10.1,8.4,RJ,96,96,95,267,1.2,0.4,-22.45138888,-44.44499999
12,A609,0,RESENDE,2020-06-01,1200,968.3,968.3,967.8,12,12.2,9.4,1176.624,13.4,13.4,9.9,RJ,91,96,91,205,1.7,0.5,-22.45138888,-44.44499999
13,A609,0,RESENDE,2020-06-01,1300,968,968.4,968,11.3,12.6,10.8,1799.688,18.2,18.2,13.4,RJ,64,91,63,356,2.1,0.8,-22.45138888,-44.44499999
14,A609,0,RESENDE,2020-06-01,1400,967.2,968,967.2,10.8,11.7,9.8,2287.789,21.2,21.2,18.2,RJ,51,65,51,84,2.8,0.6,-22.45138888,-44.44499999
15,A609,0,RESENDE,2020-06-01,1500,966.3,967.2,966.3,11,11.3,9.6,2366.038,23.8,23.9,20.7,RJ,45,52,44,59,2.9,0.8,-22.45138888,-44.44499999
16,A609,0,RESENDE,2020-06-01,1600,964.9,966.3,964.9,8,11.5,8,1730.924,25.2,25.6,23.2,RJ,33,46,33,221,3.8,1.3,-22.45138888,-44.44499999
17,A609,0,RESENDE,2020-06-01,1700,963.9,964.9,963.9,9.1,9.7,8,1039.652,26.8,27.3,25.2,RJ,33,35,31,31,3.8,1.4,-22.45138888,-44.44499999
18,A609,0,RESENDE,2020-06-01,1800,963.5,963.9,963.5,9.1,9.4,7.6,792.785,27.4,27.8,26.6,RJ,32,33,29,73,3.2,1.5,-22.45138888,-44.44499999
19,A609,0,RESENDE,2020-06-01,1900,963.5,963.5,963.3,8.5,9.3,8,480.978,28,28.3,27.1,RJ,29,32,29,7,2.8,0.5,-22.45138888,-44.44499999
20,A609,0,RESENDE,2020-06-01,2000,963.8,963.8,963.5,11.3,11.3,8.1,200.31,25,28.1,25,RJ,42,42,29,42,2.6,1.7,-22.45138888,-44.44499999
21,A609,0,RESENDE,2020-06-01,2100,964.1,964.1,963.8,13,13.1,11.1,12.837,20.2,25,20.2,RJ,63,63,42,337,3.1,1.8,-22.45138888,-44.44499999
22,A609,0,RESENDE,2020-06-01,2200,964.6,964.6,964.1,12.2,13.1,12.2,-3.54,18.5,20.3,18.5,RJ,67,68,61,334,2.5,1.2,-22.45138888,-44.44499999
23,A609,0,RESENDE,2020-06-01,2300,965.4,965.4,964.6,12.3,12.8,11.7,-3.54,16.1,18.9,15.9,RJ,78,81,64,345,2.1,0.8,-22.45138888,-44.44499999
24,A609,0,RESENDE,2020-06-02,0000,965.8,965.8,965.4,11.3,12.3,11.3,-3.54,16.1,16.1,15.2,RJ,73,78,73,328,2.1,1.1,-22.45138888,-44.44499999
25,A609,0,RESENDE,2020-06-02,0100,966.2,966.2,965.8,12.2,12.2,10.6,-3.54,14.6,16.4,13.9,RJ,85,86,72,127,1.5,0.9,-22.45138888,-44.44499999
26,A609,0,RESENDE,2020-06-02,0200,966.4,966.6,966.2,10.9,12.2,10.8,-3.531,12.6,14.9,12.6,RJ,90,90,82,328,1.7,0.9,-22.45138888,-44.44499999
27,A609,0,RESENDE,2020-06-02,0300,966.3,966.5,966.3,11.1,11.6,10.9,-3.54,13.4,13.5,12.5,RJ,86,91,86,342,1.8,1.4,-22.45138888,-44.44499999
28,A609,0,RESENDE,2020-06-02,0400,966,966.3,966,11,11.1,9.9,-3.54,12.5,13.4,11.8,RJ,91,91,85,160,1.8,0.6,-22.45138888,-44.44499999
29,A609,0,RESENDE,2020-06-02,0500,965.9,966.2,965.9,9.5,11.2,9.5,-3.52,10.7,12.7,10.7,RJ,92,93,88,315,2.1,1.6,-22.45138888,-44.44499999
30,A609,0,RESENDE,2020-06-02,0600,965.7,965.9,965.6,9.4,10.8,9.4,-3.538,10.8,11.8,10.7,RJ,91,94,91,267,2.4,0.9,-22.45138888,-44.44499999
31,A609,0,RESENDE,2020-06-02,0700,965.6,965.8,965.5,10.2,10.2,8.9,-3.54,11.2,11.2,10.2,RJ,93,93,91,11,2.4,1.2,-22.45138888,-44.44499999
32,A609,0,RESENDE,2020-06-02,0800,965.6,965.7,965.4,8.9,10.3,8.9,-3.522,10.1,11.3,10.1,RJ,92,93,92,208,2,0.4,-22.45138888,-44.44499999
