,CD_ESTACAO,CHUVA,DC_NOME,DT_MEDICAO,HR_MEDICAO,PRE_INS,PRE_MAX,PRE_MIN,PTO_INS,PTO_MAX,PTO_MIN,RAD_GLO,TEM_INS,TEM_MAX,TEM_MIN,UF,UMD_INS,UMD_MAX,UMD_MIN,VEN_DIR,VEN_RAJ,VEN_VEL,VL_LATITUDE,VL_LONGITUDE
0,A607,0,CAMPOS DOS GOYTACAZES,2020-08-01,0000,1025.1,1025.1,1024.9,16.4,16.7,16.4,-2.259,18,18.2,18,RJ,91,91,90,221,3.1,1.8,-21.71472222,-41.34388888
1,A607,0,CAMPOS DOS GOYTACAZES,2020-08-01,0100,1025.3,1025.3,1025.1,16.6,16.8,16.5,-1.983,18,18.3,18,RJ,91,91,91,262,2.5,1.4,-21.71472222,-41.34388888
2,A607,0,CAMPOS DOS GOYTACAZES,2020-08-01,0200,1025.1,1025.3,1025,16.3,16.6,16.3,-2.142,17.6,18,17.6,RJ,92,92,91,202,2.5,1.5,-21.71472222,-41.34388888
3,A607,0,CAMPOS DOS GOYTACAZES,2020-08-01,0300,1024.8,1025.1,1024.8,16.3,16.5,16.1,-2.143,17.8,18.4,17.6,RJ,91,92,87,240,3.4,1.4,-21.71472222,-41.34388888
4,A607,0,CAMPOS DOS GOYTACAZES,2020-08-01,0400,1024.1,1024.8,1024.1,15.9,16.3,15.8,-2.502,17.2,17.8,17.2,RJ,92,92,91,207,2.8,2.1,-21.71472222,-41.34388888
5,A607,0,CAMPOS DOS GOYTACAZES,2020-08-01,0500,1023.7,1024.1,1023.7,15.9,16,15.7,-2.878,17.4,17.5,17.1,RJ,91,92,91,219,3.9,2.2,-21.71472222,-41.34388888
6,A607,0.2,CAMPOS DOS GOYTACAZES,2020-08-01,0600,1023.5,1023.8,1023.5,15.9,16,15.8,-1.544,17.3,17.4,17.2,RJ,92,92,91,226,3.8,1.3,-21.71472222,-41.34388888
7,A607,0,CAMPOS DOS GOYTACAZES,2020-08-01,0700,1023.4,1023.5,1023.4,15.7,16,15.7,-2.006,16.9,17.3,16.9,RJ,92,92,92,221,2.5,1.6,-21.71472222,-41.34388888
8,A607,0,CAMPOS DOS GOYTACAZES,2020-08-01,0800,1023.4,1023.5,1023.3,15.6,15.7,15.4,-3.154,16.7,17,16.6,RJ,93,93,92,222,2.9,1.8,-21.71472222,-41.34388888
9,A607,0,CAMPOS DOS GOYTACAZES,2020-08-01,0900,1024.1,1024.1,1023.4,15.1,15.7,14.8,-1.63,16.2,16.8,15.9,RJ,93,94,93,237,2.3,1.3,-21.71472222,-41.34388888
10,A607,0,CAMPOS DOS GOYTACAZES,2020-08-01,1000,1024.5,1024.5,1024.1,16.4,16.4,15.1,95.6,17.4,17.4,16.1,RJ,94,94,93,219,2.6,1.4,-21.71472222,-41.34388888
11,A607,0,CAMPOS DOS GOYTACAZES,2020-08-01,1100,1024.9,1024.9,1024.5,18,18,16.3,434.442,19.3,19.3,17.3,RJ,92,94,92,241,2.6,0.9,-21.71472222,-41.34388888
12,A607,0,CAMPOS DOS GOYTACAZES,2020-08-01,1200,1025.2,1025.3,1024.9,16.1,18.4,16.1,1603.579,21.9,22.5,19.3,RJ,70,92,69,179,3.1,1.5,-21.71472222,-41.34388888
13,A607,0,CAMPOS DOS GOYTACAZES,2020-08-01,1300,1024.7,1025.2,1024.7,15.3,16.9,14.9,1993.115,23.2,23.3,21.7,RJ,61,73,61,100,4.1,2.2,-21.71472222,-41.34388888
14,A607,0,CAMPOS DOS GOYTACAZES,2020-08-01,1400,1023.8,1024.7,1023.8,14.7,15.7,13.6,1261.172,23.2,23.8,22.6,RJ,59,64,54,79,4.9,2.3,-21.71472222,-41.34388888
15,A607,0.2,CAMPOS DOS GOYTACAZES,2020-08-01,1500,1022.8,1023.8,1022.8,13.2,14.6,12.2,1532.284,24.4,24.8,22.9,RJ,49,59,47,53,5.5,3,-21.71472222,-41.34388888
16,A607,0,CAMPOS DOS GOYTACAZES,2020-08-01,1600,1022.1,1022.9,1022.1,12.8,14,12.4,800.191,22.8,24.5,22.8,RJ,53,56,48,131,5.5,2.5,-21.71472222,-41.34388888
17,A607,0,CAMPOS DOS GOYTACAZES,2020-08-01,1700,1021.5,1022.1,1021.5,13.4,13.8,12.3,665.721,23.3,23.3,22.8,RJ,54,56,51,63,5.1,2.8,-21.71472222,-41.34388888
18,A607,0,CAMPOS DOS GOYTACAZES,2020-08-01,1800,1021.1,1021.5,1020.9,13.3,14.2,12.2,1318.577,23.8,24.3,23.1,RJ,52,56,47,58,5.1,2.9,-21.71472222,-41.34388888
19,A607,0,CAMPOS DOS GOYTACAZES,2020-08-01,1900,1021.3,1021.3,1021.1,14.2,14.4,11.2,562.752,22.5,24.1,22.5,RJ,60,60,46,65,5,2.3,-21.71472222,-41.34388888
20,A607,0,CAMPOS DOS GOYTACAZES,2020-08-01,2000,1021.9,1021.9,1021.3,15.1,15.1,14.3,156.816,21.5,22.5,21.5,RJ,67,67,60,89,5,2.2,-21.71472222,-41.34388888
21,A607,0,CAMPOS DOS GOYTACAZES,2020-08-01,2100,1022,1022.1,1021.8,15.5,15.6,15.1,-0.036,20.3,21.5,20.3,RJ,74,74,67,112,3.9,1.8,-21.71472222,-41.34388888
22,A607,0,CAMPOS DOS GOYTACAZES,2020-08-01,2200,1022.5,1022.5,1022,15.4,15.8,15.4,-3.538,19.8,20.3,19.8,RJ,76,77,74,136,4.1,2.1,-21.71472222,-41.34388888
23,A607,0,CAMPOS DOS GOYTACAZES,2020-08-01,2300,1022.9,1022.9,1022.5,15.3,15.5,15.3,-3.54,19.2,19.9,19.2,RJ,78,78,76,132,4.1,1.9,-21.71472222,-41.34388888
24,A607,0,CAMPOS DOS GOYTACAZES,2020-08-02,0000,1023.4,1023.4,1022.9,15.5,15.5,15.2,-3.079,19.4,19.4,18.9,RJ,78,80,78,165,3.1,1.4,-21.71472222,-41.34388888
25,A607,0,CAMPOS DOS GOYTACAZES,2020-08-02,0100,1023.3,1023.5,1023.3,15.3,15.5,15.3,-2.466,19.1,19.4,19.1,RJ,79,79,78,151,2.3,1.6,-21.71472222,-41.34388888
26,A607,0,CAMPOS DOS GOYTACAZES,2020-08-02,0200,1023.3,1023.3,1023.1,14.8,15.4,14.2,-3.54,16.4,19.1,16.3,RJ,90,90,79,231,2.3,1.7,-21.71472222,-41.34388888
27,A607,0,CAMPOS DOS GOYTACAZES,2020-08-02,0300,1023.3,1023.3,1023.2,14.9,15.1,14.8,-3.439,16.3,16.5,16.3,RJ,92,92,90,234,2.2,1.4,-21.71472222,-41.34388888
28,A607,0,CAMPOS DOS GOYTACAZES,2020-08-02,0400,1022.8,1023.3,1022.8,15.8,15.8,14.9,-3.104,17.2,17.2,16.2,RJ,91,92,91,187,2.5,1.5,-21.71472222,-41.34388888
29,A607,0,CAMPOS DOS GOYTACAZES,2020-08-02,0500,1022.5,1022.8,1022.5,14.8,15.8,14.3,-3.411,16,17.3,15.7,RJ,93,93,90,214,2,1.6,-21.71472222,-41.34388888
30,A607,0,CAMPOS DOS GOYTACAZES,2020-08-02,0600,1022.2,1022.5,1022.1,14.6,15.1,14.6,-2.918,15.7,16.3,15.7,RJ,93,93,93,224,2,1.6,-21.71472222,-41.34388888
