,VEN_DIR,DT_MEDICAO,DC_NOME,CHUVA,PRE_INS,VL_LATITUDE,PRE_MIN,UMD_MAX,PRE_MAX,VEN_VEL,UF,PTO_MIN,TEM_MAX,RAD_GLO,PTO_INS,VEN_RAJ,TEM_INS,UMD_INS,CD_ESTACAO,TEM_MIN,VL_LONGITUDE,HR_MEDICAO,UMD_MIN,PTO_MAX
121,263,2020-09-06,TERESÓPOLIS-PARQUE NACIONAL,0,910.9,-22.4486111,910.9,89,911,0.5,RJ,12.6,15.6,-3.54,12.8,1.5,14.6,89,A618,14.5,-42.98694444,0100,86,13.5
122,160,2020-09-06,TERESÓPOLIS-PARQUE NACIONAL,0,910.8,-22.4486111,910.8,90,910.9,0.7,RJ,12.3,16.8,-3.54,12.5,1.8,16.7,76,A618,14.4,-42.98694444,0200,76,13.9
123,321,2020-09-06,TERESÓPOLIS-PARQUE NACIONAL,0,910.4,-22.4486111,910.3,83,910.8,0.5,RJ,12,16.9,-3.54,12.4,2.6,15.4,82,A618,15.4,-42.98694444,0300,74,12.8
124,191,2020-09-06,TERESÓPOLIS-PARQUE NACIONAL,0,909.9,-22.4486111,909.9,83,910.4,0.9,RJ,11.4,16.9,-3.54,11.5,2.5,16.2,73,A618,15.4,-42.98694444,0400,71,12.9
125,213,2020-09-06,TERESÓPOLIS-PARQUE NACIONAL,0,909.4,-22.4486111,909.4,77,909.9,0.7,RJ,11,16.3,-3.54,11.1,3.2,15.3,76,A618,15.3,-42.98694444,0500,73,11.7
126,239,2020-09-06,TERESÓPOLIS-PARQUE NACIONAL,0,908.9,-22.4486111,908.9,82,909.4,0.8,RJ,11,15.3,-3.54,11.4,3.7,14.8,80,A618,14.3,-42.98694444,0600,76,11.4
127,255,2020-09-06,TERESÓPOLIS-PARQUE NACIONAL,0,908.8,-22.4486111,908.7,85,908.9,0.5,RJ,10.8,14.9,-3.54,11.2,3.7,13.8,85,A618,13.5,-42.98694444,0700,79,12
128,239,2020-09-06,TERESÓPOLIS-PARQUE NACIONAL,0,909,-22.4486111,908.7,90,909,1,RJ,10.4,14.8,-3.54,11.2,2.4,13.7,85,A618,12.6,-42.98694444,0800,82,12.3
129,264,2020-09-06,TERESÓPOLIS-PARQUE NACIONAL,0,909.1,-22.4486111,908.9,88,909.2,0.7,RJ,10.2,14.7,-0.442,11,3.6,13,88,A618,12.4,-42.98694444,0900,82,12.3
130,230,2020-09-06,TERESÓPOLIS-PARQUE NACIONAL,0,909.4,-22.4486111,909.1,90,909.4,0.5,RJ,10.1,16.7,206.407,12.3,3,16.7,75,A618,12.2,-42.98694444,1000,75,12.7
131,119,2020-09-06,TERESÓPOLIS-PARQUE NACIONAL,0,909.5,-22.4486111,909.4,77,909.6,1.7,RJ,12.3,19.9,1236.279,12.4,4.5,19.9,62,A618,16.8,-42.98694444,1100,62,13.2
132,115,2020-09-06,TERESÓPOLIS-PARQUE NACIONAL,0,909.6,-22.4486111,909.5,64,909.6,2,RJ,11.8,21.7,2094.14,12.4,5.2,21.7,55,A618,19.9,-42.98694444,1200,54,13.1
133,112,2020-09-06,TERESÓPOLIS-PARQUE NACIONAL,0,909.2,-22.4486111,909.2,56,909.6,2,RJ,11.6,23.1,2688.052,11.6,5.9,22.8,49,A618,21.6,-42.98694444,1300,49,13
134,75,2020-09-06,TERESÓPOLIS-PARQUE NACIONAL,0,908.7,-22.4486111,908.7,54,909.2,1.3,RJ,11.2,25,3065.736,11.7,5.5,24.7,44,A618,22.7,-42.98694444,1400,43,13
135,112,2020-09-06,TERESÓPOLIS-PARQUE NACIONAL,0,908.1,-22.4486111,908.1,47,908.7,1.7,RJ,10.2,26.2,3084.486,11,5.3,25.7,40,A618,24.6,-42.98694444,1500,38,12.8
136,76,2020-09-06,TERESÓPOLIS-PARQUE NACIONAL,0,907.4,-22.4486111,907.4,46,908.1,1.2,RJ,10.1,27.5,3000.184,14,4.2,27.3,44,A618,25.5,-42.98694444,1600,35,14.7
137,87,2020-09-06,TERESÓPOLIS-PARQUE NACIONAL,0,906.8,-22.4486111,906.8,53,907.4,1,RJ,11.5,27.3,2544.396,15.9,3.7,26.2,53,A618,26.2,-42.98694444,1700,38,16.3
138,64,2020-09-06,TERESÓPOLIS-PARQUE NACIONAL,0,906.6,-22.4486111,906.6,62,906.9,0.9,RJ,14.8,26.2,1825.076,15.4,2.9,24.8,56,A618,24.8,-42.98694444,1800,51,17.6
139,8,2020-09-06,TERESÓPOLIS-PARQUE NACIONAL,0,906.7,-22.4486111,906.6,64,906.7,0,RJ,13.3,24.8,748.281,14.6,2.2,23,59,A618,23,-42.98694444,1900,49,16.1
140,253,2020-09-06,TERESÓPOLIS-PARQUE NACIONAL,0,906.8,-22.4486111,906.6,74,906.8,0.7,RJ,14.1,23,102.423,15.2,2.6,20.6,71,A618,20.3,-42.98694444,2000,58,15.8
141,251,2020-09-06,TERESÓPOLIS-PARQUE NACIONAL,0,907.1,-22.4486111,906.8,77,907.1,0,RJ,13.9,21.1,17.01,14.4,2.7,18.6,77,A618,18.5,-42.98694444,2100,65,14.9
142,252,2020-09-06,TERESÓPOLIS-PARQUE NACIONAL,0,907.3,-22.4486111,907.1,80,907.3,0.5,RJ,13.1,18.6,-3.54,13.1,1.4,16.6,80,A618,16.6,-42.98694444,2200,76,14.4
143,249,2020-09-06,TERESÓPOLIS-PARQUE NACIONAL,0,907.6,-22.4486111,907.3,81,907.7,0.1,RJ,11.9,16.6,-3.54,11.9,1.3,15.7,78,A618,15.7,-42.98694444,2300,78,13.1
144,265,2020-09-07,TERESÓPOLIS-PARQUE NACIONAL,0,907.9,-22.4486111,907.6,80,907.9,0,RJ,11.1,15.7,-3.54,11.2,0.6,15.2,77,A618,15,-42.98694444,0000,77,12
145,261,2020-09-07,TERESÓPOLIS-PARQUE NACIONAL,0,908,-22.4486111,907.9,81,908,0,RJ,10.9,15.2,-3.54,11.2,1,14.6,80,A618,14.5,-42.98694444,0100,76,11.3
146,256,2020-09-07,TERESÓPOLIS-PARQUE NACIONAL,0,908,-22.4486111,908,84,908,0.5,RJ,11,14.9,-3.54,11.3,1.9,14.1,83,A618,14,-42.98694444,0200,79,12.1
147,254,2020-09-07,TERESÓPOLIS-PARQUE NACIONAL,0,907.8,-22.4486111,907.8,86,908.1,0.8,RJ,11.1,14.4,-3.54,11.2,1.6,13.6,86,A618,13.5,-42.98694444,0300,83,11.8
148,252,2020-09-07,TERESÓPOLIS-PARQUE NACIONAL,0,907.3,-22.4486111,907.3,87,907.8,1,RJ,10.7,13.6,-3.54,11.1,1.7,13.4,86,A618,13.2,-42.98694444,0400,85,11.3
149,262,2020-09-07,TERESÓPOLIS-PARQUE NACIONAL,0,906.9,-22.4486111,906.9,87,907.3,0.7,RJ,10.4,13.4,-3.54,10.5,1.7,12.8,86,A618,12.8,-42.98694444,0500,85,11.1
150,260,2020-09-07,TERESÓPOLIS-PARQUE NACIONAL,0,906.4,-22.4486111,906.4,89,906.9,0.2,RJ,10.5,12.9,-3.54,10.9,1.3,12.7,89,A618,12.6,-42.98694444,0600,86,10.9
151,266,2020-09-07,TERESÓPOLIS-PARQUE NACIONAL,0,906.4,-22.4486111,906.4,90,906.6,0.2,RJ,10.3,12.7,-3.54,10.5,0.8,12.2,90,A618,12.1,-42.98694444,0700,89,11
152,299,2020-09-07,TERESÓPOLIS-PARQUE NACIONAL,0,906.6,-22.4486111,906.4,90,906.6,0.1,RJ,10.1,12.2,-3.54,10.2,0.7,11.8,90,A618,11.7,-42.98694444,0800,89,10.5
153,266,2020-09-07,TERESÓPOLIS-PARQUE NACIONAL,0,907.1,-22.4486111,906.6,91,907.1,0.5,RJ,10,12,0.039,10.2,1.2,11.7,91,A618,11.6,-42.98694444,0900,89,10.4
154,304,2020-09-07,TERESÓPOLIS-PARQUE NACIONAL,0,907.6,-22.4486111,907.1,91,907.6,0,RJ,10.2,14.2,188.978,11.8,1,14.2,86,A618,11.7,-42.98694444,1000,86,11.8
155,321,2020-09-07,TERESÓPOLIS-PARQUE NACIONAL,0,907.9,-22.4486111,907.6,86,907.9,0.1,RJ,10.9,19,1171.27,11.6,1,18.8,63,A618,14.2,-42.98694444,1100,61,13.3
156,89,2020-09-07,TERESÓPOLIS-PARQUE NACIONAL,0,908,-22.4486111,907.9,63,908.1,0.9,RJ,10.8,21.1,1964.78,11.5,2.3,21.1,54,A618,18.6,-42.98694444,1200,53,11.8
157,98,2020-09-07,TERESÓPOLIS-PARQUE NACIONAL,0,907.8,-22.4486111,907.8,56,907.9,1.5,RJ,11.1,23.9,2586,11.1,4.5,23.9,45,A618,21,-42.98694444,1300,45,13.1
158,93,2020-09-07,TERESÓPOLIS-PARQUE NACIONAL,0,907.4,-22.4486111,907.4,46,907.9,1.7,RJ,9,26,3006.035,10.3,3.9,25.9,37,A618,23.9,-42.98694444,1400,37,11.7
159,103,2020-09-07,TERESÓPOLIS-PARQUE NACIONAL,0,906.6,-22.4486111,906.6,40,907.4,1.3,RJ,8.9,27.5,3166.13,9.4,4.6,27,33,A618,25.7,-42.98694444,1500,32,11.8
160,86,2020-09-07,TERESÓPOLIS-PARQUE NACIONAL,0,906,-22.4486111,906,44,906.6,1.1,RJ,9,27.7,3084.841,10.6,4.3,27.7,35,A618,26.4,-42.98694444,1600,32,13.7
161,62,2020-09-07,TERESÓPOLIS-PARQUE NACIONAL,0,905.4,-22.4486111,905.4,66,906,2.1,RJ,8.1,28.4,2727.453,16.8,5,24,64,A618,23.9,-42.98694444,1700,29,17.2
162,68,2020-09-07,TERESÓPOLIS-PARQUE NACIONAL,0,905.6,-22.4486111,905.3,81,905.6,1.1,RJ,14.7,24,1756.039,17.7,4.7,21.1,81,A618,20.9,-42.98694444,1800,57,18.1
163,78,2020-09-07,TERESÓPOLIS-PARQUE NACIONAL,0,906,-22.4486111,905.6,85,906,1.6,RJ,17,21.4,727.087,17.1,4.6,19.7,85,A618,19.7,-42.98694444,1900,80,18
164,206,2020-09-07,TERESÓPOLIS-PARQUE NACIONAL,0,906.1,-22.4486111,906,85,906.1,0.3,RJ,16.7,19.9,211.591,16.8,3.3,19.8,83,A618,19.6,-42.98694444,2000,83,17.1
165,270,2020-09-07,TERESÓPOLIS-PARQUE NACIONAL,0,906.3,-22.4486111,906,88,906.3,0,RJ,16.2,19.8,20.175,16.2,1.5,18.2,88,A618,18.2,-42.98694444,2100,82,16.8
166,259,2020-09-07,TERESÓPOLIS-PARQUE NACIONAL,0,906.6,-22.4486111,906.3,90,906.6,0,RJ,15,18.2,-3.54,15,0,16.7,90,A618,16.7,-42.98694444,2200,88,16.2
167,262,2020-09-07,TERESÓPOLIS-PARQUE NACIONAL,0,907.1,-22.4486111,906.6,90,907.1,0,RJ,14.1,16.7,-3.54,14.1,0,16.2,88,A618,16.1,-42.98694444,2300,88,15
168,274,2020-09-08,TERESÓPOLIS-PARQUE NACIONAL,0,907.4,-22.4486111,907.1,89,907.4,0.4,RJ,13.2,16.6,-3.54,13.3,2.4,16,84,A618,15.9,-42.98694444,0000,84,14.6
169,270,2020-09-08,TERESÓPOLIS-PARQUE NACIONAL,0,907.2,-22.4486111,907.2,85,907.5,0.5,RJ,12.9,17.2,-3.54,14.3,2.2,17.2,83,A618,15.9,-42.98694444,0100,81,14.5
170,294,2020-09-08,TERESÓPOLIS-PARQUE NACIONAL,0,907.1,-22.4486111,907.1,83,907.2,0.3,RJ,12.8,17.4,-3.54,12.8,2.1,17.1,76,A618,16.1,-42.98694444,0200,76,14.3
171,260,2020-09-08,TERESÓPOLIS-PARQUE NACIONAL,0,906.7,-22.4486111,906.7,81,907.2,0.1,RJ,12.4,17.2,-3.54,12.4,1.7,16.2,78,A618,16,-42.98694444,0300,75,13.2
172,233,2020-09-08,TERESÓPOLIS-PARQUE NACIONAL,0,906.3,-22.4486111,906.3,79,906.7,0.4,RJ,11.2,17.1,-3.54,11.4,2,15.3,77,A618,15.3,-42.98694444,0400,72,12.4
173,248,2020-09-08,TERESÓPOLIS-PARQUE NACIONAL,0,906.1,-22.4486111,906.1,79,906.3,0.6,RJ,10.7,16.3,-3.54,11.2,2.3,15.9,73,A618,15.3,-42.98694444,0500,71,11.6
174,201,2020-09-08,TERESÓPOLIS-PARQUE NACIONAL,0,905.9,-22.4486111,905.9,78,906.1,0.9,RJ,11.3,16,-3.54,11.7,2.9,15.8,77,A618,15.5,-42.98694444,0600,73,11.9
175,224,2020-09-08,TERESÓPOLIS-PARQUE NACIONAL,0,905.9,-22.4486111,905.7,78,905.9,1.4,RJ,11.3,16,-3.54,11.6,3.5,15.9,75,A618,15.6,-42.98694444,0700,74,11.9
176,183,2020-09-08,TERESÓPOLIS-PARQUE NACIONAL,0,906.5,-22.4486111,905.9,82,906.5,0.7,RJ,11,16.3,-3.54,12.1,3.4,15.3,81,A618,15.1,-42.98694444,0800,74,12.2
177,175,2020-09-08,TERESÓPOLIS-PARQUE NACIONAL,0,907.1,-22.4486111,906.5,83,907.1,1,RJ,11.2,15.3,0.696,12,3.7,15,82,A618,14.6,-42.98694444,0900,80,12.1
178,229,2020-09-08,TERESÓPOLIS-PARQUE NACIONAL,0,907.4,-22.4486111,907.1,84,907.4,1.4,RJ,11.9,17,184.561,12.9,3.9,17,77,A618,14.8,-42.98694444,1000,77,12.9
179,204,2020-09-08,TERESÓPOLIS-PARQUE NACIONAL,0,907.9,-22.4486111,907.4,77,907.9,0.8,RJ,12.6,19.3,1130.728,13.4,3.8,19.3,69,A618,17,-42.98694444,1100,69,13.9
180,112,2020-09-08,TERESÓPOLIS-PARQUE NACIONAL,0,908.2,-22.4486111,907.9,70,908.3,1.7,RJ,13,22.4,1945.729,13,5.5,22.3,56,A618,19.3,-42.98694444,1200,56,13.9
181,114,2020-09-08,TERESÓPOLIS-PARQUE NACIONAL,0,908.1,-22.4486111,908.1,57,908.3,1.7,RJ,12.9,24.3,2574.031,13.2,7.3,24.3,50,A618,22.3,-42.98694444,1300,49,14
182,90,2020-09-08,TERESÓPOLIS-PARQUE NACIONAL,0,907.7,-22.4486111,907.7,52,908.1,2,RJ,12.4,25.2,3041.778,13.1,5.1,25.2,47,A618,23.9,-42.98694444,1400,46,13.7
183,81,2020-09-08,TERESÓPOLIS-PARQUE NACIONAL,0,907.3,-22.4486111,907.2,52,907.7,1.7,RJ,12.5,27.6,3090.956,14.3,4.5,26.3,48,A618,25.1,-42.98694444,1500,42,15.6
184,84,2020-09-08,TERESÓPOLIS-PARQUE NACIONAL,0,906.6,-22.4486111,906.6,53,907.3,1.2,RJ,11.7,28.3,3097.797,13.7,3.8,27.7,42,A618,26.2,-42.98694444,1600,37,16.3
185,65,2020-09-08,TERESÓPOLIS-PARQUE NACIONAL,0,906.7,-22.4486111,906.5,84,906.9,1.5,RJ,12.7,27.9,2762.467,19,5,22,83,A618,21.8,-42.98694444,1700,39,19.5
186,59,2020-09-08,TERESÓPOLIS-PARQUE NACIONAL,0,907.1,-22.4486111,906.7,87,907.2,1.1,RJ,18.3,22.7,1026.59,18.5,4.6,20.8,87,A618,20.6,-42.98694444,1800,81,19.4
187,61,2020-09-08,TERESÓPOLIS-PARQUE NACIONAL,0,907.2,-22.4486111,907,90,907.3,1.2,RJ,17.5,21.2,463.478,17.7,3.7,19.4,90,A618,19.4,-42.98694444,1900,81,18.8
188,72,2020-09-08,TERESÓPOLIS-PARQUE NACIONAL,0,907.4,-22.4486111,907.2,95,907.5,0.5,RJ,17.3,19.4,84.332,17.5,2.7,18.3,95,A618,18.3,-42.98694444,2000,90,17.8
189,248,2020-09-08,TERESÓPOLIS-PARQUE NACIONAL,0,907.8,-22.4486111,907.4,95,907.8,0.1,RJ,17.1,18.3,8.446,17.3,2.1,18.1,95,A618,17.9,-42.98694444,2100,95,17.5
190,262,2020-09-08,TERESÓPOLIS-PARQUE NACIONAL,0,908.2,-22.4486111,907.8,95,908.2,0.1,RJ,16.7,18.3,-1,16.7,1.4,18.2,91,A618,18.1,-42.98694444,2200,91,17.4
191,261,2020-09-08,TERESÓPOLIS-PARQUE NACIONAL,0,909,-22.4486111,908.2,91,909.1,0.2,RJ,15.9,18.2,-1.052,15.9,2,17.7,90,A618,17.6,-42.98694444,2300,89,16.7
192,253,2020-09-09,TERESÓPOLIS-PARQUE NACIONAL,0,909.5,-22.4486111,909,93,909.5,0.7,RJ,15.6,17.7,-1.24,15.7,2,17.1,91,A618,17.1,-42.98694444,0000,90,16.1
193,262,2020-09-09,TERESÓPOLIS-PARQUE NACIONAL,0,909.8,-22.4486111,909.5,93,909.8,0.9,RJ,15.2,17.2,-2.218,15.2,2.5,17,89,A618,16.8,-42.98694444,0100,89,15.9
194,278,2020-09-09,TERESÓPOLIS-PARQUE NACIONAL,0,909.9,-22.4486111,909.8,92,909.9,0,RJ,15.1,17.1,-1.865,15.3,2.6,16.6,92,A618,16.6,-42.98694444,0200,89,15.5
195,273,2020-09-09,TERESÓPOLIS-PARQUE NACIONAL,0,909.8,-22.4486111,909.8,93,909.9,0,RJ,15.2,16.9,-2.596,15.5,0,16.7,92,A618,16.6,-42.98694444,0300,92,15.6
196,269,2020-09-09,TERESÓPOLIS-PARQUE NACIONAL,0,909.5,-22.4486111,909.5,92,909.8,0.2,RJ,15.1,16.8,-1.198,15.1,1.8,16.6,91,A618,16.5,-42.98694444,0400,91,15.5
197,265,2020-09-09,TERESÓPOLIS-PARQUE NACIONAL,0,909.1,-22.4486111,909.1,91,909.5,0.2,RJ,15,16.7,-0.791,15,1.9,16.5,91,A618,16.5,-42.98694444,0500,91,15.3
198,247,2020-09-09,TERESÓPOLIS-PARQUE NACIONAL,0,908.8,-22.4486111,908.8,92,909.1,0,RJ,14.9,16.6,-1.357,14.9,1.7,16.5,90,A618,16.4,-42.98694444,0600,90,15.2
199,248,2020-09-09,TERESÓPOLIS-PARQUE NACIONAL,0,908.7,-22.4486111,908.5,92,908.8,0,RJ,14.9,16.6,-1.657,15,0,16.3,92,A618,16.3,-42.98694444,0700,90,15.1
200,249,2020-09-09,TERESÓPOLIS-PARQUE NACIONAL,0,909,-22.4486111,908.7,94,909,0.3,RJ,14.5,16.3,-1.605,14.8,2.2,15.9,94,A618,15.7,-42.98694444,0800,92,15
201,250,2020-09-09,TERESÓPOLIS-PARQUE NACIONAL,0,909.7,-22.4486111,909,95,909.7,0.7,RJ,14.7,15.9,1.687,14.7,2.2,15.6,95,A618,15.6,-42.98694444,0900,93,15
202,245,2020-09-09,TERESÓPOLIS-PARQUE NACIONAL,0,910.3,-22.4486111,909.7,96,910.3,0.4,RJ,14.7,15.8,101.012,15,2.1,15.7,96,A618,15.5,-42.98694444,1000,95,15.1
203,116,2020-09-09,TERESÓPOLIS-PARQUE NACIONAL,0,910.7,-22.4486111,910.3,96,910.7,0.3,RJ,14.9,17.8,617.693,16.4,1.7,17.8,92,A618,15.6,-42.98694444,1100,92,16.8
204,106,2020-09-09,TERESÓPOLIS-PARQUE NACIONAL,0,911,-22.4486111,910.7,92,911,1.5,RJ,15.1,21.4,1766.293,15.1,3.8,21.2,68,A618,17.8,-42.98694444,1200,68,16.8
205,92,2020-09-09,TERESÓPOLIS-PARQUE NACIONAL,0,911.2,-22.4486111,911,71,911.2,1.3,RJ,14.9,23.2,2409.462,16.9,3.7,23.1,68,A618,21.2,-42.98694444,1300,63,17.3
206,78,2020-09-09,TERESÓPOLIS-PARQUE NACIONAL,0,910.7,-22.4486111,910.7,72,911.2,1.5,RJ,16.1,24.4,2815.556,17.2,3.5,22.9,70,A618,22.6,-42.98694444,1400,64,18.3
207,57,2020-09-09,TERESÓPOLIS-PARQUE NACIONAL,0,910.3,-22.4486111,910.3,79,910.8,1.5,RJ,17,23.4,2964.399,17.9,4.1,22.7,74,A618,21.6,-42.98694444,1500,70,18.3
208,52,2020-09-09,TERESÓPOLIS-PARQUE NACIONAL,0,910,-22.4486111,910,78,910.3,2.1,RJ,17.3,23.2,2889.55,17.6,4.5,22.1,76,A618,22,-42.98694444,1600,72,18.5
209,11,2020-09-09,TERESÓPOLIS-PARQUE NACIONAL,0,909.6,-22.4486111,909.6,80,910.1,1,RJ,17.2,22.4,2519.431,17.8,4.1,21.6,79,A618,21,-42.98694444,1700,75,18.3
210,36,2020-09-09,TERESÓPOLIS-PARQUE NACIONAL,0,909.6,-22.4486111,909.6,84,909.7,1.3,RJ,17.2,21.8,1838.836,18.1,4.1,21.1,83,A618,20.3,-42.98694444,1800,79,18.4
211,82,2020-09-09,TERESÓPOLIS-PARQUE NACIONAL,0,909.6,-22.4486111,909.6,85,909.7,0.7,RJ,17.2,21.1,724.145,17.3,3.9,20,85,A618,20,-42.98694444,1900,81,17.9
212,35,2020-09-09,TERESÓPOLIS-PARQUE NACIONAL,0,909.9,-22.4486111,909.6,88,909.9,0,RJ,17.3,20,179.899,17.3,2.2,19.3,88,A618,19.3,-42.98694444,2000,85,17.6
213,286,2020-09-09,TERESÓPOLIS-PARQUE NACIONAL,0,910.4,-22.4486111,909.9,91,910.4,0.1,RJ,17,19.3,29.536,17.2,1.3,18.7,91,A618,18.6,-42.98694444,2100,88,17.3
214,260,2020-09-09,TERESÓPOLIS-PARQUE NACIONAL,0,910.9,-22.4486111,910.4,91,910.9,0,RJ,16.2,18.7,-3.531,16.2,1.3,17.7,91,A618,17.7,-42.98694444,2200,90,17.1
215,255,2020-09-09,TERESÓPOLIS-PARQUE NACIONAL,0,911.2,-22.4486111,910.9,93,911.2,0,RJ,15.8,18.3,-3.539,16.5,1.1,17.8,92,A618,17.3,-42.98694444,2300,91,17.1
216,257,2020-09-10,TERESÓPOLIS-PARQUE NACIONAL,0,911.6,-22.4486111,911.2,92,911.6,0.6,RJ,15.3,17.8,-3.535,15.3,1.1,16.6,92,A618,16.6,-42.98694444,0000,91,16.4
217,205,2020-09-10,TERESÓPOLIS-PARQUE NACIONAL,0,911.7,-22.4486111,911.6,93,911.8,0.3,RJ,14.4,17.2,-3.508,15.7,1.6,17,92,A618,15.9,-42.98694444,0100,90,15.9
218,263,2020-09-10,TERESÓPOLIS-PARQUE NACIONAL,0,911.8,-22.4486111,911.7,92,911.8,0,RJ,13.6,17.1,-3.539,13.6,1.4,15.2,90,A618,15.2,-42.98694444,0200,89,15.5
219,248,2020-09-10,TERESÓPOLIS-PARQUE NACIONAL,0,911.8,-22.4486111,911.7,91,911.9,0.3,RJ,13.3,15.4,-3.54,13.3,1.8,14.8,91,A618,14.8,-42.98694444,0300,90,14
220,243,2020-09-10,TERESÓPOLIS-PARQUE NACIONAL,0,911.3,-22.4486111,911.2,92,911.8,0.8,RJ,13.2,16.5,-3.538,14.3,2.1,16.3,88,A618,14.7,-42.98694444,0400,86,14.7
221,222,2020-09-10,TERESÓPOLIS-PARQUE NACIONAL,0,910.6,-22.4486111,910.6,88,911.3,0.7,RJ,13.2,17.1,-3.54,13.7,2.7,17,81,A618,15.5,-42.98694444,0500,80,14.4
222,190,2020-09-10,TERESÓPOLIS-PARQUE NACIONAL,0,910.2,-22.4486111,910.2,84,910.6,0.7,RJ,13.2,17.1,-3.538,13.2,2.7,16.7,80,A618,16.4,-42.98694444,0600,79,13.8
223,171,2020-09-10,TERESÓPOLIS-PARQUE NACIONAL,0,910.1,-22.4486111,910.1,87,910.2,0.8,RJ,13.2,16.9,-3.539,14.1,3.5,16.2,87,A618,16.2,-42.98694444,0700,80,14.1
224,200,2020-09-10,TERESÓPOLIS-PARQUE NACIONAL,0,910.2,-22.4486111,910,87,910.2,1,RJ,14,16.6,-3.54,14.1,2.8,16.6,86,A618,16.3,-42.98694444,0800,85,14.2
225,143,2020-09-10,TERESÓPOLIS-PARQUE NACIONAL,0,910.5,-22.4486111,910.1,86,910.5,2.5,RJ,13.5,16.6,-0.238,13.5,5.1,15.9,86,A618,15.8,-42.98694444,0900,85,14
226,135,2020-09-10,TERESÓPOLIS-PARQUE NACIONAL,0,910.7,-22.4486111,910.5,87,910.9,3,RJ,13.4,16.3,179.768,13.8,5.7,16.3,85,A618,15.7,-42.98694444,1000,85,13.9
227,142,2020-09-10,TERESÓPOLIS-PARQUE NACIONAL,0,911.1,-22.4486111,910.6,86,911.1,2.8,RJ,13.8,18.2,947.455,15,7.8,18.2,82,A618,16.3,-42.98694444,1100,81,15
228,120,2020-09-10,TERESÓPOLIS-PARQUE NACIONAL,0,911.3,-22.4486111,911.1,82,911.4,2.3,RJ,14.8,20.5,1657.406,15.2,7,20.5,72,A618,18.2,-42.98694444,1200,71,15.7
229,153,2020-09-10,TERESÓPOLIS-PARQUE NACIONAL,0,911.1,-22.4486111,911.1,72,911.4,1.3,RJ,15,23.1,2334.958,15.4,7,23,62,A618,20.4,-42.98694444,1300,62,16
230,211,2020-09-10,TERESÓPOLIS-PARQUE NACIONAL,0,910.4,-22.4486111,910.4,64,911.2,1.4,RJ,15.2,25.1,2781.825,16.2,4.7,25.1,58,A618,22.8,-42.98694444,1400,56,16.4
231,125,2020-09-10,TERESÓPOLIS-PARQUE NACIONAL,0,909.5,-22.4486111,909.5,58,910.5,1.4,RJ,14.2,27,2791.46,14.3,5.3,26.9,46,A618,24.9,-42.98694444,1500,46,16.2
232,303,2020-09-10,TERESÓPOLIS-PARQUE NACIONAL,0,908.5,-22.4486111,908.5,49,909.5,1.5,RJ,8.5,28.5,2629.026,8.5,5.1,28.1,29,A618,26.4,-42.98694444,1600,29,14.8
233,292,2020-09-10,TERESÓPOLIS-PARQUE NACIONAL,0,907.7,-22.4486111,907.6,33,908.5,1.8,RJ,7,29.3,2502.444,8.9,5.5,28.7,29,A618,27.9,-42.98694444,1700,25,10
234,313,2020-09-10,TERESÓPOLIS-PARQUE NACIONAL,0,907.1,-22.4486111,907.1,37,907.8,1.7,RJ,7.5,28.8,1695.693,10.7,6.3,27.2,36,A618,27.2,-42.98694444,1800,27,11.4
235,257,2020-09-10,TERESÓPOLIS-PARQUE NACIONAL,0,907.1,-22.4486111,907,38,907.1,0.9,RJ,9.2,27.5,620.479,10.6,4.4,26.7,37,A618,26.5,-42.98694444,1900,32,11.2
236,247,2020-09-10,TERESÓPOLIS-PARQUE NACIONAL,0,907.4,-22.4486111,907.1,47,907.4,1.4,RJ,10,26.7,150.708,12.9,3.1,25.1,47,A618,25.1,-42.98694444,2000,35,13
237,183,2020-09-10,TERESÓPOLIS-PARQUE NACIONAL,0,907.7,-22.4486111,907.4,57,907.7,0.2,RJ,12.9,25.2,24.173,14.1,3.2,23.1,57,A618,23.1,-42.98694444,2100,46,14.1
238,247,2020-09-10,TERESÓPOLIS-PARQUE NACIONAL,0,908,-22.4486111,907.7,74,908,0.3,RJ,13.8,23.1,-3.54,14.1,2.5,18.8,74,A618,18.8,-42.98694444,2200,57,15
239,269,2020-09-10,TERESÓPOLIS-PARQUE NACIONAL,0,908.4,-22.4486111,908,77,908.4,0.5,RJ,13.7,21,-3.52,13.8,2.9,17.8,77,A618,17.8,-42.98694444,2300,69,15
240,270,2020-09-11,TERESÓPOLIS-PARQUE NACIONAL,0,908.8,-22.4486111,908.4,83,908.9,0.7,RJ,13.9,18.5,-3.54,14,1.9,17,83,A618,17,-42.98694444,0000,77,14.8
241,254,2020-09-11,TERESÓPOLIS-PARQUE NACIONAL,0,909,-22.4486111,908.8,84,909,0.8,RJ,13.7,17,-3.536,13.9,1.6,16.7,84,A618,16.7,-42.98694444,0100,82,14.2
242,252,2020-09-11,TERESÓPOLIS-PARQUE NACIONAL,0,909.2,-22.4486111,909,86,909.2,1.1,RJ,13.8,16.7,-3.527,14.2,1.7,16.4,86,A618,16.3,-42.98694444,0200,84,14.2
243,256,2020-09-11,TERESÓPOLIS-PARQUE NACIONAL,0,908.9,-22.4486111,908.9,88,909.2,0.8,RJ,13.7,16.8,-3.54,14,1.7,16,88,A618,15.9,-42.98694444,0300,85,14.5
